candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Leake,Conway,84,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Conway,64,
Roger Weiner,U.S. Senate,,Democratic,Leake,Conway,3,
Will Oatis,U.S. Senate,,Democratic,Leake,Conway,8,
Heather McTeer,U.S. House,2,Democratic,Leake,Conway,4,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Conway,80,
Barack Obama,President,,Democratic,Leake,East Carthage,31,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,East Carthage,19,
Roger Weiner,U.S. Senate,,Democratic,Leake,East Carthage,4,
Will Oatis,U.S. Senate,,Democratic,Leake,East Carthage,6,
Heather McTeer,U.S. House,2,Democratic,Leake,East Carthage,2,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,East Carthage,31,
Barack Obama,President,,Democratic,Leake,Edinburg,1,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Edinburg,1,
Roger Weiner,U.S. Senate,,Democratic,Leake,Edinburg,0,
Will Oatis,U.S. Senate,,Democratic,Leake,Edinburg,0,
Heather McTeer,U.S. House,2,Democratic,Leake,Edinburg,0,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Edinburg,1,
Barack Obama,President,,Democratic,Leake,Freeny,9,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Freeny,4,
Roger Weiner,U.S. Senate,,Democratic,Leake,Freeny,2,
Will Oatis,U.S. Senate,,Democratic,Leake,Freeny,8,
Heather McTeer,U.S. House,2,Democratic,Leake,Freeny,5,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Freeny,9,
Barack Obama,President,,Democratic,Leake,Good Hope,31,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Good Hope,18,
Roger Weiner,U.S. Senate,,Democratic,Leake,Good Hope,4,
Will Oatis,U.S. Senate,,Democratic,Leake,Good Hope,8,
Heather McTeer,U.S. House,2,Democratic,Leake,Good Hope,6,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Good Hope,28,
Barack Obama,President,,Democratic,Leake,Harmony,119,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Harmony,83,
Roger Weiner,U.S. Senate,,Democratic,Leake,Harmony,4,
Will Oatis,U.S. Senate,,Democratic,Leake,Harmony,15,
Heather McTeer,U.S. House,2,Democratic,Leake,Harmony,2,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Harmony,118,
Barack Obama,President,,Democratic,Leake,Lena,96,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Lena,75,
Roger Weiner,U.S. Senate,,Democratic,Leake,Lena,4,
Will Oatis,U.S. Senate,,Democratic,Leake,Lena,9,
Heather McTeer,U.S. House,2,Democratic,Leake,Lena,3,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Lena,92,
Barack Obama,President,,Democratic,Leake,Madden,13,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Madden,7,
Roger Weiner,U.S. Senate,,Democratic,Leake,Madden,3,
Will Oatis,U.S. Senate,,Democratic,Leake,Madden,6,
Heather McTeer,U.S. House,2,Democratic,Leake,Madden,3,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Madden,14,
Barack Obama,President,,Democratic,Leake,North Carthage,62,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,North Carthage,45,
Roger Weiner,U.S. Senate,,Democratic,Leake,North Carthage,4,
Will Oatis,U.S. Senate,,Democratic,Leake,North Carthage,10,
Heather McTeer,U.S. House,2,Democratic,Leake,North Carthage,7,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,North Carthage,59,
Barack Obama,President,,Democratic,Leake,Ofahoma,99,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Ofahoma,65,
Roger Weiner,U.S. Senate,,Democratic,Leake,Ofahoma,5,
Will Oatis,U.S. Senate,,Democratic,Leake,Ofahoma,5,
Heather McTeer,U.S. House,2,Democratic,Leake,Ofahoma,9,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Ofahoma,91,
Barack Obama,President,,Democratic,Leake,Renfroe,3,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Renfroe,2,
Roger Weiner,U.S. Senate,,Democratic,Leake,Renfroe,0,
Will Oatis,U.S. Senate,,Democratic,Leake,Renfroe,2,
Heather McTeer,U.S. House,2,Democratic,Leake,Renfroe,1,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Renfroe,4,
Barack Obama,President,,Democratic,Leake,Salem,2,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Salem,0,
Roger Weiner,U.S. Senate,,Democratic,Leake,Salem,2,
Will Oatis,U.S. Senate,,Democratic,Leake,Salem,2,
Heather McTeer,U.S. House,2,Democratic,Leake,Salem,2,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Salem,4,
Barack Obama,President,,Democratic,Leake,Singleton,82,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Singleton,55,
Roger Weiner,U.S. Senate,,Democratic,Leake,Singleton,8,
Will Oatis,U.S. Senate,,Democratic,Leake,Singleton,19,
Heather McTeer,U.S. House,2,Democratic,Leake,Singleton,12,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Singleton,76,
Barack Obama,President,,Democratic,Leake,South Carthage,42,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,South Carthage,32,
Roger Weiner,U.S. Senate,,Democratic,Leake,South Carthage,2,
Will Oatis,U.S. Senate,,Democratic,Leake,South Carthage,8,
Heather McTeer,U.S. House,2,Democratic,Leake,South Carthage,6,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,South Carthage,39,
Barack Obama,President,,Democratic,Leake,Sunrise,8,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Sunrise,2,
Roger Weiner,U.S. Senate,,Democratic,Leake,Sunrise,1,
Will Oatis,U.S. Senate,,Democratic,Leake,Sunrise,1,
Heather McTeer,U.S. House,2,Democratic,Leake,Sunrise,0,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Sunrise,9,
Barack Obama,President,,Democratic,Leake,Thomastown,105,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Thomastown,83,
Roger Weiner,U.S. Senate,,Democratic,Leake,Thomastown,5,
Will Oatis,U.S. Senate,,Democratic,Leake,Thomastown,12,
Heather McTeer,U.S. House,2,Democratic,Leake,Thomastown,15,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Thomastown,100,
Barack Obama,President,,Democratic,Leake,Walnut Grove,186,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Walnut Grove,133,
Roger Weiner,U.S. Senate,,Democratic,Leake,Walnut Grove,10,
Will Oatis,U.S. Senate,,Democratic,Leake,Walnut Grove,31,
Heather McTeer,U.S. House,2,Democratic,Leake,Walnut Grove,14,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Walnut Grove,171,
Barack Obama,President,,Democratic,Leake,West Carthage,242,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,West Carthage,151,
Roger Weiner,U.S. Senate,,Democratic,Leake,West Carthage,25,
Will Oatis,U.S. Senate,,Democratic,Leake,West Carthage,47,
Heather McTeer,U.S. House,2,Democratic,Leake,West Carthage,9,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,West Carthage,236,
Barack Obama,President,,Democratic,Leake,Wiggins,89,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,Wiggins,54,
Roger Weiner,U.S. Senate,,Democratic,Leake,Wiggins,8,
Will Oatis,U.S. Senate,,Democratic,Leake,Wiggins,18,
Heather McTeer,U.S. House,2,Democratic,Leake,Wiggins,5,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,Wiggins,85,
Barack Obama,President,,Democratic,Leake,,1304,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democratic,Leake,,893,TRUE
Roger Weiner,U.S. Senate,,Democratic,Leake,,94,
Will Oatis,U.S. Senate,,Democratic,Leake,,215,
Heather McTeer,U.S. House,2,Democratic,Leake,,105,
Bennie G. Thompson,U.S. House,2,Democratic,Leake,,1247,TRUE
