candidate,office,district,party,county,precinct,votes,winner
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Prichard,8,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Prichard,11,
Bill Marcy,U.S. House,2,Republican,Tunica,Prichard,25,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Prichard,280,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Prichard,6,
Lajena Williams,U.S. House,2,Reform,Tunica,Prichard,3,
Barack Obama,President,,Democrat,Tunica,Tunica,496,
Mitt Romney,President,,Republican,Tunica,Tunica,103,
Virgil Goode,President,,Constitution,Tunica,Tunica,1,
Gary Johnson,President,,Libertarian,Tunica,Tunica,1,
Jill Stein,President,,Green,Tunica,Tunica,0,
Barbara Dale Washer,President,,Reform,Tunica,Tunica,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Tunica,424,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Tunica,107,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Tunica,11,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Tunica,7,
Bill Marcy,U.S. House,2,Republican,Tunica,Tunica,93,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Tunica,461,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Tunica,7,
Lajena Williams,U.S. House,2,Reform,Tunica,Tunica,7,
Barack Obama,President,,Democrat,Tunica,Courthouse,285,
Mitt Romney,President,,Republican,Tunica,Courthouse,199,
Virgil Goode,President,,Constitution,Tunica,Courthouse,2,
Gary Johnson,President,,Libertarian,Tunica,Courthouse,2,
Jill Stein,President,,Green,Tunica,Courthouse,0,
Barbara Dale Washer,President,,Reform,Tunica,Courthouse,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Courthouse,253,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Courthouse,201,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Courthouse,7,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Courthouse,9,
Bill Marcy,U.S. House,2,Republican,Tunica,Courthouse,162,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Courthouse,288,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Courthouse,7,
Lajena Williams,U.S. House,2,Reform,Tunica,Courthouse,3,
Barack Obama,President,,Democrat,Tunica,Evansville-Highway 61,427,
Mitt Romney,President,,Republican,Tunica,Evansville-Highway 61,43,
Virgil Goode,President,,Constitution,Tunica,Evansville-Highway 61,0,
Gary Johnson,President,,Libertarian,Tunica,Evansville-Highway 61,2,
Jill Stein,President,,Green,Tunica,Evansville-Highway 61,2,
Barbara Dale Washer,President,,Reform,Tunica,Evansville-Highway 61,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Evansville-Highway 61,374,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Evansville-Highway 61,60,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Evansville-Highway 61,5,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Evansville-Highway 61,4,
Bill Marcy,U.S. House,2,Republican,Tunica,Evansville-Highway 61,41,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Evansville-Highway 61,401,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Evansville-Highway 61,6,
Lajena Williams,U.S. House,2,Reform,Tunica,Evansville-Highway 61,5,
Barack Obama,President,,Democrat,Tunica,Justice Court Building,388,
Mitt Romney,President,,Republican,Tunica,Justice Court Building,104,
Virgil Goode,President,,Constitution,Tunica,Justice Court Building,0,
Gary Johnson,President,,Libertarian,Tunica,Justice Court Building,0,
Jill Stein,President,,Green,Tunica,Justice Court Building,0,
Barbara Dale Washer,President,,Reform,Tunica,Justice Court Building,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Justice Court Building,301,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Justice Court Building,108,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Justice Court Building,13,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Justice Court Building,14,
Bill Marcy,U.S. House,2,Republican,Tunica,Justice Court Building,87,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Justice Court Building,349,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Justice Court Building,8,
Lajena Williams,U.S. House,2,Reform,Tunica,Justice Court Building,3,
Barack Obama,President,,Democrat,Tunica,Mhoon Landing,53,
Mitt Romney,President,,Republican,Tunica,Mhoon Landing,64,
Virgil Goode,President,,Constitution,Tunica,Mhoon Landing,0,
Gary Johnson,President,,Libertarian,Tunica,Mhoon Landing,1,
Jill Stein,President,,Green,Tunica,Mhoon Landing,0,
Barbara Dale Washer,President,,Reform,Tunica,Mhoon Landing,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Mhoon Landing,58,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Mhoon Landing,52,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Mhoon Landing,1,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Mhoon Landing,3,
Bill Marcy,U.S. House,2,Republican,Tunica,Mhoon Landing,41,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Mhoon Landing,63,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Mhoon Landing,3,
Lajena Williams,U.S. House,2,Reform,Tunica,Mhoon Landing,1,
Barack Obama,President,,Democrat,Tunica,West End Store,75,
Mitt Romney,President,,Republican,Tunica,West End Store,28,
Virgil Goode,President,,Constitution,Tunica,West End Store,0,
Gary Johnson,President,,Libertarian,Tunica,West End Store,0,
Jill Stein,President,,Green,Tunica,West End Store,0,
Barbara Dale Washer,President,,Reform,Tunica,West End Store,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,West End Store,66,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,West End Store,27,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,West End Store,2,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,West End Store,4,
Bill Marcy,U.S. House,2,Republican,Tunica,West End Store,23,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,West End Store,77,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,West End Store,0,
Lajena Williams,U.S. House,2,Reform,Tunica,West End Store,1,
Barack Obama,President,,Democrat,Tunica,Supt. Of Education,111,
Mitt Romney,President,,Republican,Tunica,Supt. Of Education,90,
Virgil Goode,President,,Constitution,Tunica,Supt. Of Education,0,
Gary Johnson,President,,Libertarian,Tunica,Supt. Of Education,1,
Jill Stein,President,,Green,Tunica,Supt. Of Education,0,
Barbara Dale Washer,President,,Reform,Tunica,Supt. Of Education,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Supt. Of Education,89,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Supt. Of Education,92,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Supt. Of Education,3,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Supt. Of Education,4,
Bill Marcy,U.S. House,2,Republican,Tunica,Supt. Of Education,77,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Supt. Of Education,95,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Supt. Of Education,7,
Lajena Williams,U.S. House,2,Reform,Tunica,Supt. Of Education,2,
Barack Obama,President,,Democrat,Tunica,Two-Mile Lake,365,
Mitt Romney,President,,Republican,Tunica,Two-Mile Lake,104,
Virgil Goode,President,,Constitution,Tunica,Two-Mile Lake,1,
Gary Johnson,President,,Libertarian,Tunica,Two-Mile Lake,2,
Jill Stein,President,,Green,Tunica,Two-Mile Lake,0,
Barbara Dale Washer,President,,Reform,Tunica,Two-Mile Lake,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,Two-Mile Lake,304,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Two-Mile Lake,105,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,Two-Mile Lake,6,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,Two-Mile Lake,7,
Bill Marcy,U.S. House,2,Republican,Tunica,Two-Mile Lake,78,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,Two-Mile Lake,354,
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,Two-Mile Lake,2,
Lajena Williams,U.S. House,2,Reform,Tunica,Two-Mile Lake,2,
Barack Obama,President,,Democrat,Tunica,,3475,TRUE
Mitt Romney,President,,Republican,Tunica,,883,
Virgil Goode,President,,Constitution,Tunica,,4,
Gary Johnson,President,,Libertarian,Tunica,,12,
Jill Stein,President,,Green,Tunica,,3,
Barbara Dale Washer,President,,Reform,Tunica,,5,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tunica,,2947,TRUE
Roger F. Wicker,U.S. Senate,,Republican,Tunica,,923,
Thomas Cramer,U.S. Senate,,Constitution,Tunica,,75,
Shawn O'Hara,U.S. Senate,,Reform,Tunica,,89,
Bill Marcy,U.S. House,2,Republican,Tunica,,753,
Bennie G. Thompson,U.S. House,2,Democrat,Tunica,,3232,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Tunica,,61,
Lajena Williams,U.S. House,2,Reform,Tunica,,41,
