candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Oktibbeha,Bell Schoolhouse,2,
Newt Gingrich,President,,Republican,Oktibbeha,Bell Schoolhouse,18,
Jon Huntsman,President,,Republican,Oktibbeha,Bell Schoolhouse,0,
Gary Johnson,President,,Republican,Oktibbeha,Bell Schoolhouse,0,
Ron Paul,President,,Republican,Oktibbeha,Bell Schoolhouse,5,
Rick Perry,President,,Republican,Oktibbeha,Bell Schoolhouse,1,
Mitt Romney,President,,Republican,Oktibbeha,Bell Schoolhouse,21,
Rick Santorum,President,,Republican,Oktibbeha,Bell Schoolhouse,14,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,2,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,6,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,51,
Michele Bachmann,President,,Republican,Oktibbeha,Central Starkville,0,
Newt Gingrich,President,,Republican,Oktibbeha,Central Starkville,13,
Jon Huntsman,President,,Republican,Oktibbeha,Central Starkville,1,
Gary Johnson,President,,Republican,Oktibbeha,Central Starkville,1,
Ron Paul,President,,Republican,Oktibbeha,Central Starkville,10,
Rick Perry,President,,Republican,Oktibbeha,Central Starkville,0,
Mitt Romney,President,,Republican,Oktibbeha,Central Starkville,29,
Rick Santorum,President,,Republican,Oktibbeha,Central Starkville,26,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Central Starkville,5,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Central Starkville,3,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Central Starkville,67,
Michele Bachmann,President,,Republican,Oktibbeha,East Starkville,0,
Newt Gingrich,President,,Republican,Oktibbeha,East Starkville,7,
Jon Huntsman,President,,Republican,Oktibbeha,East Starkville,1,
Gary Johnson,President,,Republican,Oktibbeha,East Starkville,0,
Ron Paul,President,,Republican,Oktibbeha,East Starkville,8,
Rick Perry,President,,Republican,Oktibbeha,East Starkville,0,
Mitt Romney,President,,Republican,Oktibbeha,East Starkville,7,
Rick Santorum,President,,Republican,Oktibbeha,East Starkville,5,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,East Starkville,1,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,East Starkville,2,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,East Starkville,22,
Michele Bachmann,President,,Republican,Oktibbeha,Gillespie,0,
Newt Gingrich,President,,Republican,Oktibbeha,Gillespie,53,
Jon Huntsman,President,,Republican,Oktibbeha,Gillespie,0,
Gary Johnson,President,,Republican,Oktibbeha,Gillespie,0,
Ron Paul,President,,Republican,Oktibbeha,Gillespie,12,
Rick Perry,President,,Republican,Oktibbeha,Gillespie,0,
Mitt Romney,President,,Republican,Oktibbeha,Gillespie,67,
Rick Santorum,President,,Republican,Oktibbeha,Gillespie,58,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Gillespie,8,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Gillespie,6,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Gillespie,168,
Michele Bachmann,President,,Republican,Oktibbeha,Maben,1,
Newt Gingrich,President,,Republican,Oktibbeha,Maben,19,
Jon Huntsman,President,,Republican,Oktibbeha,Maben,0,
Gary Johnson,President,,Republican,Oktibbeha,Maben,1,
Ron Paul,President,,Republican,Oktibbeha,Maben,3,
Rick Perry,President,,Republican,Oktibbeha,Maben,0,
Mitt Romney,President,,Republican,Oktibbeha,Maben,13,
Rick Santorum,President,,Republican,Oktibbeha,Maben,15,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Maben,3,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Maben,1,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Maben,47,
Michele Bachmann,President,,Republican,Oktibbeha,North Starkville District 2,1,
Newt Gingrich,President,,Republican,Oktibbeha,North Starkville District 2,18,
Jon Huntsman,President,,Republican,Oktibbeha,North Starkville District 2,0,
Gary Johnson,President,,Republican,Oktibbeha,North Starkville District 2,0,
Ron Paul,President,,Republican,Oktibbeha,North Starkville District 2,3,
Rick Perry,President,,Republican,Oktibbeha,North Starkville District 2,0,
Mitt Romney,President,,Republican,Oktibbeha,North Starkville District 2,15,
Rick Santorum,President,,Republican,Oktibbeha,North Starkville District 2,18,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,0,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,7,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,45,
Michele Bachmann,President,,Republican,Oktibbeha,North Starkville District 3,1,
Newt Gingrich,President,,Republican,Oktibbeha,North Starkville District 3,110,
Jon Huntsman,President,,Republican,Oktibbeha,North Starkville District 3,0,
Gary Johnson,President,,Republican,Oktibbeha,North Starkville District 3,0,
Ron Paul,President,,Republican,Oktibbeha,North Starkville District 3,25,
Rick Perry,President,,Republican,Oktibbeha,North Starkville District 3,0,
Mitt Romney,President,,Republican,Oktibbeha,North Starkville District 3,140,
Rick Santorum,President,,Republican,Oktibbeha,North Starkville District 3,85,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,10,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,13,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,327,
Michele Bachmann,President,,Republican,Oktibbeha,Northeast Starkville,0,
Newt Gingrich,President,,Republican,Oktibbeha,Northeast Starkville,15,
Jon Huntsman,President,,Republican,Oktibbeha,Northeast Starkville,0,
Gary Johnson,President,,Republican,Oktibbeha,Northeast Starkville,0,
Ron Paul,President,,Republican,Oktibbeha,Northeast Starkville,10,
Rick Perry,President,,Republican,Oktibbeha,Northeast Starkville,0,
Mitt Romney,President,,Republican,Oktibbeha,Northeast Starkville,34,
Rick Santorum,President,,Republican,Oktibbeha,Northeast Starkville,22,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,6,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,4,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,72,
Michele Bachmann,President,,Republican,Oktibbeha,North Longview,0,
Newt Gingrich,President,,Republican,Oktibbeha,North Longview,55,
Jon Huntsman,President,,Republican,Oktibbeha,North Longview,0,
Gary Johnson,President,,Republican,Oktibbeha,North Longview,0,
Ron Paul,President,,Republican,Oktibbeha,North Longview,6,
Rick Perry,President,,Republican,Oktibbeha,North Longview,0,
Mitt Romney,President,,Republican,Oktibbeha,North Longview,52,
Rick Santorum,President,,Republican,Oktibbeha,North Longview,72,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,North Longview,12,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,North Longview,6,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,North Longview,164,
Michele Bachmann,President,,Republican,Oktibbeha,Oktoc,0,
Newt Gingrich,President,,Republican,Oktibbeha,Oktoc,21,
Jon Huntsman,President,,Republican,Oktibbeha,Oktoc,0,
Gary Johnson,President,,Republican,Oktibbeha,Oktoc,0,
Ron Paul,President,,Republican,Oktibbeha,Oktoc,3,
Rick Perry,President,,Republican,Oktibbeha,Oktoc,0,
Mitt Romney,President,,Republican,Oktibbeha,Oktoc,49,
Rick Santorum,President,,Republican,Oktibbeha,Oktoc,29,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Oktoc,8,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Oktoc,6,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Oktoc,87,
Michele Bachmann,President,,Republican,Oktibbeha,Osborn,0,
Newt Gingrich,President,,Republican,Oktibbeha,Osborn,31,
Jon Huntsman,President,,Republican,Oktibbeha,Osborn,0,
Gary Johnson,President,,Republican,Oktibbeha,Osborn,0,
Ron Paul,President,,Republican,Oktibbeha,Osborn,7,
Rick Perry,President,,Republican,Oktibbeha,Osborn,0,
Mitt Romney,President,,Republican,Oktibbeha,Osborn,46,
Rick Santorum,President,,Republican,Oktibbeha,Osborn,32,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,Osborn,9,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,Osborn,1,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,Osborn,102,
Michele Bachmann,President,,Republican,Oktibbeha,South Adaton,1,
Newt Gingrich,President,,Republican,Oktibbeha,South Adaton,22,
Jon Huntsman,President,,Republican,Oktibbeha,South Adaton,0,
Gary Johnson,President,,Republican,Oktibbeha,South Adaton,0,
Ron Paul,President,,Republican,Oktibbeha,South Adaton,7,
Rick Perry,President,,Republican,Oktibbeha,South Adaton,0,
Mitt Romney,President,,Republican,Oktibbeha,South Adaton,38,
Rick Santorum,President,,Republican,Oktibbeha,South Adaton,29,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,South Adaton,3,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,South Adaton,2,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,South Adaton,90,
Michele Bachmann,President,,Republican,Oktibbeha,South Longview,0,
Newt Gingrich,President,,Republican,Oktibbeha,South Longview,22,
Jon Huntsman,President,,Republican,Oktibbeha,South Longview,0,
Gary Johnson,President,,Republican,Oktibbeha,South Longview,1,
Ron Paul,President,,Republican,Oktibbeha,South Longview,0,
Rick Perry,President,,Republican,Oktibbeha,South Longview,0,
Mitt Romney,President,,Republican,Oktibbeha,South Longview,15,
Rick Santorum,President,,Republican,Oktibbeha,South Longview,14,
E. Allen Hathcock,U.S. Senate,,Republican,Oktibbeha,South Longview,1,
Robert Maloney,U.S. Senate,,Republican,Oktibbeha,South Longview,3,
Roger F. Wicker,U.S. Senate,,Republican,Oktibbeha,South Longview,48,
