candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Sharkey,Rolling Fork First District,1,
Newt Gingrich,President,,Republican,Sharkey,Rolling Fork First District,32,
Jon Huntsman,President,,Republican,Sharkey,Rolling Fork First District,0,
Gary Johnson,President,,Republican,Sharkey,Rolling Fork First District,0,
Ron Paul,President,,Republican,Sharkey,Rolling Fork First District,0,
Rick Perry,President,,Republican,Sharkey,Rolling Fork First District,0,
Mitt Romney,President,,Republican,Sharkey,Rolling Fork First District,43,
Rick Santorum,President,,Republican,Sharkey,Rolling Fork First District,20,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Rolling Fork First District,2,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Rolling Fork First District,1,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Rolling Fork First District,92,
Bill Marcy,U.S. House,2,Republican,Sharkey,Rolling Fork First District,76,
Michele Bachmann,President,,Republican,Sharkey,Spanish Fort First District,0,
Newt Gingrich,President,,Republican,Sharkey,Spanish Fort First District,6,
Jon Huntsman,President,,Republican,Sharkey,Spanish Fort First District,0,
Gary Johnson,President,,Republican,Sharkey,Spanish Fort First District,0,
Ron Paul,President,,Republican,Sharkey,Spanish Fort First District,1,
Rick Perry,President,,Republican,Sharkey,Spanish Fort First District,0,
Mitt Romney,President,,Republican,Sharkey,Spanish Fort First District,8,
Rick Santorum,President,,Republican,Sharkey,Spanish Fort First District,3,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Spanish Fort First District,1,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Spanish Fort First District,1,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Spanish Fort First District,17,
Bill Marcy,U.S. House,2,Republican,Sharkey,Spanish Fort First District,13,
Michele Bachmann,President,,Republican,Sharkey,Cary Second District,0,
Newt Gingrich,President,,Republican,Sharkey,Cary Second District,12,
Jon Huntsman,President,,Republican,Sharkey,Cary Second District,0,
Gary Johnson,President,,Republican,Sharkey,Cary Second District,0,
Ron Paul,President,,Republican,Sharkey,Cary Second District,1,
Rick Perry,President,,Republican,Sharkey,Cary Second District,0,
Mitt Romney,President,,Republican,Sharkey,Cary Second District,6,
Rick Santorum,President,,Republican,Sharkey,Cary Second District,13,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Cary Second District,0,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Cary Second District,1,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Cary Second District,27,
Bill Marcy,U.S. House,2,Republican,Sharkey,Cary Second District,21,
Michele Bachmann,President,,Republican,Sharkey,Rolling Fork Second District,0,
Newt Gingrich,President,,Republican,Sharkey,Rolling Fork Second District,0,
Jon Huntsman,President,,Republican,Sharkey,Rolling Fork Second District,0,
Gary Johnson,President,,Republican,Sharkey,Rolling Fork Second District,0,
Ron Paul,President,,Republican,Sharkey,Rolling Fork Second District,0,
Rick Perry,President,,Republican,Sharkey,Rolling Fork Second District,0,
Mitt Romney,President,,Republican,Sharkey,Rolling Fork Second District,0,
Rick Santorum,President,,Republican,Sharkey,Rolling Fork Second District,0,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Rolling Fork Second District,0,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Rolling Fork Second District,0,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Rolling Fork Second District,0,
Bill Marcy,U.S. House,2,Republican,Sharkey,Rolling Fork Second District,0,
Michele Bachmann,President,,Republican,Sharkey,Rolling Fork Third District,0,
Newt Gingrich,President,,Republican,Sharkey,Rolling Fork Third District,1,
Jon Huntsman,President,,Republican,Sharkey,Rolling Fork Third District,0,
Gary Johnson,President,,Republican,Sharkey,Rolling Fork Third District,0,
Ron Paul,President,,Republican,Sharkey,Rolling Fork Third District,0,
Rick Perry,President,,Republican,Sharkey,Rolling Fork Third District,0,
Mitt Romney,President,,Republican,Sharkey,Rolling Fork Third District,2,
Rick Santorum,President,,Republican,Sharkey,Rolling Fork Third District,0,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Rolling Fork Third District,0,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Rolling Fork Third District,0,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Rolling Fork Third District,3,
Bill Marcy,U.S. House,2,Republican,Sharkey,Rolling Fork Third District,2,
Michele Bachmann,President,,Republican,Sharkey,Anguilla Fourth District,0,
Newt Gingrich,President,,Republican,Sharkey,Anguilla Fourth District,14,
Jon Huntsman,President,,Republican,Sharkey,Anguilla Fourth District,1,
Gary Johnson,President,,Republican,Sharkey,Anguilla Fourth District,0,
Ron Paul,President,,Republican,Sharkey,Anguilla Fourth District,2,
Rick Perry,President,,Republican,Sharkey,Anguilla Fourth District,0,
Mitt Romney,President,,Republican,Sharkey,Anguilla Fourth District,12,
Rick Santorum,President,,Republican,Sharkey,Anguilla Fourth District,24,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Anguilla Fourth District,1,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Anguilla Fourth District,0,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Anguilla Fourth District,48,
Bill Marcy,U.S. House,2,Republican,Sharkey,Anguilla Fourth District,39,
Michele Bachmann,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Newt Gingrich,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Jon Huntsman,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Gary Johnson,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Ron Paul,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Rick Perry,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Mitt Romney,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
Rick Santorum,President,,Republican,Sharkey,Rolling Fork Fourth District,0,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Rolling Fork Fourth District,0,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Rolling Fork Fourth District,0,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Rolling Fork Fourth District,0,
Bill Marcy,U.S. House,2,Republican,Sharkey,Rolling Fork Fourth District,0,
Michele Bachmann,President,,Republican,Sharkey,Straight Bayou Fourth District,0,
Newt Gingrich,President,,Republican,Sharkey,Straight Bayou Fourth District,2,
Jon Huntsman,President,,Republican,Sharkey,Straight Bayou Fourth District,0,
Gary Johnson,President,,Republican,Sharkey,Straight Bayou Fourth District,0,
Ron Paul,President,,Republican,Sharkey,Straight Bayou Fourth District,0,
Rick Perry,President,,Republican,Sharkey,Straight Bayou Fourth District,0,
Mitt Romney,President,,Republican,Sharkey,Straight Bayou Fourth District,3,
Rick Santorum,President,,Republican,Sharkey,Straight Bayou Fourth District,15,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Straight Bayou Fourth District,2,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Straight Bayou Fourth District,4,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Straight Bayou Fourth District,13,
Bill Marcy,U.S. House,2,Republican,Sharkey,Straight Bayou Fourth District,14,
Michele Bachmann,President,,Republican,Sharkey,Anguilla Fifth District,0,
Newt Gingrich,President,,Republican,Sharkey,Anguilla Fifth District,0,
Jon Huntsman,President,,Republican,Sharkey,Anguilla Fifth District,0,
Gary Johnson,President,,Republican,Sharkey,Anguilla Fifth District,0,
Ron Paul,President,,Republican,Sharkey,Anguilla Fifth District,0,
Rick Perry,President,,Republican,Sharkey,Anguilla Fifth District,0,
Mitt Romney,President,,Republican,Sharkey,Anguilla Fifth District,0,
Rick Santorum,President,,Republican,Sharkey,Anguilla Fifth District,2,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Anguilla Fifth District,0,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Anguilla Fifth District,0,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Anguilla Fifth District,2,
Bill Marcy,U.S. House,2,Republican,Sharkey,Anguilla Fifth District,2,
Michele Bachmann,President,,Republican,Sharkey,Delta City Fifth District,0,
Newt Gingrich,President,,Republican,Sharkey,Delta City Fifth District,9,
Jon Huntsman,President,,Republican,Sharkey,Delta City Fifth District,1,
Gary Johnson,President,,Republican,Sharkey,Delta City Fifth District,1,
Ron Paul,President,,Republican,Sharkey,Delta City Fifth District,0,
Rick Perry,President,,Republican,Sharkey,Delta City Fifth District,0,
Mitt Romney,President,,Republican,Sharkey,Delta City Fifth District,7,
Rick Santorum,President,,Republican,Sharkey,Delta City Fifth District,19,
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,Delta City Fifth District,1,
Robert Maloney,U.S. Senate,,Republican,Sharkey,Delta City Fifth District,2,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,Delta City Fifth District,29,
Bill Marcy,U.S. House,2,Republican,Sharkey,Delta City Fifth District,26,
Michele Bachmann,President,,Republican,Sharkey,,1,
Newt Gingrich,President,,Republican,Sharkey,,76,
Jon Huntsman,President,,Republican,Sharkey,,2,
Gary Johnson,President,,Republican,Sharkey,,1,
Ron Paul,President,,Republican,Sharkey,,4,
Rick Perry,President,,Republican,Sharkey,,0,
Mitt Romney,President,,Republican,Sharkey,,81,
Rick Santorum,President,,Republican,Sharkey,,96,TRUE
E. Allen Hathcock,U.S. Senate,,Republican,Sharkey,,7,
Robert Maloney,U.S. Senate,,Republican,Sharkey,,9,
Roger F. Wicker,U.S. Senate,,Republican,Sharkey,,231,TRUE
Bill Marcy,U.S. House,2,Republican,Sharkey,,193,TRUE
