candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Prentiss,Baldwyn,1,
Newt Gingrich,President,,Republican,Prentiss,Baldwyn,59,
Jon Huntsman,President,,Republican,Prentiss,Baldwyn,0,
Gary Johnson,President,,Republican,Prentiss,Baldwyn,0,
Ron Paul,President,,Republican,Prentiss,Baldwyn,9,
Rick Perry,President,,Republican,Prentiss,Baldwyn,0,
Mitt Romney,President,,Republican,Prentiss,Baldwyn,43,
Rick Santorum,President,,Republican,Prentiss,Baldwyn,91,
E. Allen Hathcock,U.S. Senate,,Republican,Prentiss,Baldwyn,8,
Robert Maloney,U.S. Senate,,Republican,Prentiss,Baldwyn,10,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Baldwyn,182,
Robert Estes,U.S. House,1,Republican,Prentiss,Baldwyn,21,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Baldwyn,139,
Henry Ross,U.S. House,1,Republican,Prentiss,Baldwyn,43,
Michele Bachmann,President,,Republican,Prentiss,Blackland,0,
Newt Gingrich,President,,Republican,Prentiss,Blackland,37,
Jon Huntsman,President,,Republican,Prentiss,Blackland,0,
Gary Johnson,President,,Republican,Prentiss,Blackland,0,
Ron Paul,President,,Republican,Prentiss,Blackland,0,
Rick Perry,President,,Republican,Prentiss,Blackland,0,
Mitt Romney,President,,Republican,Prentiss,Blackland,16,
Rick Santorum,President,,Republican,Prentiss,Blackland,43,
E. Allen Hathcock,U.S. Senate,,Republican,Prentiss,Blackland,8,
Robert Maloney,U.S. Senate,,Republican,Prentiss,Blackland,2,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Blackland,85,
Robert Estes,U.S. House,1,Republican,Prentiss,Blackland,12,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Blackland,60,
Henry Ross,U.S. House,1,Republican,Prentiss,Blackland,25,
Michele Bachmann,President,,Republican,Prentiss,Booneville,0,
Newt Gingrich,President,,Republican,Prentiss,Booneville,68,
Jon Huntsman,President,,Republican,Prentiss,Booneville,0,
Gary Johnson,President,,Republican,Prentiss,Booneville,0,
Ron Paul,President,,Republican,Prentiss,Booneville,5,
Rick Perry,President,,Republican,Prentiss,Booneville,0,
Mitt Romney,President,,Republican,Prentiss,Booneville,63,
Rick Santorum,President,,Republican,Prentiss,Booneville,56,
E. Allen Hathcock,U.S. Senate,,Republican,Prentiss,Booneville,8,
Robert Maloney,U.S. Senate,,Republican,Prentiss,Booneville,7,
Roger F. Wicker,U.S. Senate,,Republican,Prentiss,Booneville,173,
Robert Estes,U.S. House,1,Republican,Prentiss,Booneville,10,
Alan Nunnelee,U.S. House,1,Republican,Prentiss,Booneville,136,
Henry Ross,U.S. House,1,Republican,Prentiss,Booneville,43,
Michele Bachmann,President,,Republican,Prentiss,Cross Roads,0,
Newt Gingrich,President,,Republican,Prentiss,Cross Roads,45,
Jon Huntsman,President,,Republican,Prentiss,Cross Roads,0,
Gary Johnson,President,,Republican,Prentiss,Cross Roads,0,
Ron Paul,President,,Republican,Prentiss,Cross Roads,0,
Rick Perry,President,,Republican,Prentiss,Cross Roads,0,
Mitt Romney,President,,Republican,Prentiss,Cross Roads,23,
Rick Santorum,President,,Republican,Prentiss,Cross Roads,25,
