candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Grenada,Box 1,11,
Barack Obama,President,,Democrat,Grenada,Box 2 Grenada County Office,221,
Barack Obama,President,,Democrat,Grenada,Box 3 City Auditorium,473,
Barack Obama,President,,Democrat,Grenada,Holcomb Community Center,65,
Barack Obama,President,,Democrat,Grenada,Box 4,636,
Barack Obama,President,,Democrat,Grenada,Box 5,99,
Barack Obama,President,,Democrat,Grenada,The Plant,161,
Barack Obama,President,,Democrat,Grenada,Elliott Vol Fire Station,27,
Barack Obama,President,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,33,
Barack Obama,President,,Democrat,Grenada,Gore Springs Comm Center,69,
Barack Obama,President,,Democrat,Grenada,Futheyville 1st Pentecost,70,
Barack Obama,President,,Democrat,Grenada,Providence Gore Spr Comm,0,
Barack Obama,President,,Democrat,Grenada,Mt. Nebo Parker's Grocery,0,
Barack Obama,President,,Democrat,Grenada,Pleasant Grove Commun Cen,170,
Barack Obama,President,,Democrat,Grenada,Geeslin,52,
Barack Obama,President,,Democrat,Grenada,Hardy,0,
Barack Obama,President,,Democrat,Grenada,,2087,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 1,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 2 Grenada County Office,154,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 3 City Auditorium,296,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Holcomb Community Center,39,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 4,438,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 5,64,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,The Plant,95,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Elliott Vol Fire Station,17,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Gore Springs Comm Center,48,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Futheyville 1st Pentecost,28,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Providence Gore Spr Comm,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Mt. Nebo Parker's Grocery,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Pleasant Grove Commun Cen,86,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Geeslin,34,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Hardy,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,,1335,TRUE
Will Oatis,U.S. Senate,,Democrat,Grenada,Box 1,0,
Will Oatis,U.S. Senate,,Democrat,Grenada,Box 2 Grenada County Office,14,
Will Oatis,U.S. Senate,,Democrat,Grenada,Box 3 City Auditorium,51,
Will Oatis,U.S. Senate,,Democrat,Grenada,Holcomb Community Center,5,
Will Oatis,U.S. Senate,,Democrat,Grenada,Box 4,30,
Will Oatis,U.S. Senate,,Democrat,Grenada,Box 5,5,
Will Oatis,U.S. Senate,,Democrat,Grenada,The Plant,6,
Will Oatis,U.S. Senate,,Democrat,Grenada,Elliott Vol Fire Station,3,
Will Oatis,U.S. Senate,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,0,
Will Oatis,U.S. Senate,,Democrat,Grenada,Gore Springs Comm Center,5,
Will Oatis,U.S. Senate,,Democrat,Grenada,Futheyville 1st Pentecost,6,
Will Oatis,U.S. Senate,,Democrat,Grenada,Providence Gore Spr Comm,0,
Will Oatis,U.S. Senate,,Democrat,Grenada,Mt. Nebo Parker's Grocery,0,
Will Oatis,U.S. Senate,,Democrat,Grenada,Pleasant Grove Commun Cen,10,
Will Oatis,U.S. Senate,,Democrat,Grenada,Geeslin,6,
Will Oatis,U.S. Senate,,Democrat,Grenada,Hardy,0,
Will Oatis,U.S. Senate,,Democrat,Grenada,,141,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Box 1,5,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Box 2 Grenada County Office,38,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Box 3 City Auditorium,64,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Holcomb Community Center,18,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Box 4,91,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Box 5,22,
Roger Weiner,U.S. Senate,,Democrat,Grenada,The Plant,38,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Elliott Vol Fire Station,5,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,5,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Gore Springs Comm Center,17,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Futheyville 1st Pentecost,29,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Providence Gore Spr Comm,0,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Mt. Nebo Parker's Grocery,0,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Pleasant Grove Commun Cen,42,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Geeslin,16,
Roger Weiner,U.S. Senate,,Democrat,Grenada,Hardy,0,
Roger Weiner,U.S. Senate,,Democrat,Grenada,,390,
Heather McTeer,U.S. House,2,Democrat,Grenada,Box 1,11,
Heather McTeer,U.S. House,2,Democrat,Grenada,Box 2 Grenada County Office,16,
Heather McTeer,U.S. House,2,Democrat,Grenada,Box 3 City Auditorium,46,
Heather McTeer,U.S. House,2,Democrat,Grenada,Holcomb Community Center,10,
Heather McTeer,U.S. House,2,Democrat,Grenada,Box 4,44,
Heather McTeer,U.S. House,2,Democrat,Grenada,Box 5,21,
Heather McTeer,U.S. House,2,Democrat,Grenada,The Plant,22,
Heather McTeer,U.S. House,2,Democrat,Grenada,Elliott Vol Fire Station,5,
Heather McTeer,U.S. House,2,Democrat,Grenada,Sweethome Hol #2 Fire Stat,5,
Heather McTeer,U.S. House,2,Democrat,Grenada,Gore Springs Comm Center,13,
Heather McTeer,U.S. House,2,Democrat,Grenada,Futheyville 1st Pentecost,17,
Heather McTeer,U.S. House,2,Democrat,Grenada,Providence Gore Spr Comm,0,
Heather McTeer,U.S. House,2,Democrat,Grenada,Mt. Nebo Parker's Grocery,0,
Heather McTeer,U.S. House,2,Democrat,Grenada,Pleasant Grove Commun Cen,5,
Heather McTeer,U.S. House,2,Democrat,Grenada,Geeslin,20,
Heather McTeer,U.S. House,2,Democrat,Grenada,Hardy,0,
Heather McTeer,U.S. House,2,Democrat,Grenada,,235,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 1,8,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 2 Grenada County Office,209,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 3 City Auditorium,438,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Holcomb Community Center,59,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 4,597,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 5,86,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,The Plant,146,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Elliott Vol Fire Station,23,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Sweethome Hol #2 Fire Stat,30,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Gore Springs Comm Center,63,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Futheyville 1st Pentecost,62,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Providence Gore Spr Comm,0,
