candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Lincoln,Alexander Jr High,482,
Mitt Romney,President,,Republican,Lincoln,Alexander Jr High,15,
Virgil Goode,President,,Constitution,Lincoln,Alexander Jr High,0,
Gary Johnson,President,,Libertarian,Lincoln,Alexander Jr High,0,
Jill Stein,President,,Green,Lincoln,Alexander Jr High,0,
Barbara Dale Washer,President,,Reform,Lincoln,Alexander Jr High,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,453,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Alexander Jr High,28,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Alexander Jr High,3,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Alexander Jr High,5,
Gregg Harper,U.S. House,3,Republican,Lincoln,Alexander Jr High,103,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Alexander Jr High,250,
Barack Obama,President,,Democrat,Lincoln,East Lincoln,32,
Mitt Romney,President,,Republican,Lincoln,East Lincoln,374,
Virgil Goode,President,,Constitution,Lincoln,East Lincoln,2,
Gary Johnson,President,,Libertarian,Lincoln,East Lincoln,3,
Jill Stein,President,,Green,Lincoln,East Lincoln,0,
Barbara Dale Washer,President,,Reform,Lincoln,East Lincoln,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,East Lincoln,41,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,East Lincoln,356,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,East Lincoln,6,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,East Lincoln,3,
Gregg Harper,U.S. House,3,Republican,Lincoln,East Lincoln,379,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,East Lincoln,18,
Barack Obama,President,,Democrat,Lincoln,Fair River,14,
Mitt Romney,President,,Republican,Lincoln,Fair River,150,
Virgil Goode,President,,Constitution,Lincoln,Fair River,0,
Gary Johnson,President,,Libertarian,Lincoln,Fair River,1,
Jill Stein,President,,Green,Lincoln,Fair River,0,
Barbara Dale Washer,President,,Reform,Lincoln,Fair River,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Fair River,9,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Fair River,152,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Fair River,1,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Fair River,1,
Gregg Harper,U.S. House,3,Republican,Lincoln,Fair River,160,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Fair River,5,
Barack Obama,President,,Democrat,Lincoln,Forrestry,218,
Mitt Romney,President,,Republican,Lincoln,Forrestry,413,
Virgil Goode,President,,Constitution,Lincoln,Forrestry,2,
Gary Johnson,President,,Libertarian,Lincoln,Forrestry,1,
Jill Stein,President,,Green,Lincoln,Forrestry,0,
Barbara Dale Washer,President,,Reform,Lincoln,Forrestry,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Forrestry,195,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Forrestry,420,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Forrestry,4,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Forrestry,8,
Gregg Harper,U.S. House,3,Republican,Lincoln,Forrestry,459,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Forrestry,108,
Barack Obama,President,,Democrat,Lincoln,Governmental Complex,489,
Mitt Romney,President,,Republican,Lincoln,Governmental Complex,6,
Virgil Goode,President,,Constitution,Lincoln,Governmental Complex,0,
Gary Johnson,President,,Libertarian,Lincoln,Governmental Complex,0,
Jill Stein,President,,Green,Lincoln,Governmental Complex,0,
Barbara Dale Washer,President,,Reform,Lincoln,Governmental Complex,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Governmental Complex,418,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Governmental Complex,38,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Governmental Complex,14,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Governmental Complex,11,
Gregg Harper,U.S. House,3,Republican,Lincoln,Governmental Complex,122,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Governmental Complex,253,
Barack Obama,President,,Democrat,Lincoln,High School,485,
Mitt Romney,President,,Republican,Lincoln,High School,14,
Virgil Goode,President,,Constitution,Lincoln,High School,0,
Gary Johnson,President,,Libertarian,Lincoln,High School,1,
Jill Stein,President,,Green,Lincoln,High School,0,
Barbara Dale Washer,President,,Reform,Lincoln,High School,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,High School,470,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,High School,23,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,High School,0,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,High School,5,
Gregg Harper,U.S. House,3,Republican,Lincoln,High School,84,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,High School,335,
Barack Obama,President,,Democrat,Lincoln,Big Springs,54,
Mitt Romney,President,,Republican,Lincoln,Big Springs,129,
Virgil Goode,President,,Constitution,Lincoln,Big Springs,0,
Gary Johnson,President,,Libertarian,Lincoln,Big Springs,1,
Jill Stein,President,,Green,Lincoln,Big Springs,0,
Barbara Dale Washer,President,,Reform,Lincoln,Big Springs,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Big Springs,44,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Big Springs,130,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Big Springs,3,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Big Springs,4,
Gregg Harper,U.S. House,3,Republican,Lincoln,Big Springs,145,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Big Springs,29,
Barack Obama,President,,Democrat,Lincoln,Brignal,386,
Mitt Romney,President,,Republican,Lincoln,Brignal,13,
Virgil Goode,President,,Constitution,Lincoln,Brignal,0,
Gary Johnson,President,,Libertarian,Lincoln,Brignal,0,
Jill Stein,President,,Green,Lincoln,Brignal,0,
Barbara Dale Washer,President,,Reform,Lincoln,Brignal,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Brignal,358,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Brignal,25,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Brignal,3,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Brignal,6,
Gregg Harper,U.S. House,3,Republican,Lincoln,Brignal,91,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Brignal,170,
Barack Obama,President,,Democrat,Lincoln,Heucks Retreat,95,
Mitt Romney,President,,Republican,Lincoln,Heucks Retreat,448,
Virgil Goode,President,,Constitution,Lincoln,Heucks Retreat,0,
Gary Johnson,President,,Libertarian,Lincoln,Heucks Retreat,0,
Jill Stein,President,,Green,Lincoln,Heucks Retreat,0,
Barbara Dale Washer,President,,Reform,Lincoln,Heucks Retreat,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Heucks Retreat,87,
Roger F. Wicker,U.S. Senate,,Republican,Lincoln,Heucks Retreat,444,
Thomas Cramer,U.S. Senate,,Constitution,Lincoln,Heucks Retreat,4,
Shawn O'Hara,U.S. Senate,,Reform,Lincoln,Heucks Retreat,3,
Gregg Harper,U.S. House,3,Republican,Lincoln,Heucks Retreat,471,
"John ""Luke"" Pannell",U.S. House,3,Reform,Lincoln,Heucks Retreat,54,
Barack Obama,President,,Democrat,Lincoln,Little Bahala,104,
Mitt Romney,President,,Republican,Lincoln,Little Bahala,156,
Virgil Goode,President,,Constitution,Lincoln,Little Bahala,0,
Gary Johnson,President,,Libertarian,Lincoln,Little Bahala,0,
Jill Stein,President,,Green,Lincoln,Little Bahala,0,
