candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),0,
Newt Gingrich,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),26,
Jon Huntsman,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),1,
Gary Johnson,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),0,
Ron Paul,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),2,
Rick Perry,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),0,
Mitt Romney,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),20,
Rick Santorum,President,,Republican,Holmes,Beat 3 Coxburg (A-Z),17,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),5,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),0,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 3 Coxburg (A-Z),61,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 3 Coxburg (A-Z),48,
Michele Bachmann,President,,Republican,Holmes,Beat 5 Tchula,0,
Newt Gingrich,President,,Republican,Holmes,Beat 5 Tchula,9,
Jon Huntsman,President,,Republican,Holmes,Beat 5 Tchula,0,
Gary Johnson,President,,Republican,Holmes,Beat 5 Tchula,0,
Ron Paul,President,,Republican,Holmes,Beat 5 Tchula,0,
Rick Perry,President,,Republican,Holmes,Beat 5 Tchula,0,
Mitt Romney,President,,Republican,Holmes,Beat 5 Tchula,9,
Rick Santorum,President,,Republican,Holmes,Beat 5 Tchula,8,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,0,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,2,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 5 Tchula,24,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 5 Tchula,20,
Michele Bachmann,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Newt Gingrich,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),4,
Jon Huntsman,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Gary Johnson,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Ron Paul,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Rick Perry,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Mitt Romney,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),2,
Rick Santorum,President,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),1,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),0,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 4 Walden Chapel (A-Z),5,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 4 Walden Chapel (A-Z),6,
Michele Bachmann,President,,Republican,Holmes,Beat 2 Durant,0,
Newt Gingrich,President,,Republican,Holmes,Beat 2 Durant,41,
Jon Huntsman,President,,Republican,Holmes,Beat 2 Durant,0,
Gary Johnson,President,,Republican,Holmes,Beat 2 Durant,0,
Ron Paul,President,,Republican,Holmes,Beat 2 Durant,1,
Rick Perry,President,,Republican,Holmes,Beat 2 Durant,0,
Mitt Romney,President,,Republican,Holmes,Beat 2 Durant,20,
Rick Santorum,President,,Republican,Holmes,Beat 2 Durant,19,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 2 Durant,6,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 2 Durant,6,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 2 Durant,68,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 2 Durant,63,
Michele Bachmann,President,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Newt Gingrich,President,,Republican,Holmes,Beat 5 Lexington (A-Z),24,
Jon Huntsman,President,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Gary Johnson,President,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Ron Paul,President,,Republican,Holmes,Beat 5 Lexington (A-Z),1,
Rick Perry,President,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Mitt Romney,President,,Republican,Holmes,Beat 5 Lexington (A-Z),17,
Rick Santorum,President,,Republican,Holmes,Beat 5 Lexington (A-Z),16,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),0,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 5 Lexington (A-Z),58,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 5 Lexington (A-Z),46,
Michele Bachmann,President,,Republican,Holmes,Beat 1 Lexington,0,
Newt Gingrich,President,,Republican,Holmes,Beat 1 Lexington,11,
Jon Huntsman,President,,Republican,Holmes,Beat 1 Lexington,0,
Gary Johnson,President,,Republican,Holmes,Beat 1 Lexington,1,
Ron Paul,President,,Republican,Holmes,Beat 1 Lexington,0,
Rick Perry,President,,Republican,Holmes,Beat 1 Lexington,0,
Mitt Romney,President,,Republican,Holmes,Beat 1 Lexington,11,
Rick Santorum,President,,Republican,Holmes,Beat 1 Lexington,8,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,4,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,1,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 1 Lexington,26,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 1 Lexington,28,
Michele Bachmann,President,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Newt Gingrich,President,,Republican,Holmes,Beat 5 Cruger (A-Z),3,
Jon Huntsman,President,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Gary Johnson,President,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Ron Paul,President,,Republican,Holmes,Beat 5 Cruger (A-Z),2,
Rick Perry,President,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Mitt Romney,President,,Republican,Holmes,Beat 5 Cruger (A-Z),6,
Rick Santorum,President,,Republican,Holmes,Beat 5 Cruger (A-Z),11,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),0,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),2,
Roger F. Wicker,U.S. Senate,,Republican,Holmes,Beat 5 Cruger (A-Z),20,
Bill Marcy,U.S. House,2,Republican,Holmes,Beat 5 Cruger (A-Z),21,
Michele Bachmann,President,,Republican,Holmes,Beat 2 Sub Durant,0,
Newt Gingrich,President,,Republican,Holmes,Beat 2 Sub Durant,9,
Jon Huntsman,President,,Republican,Holmes,Beat 2 Sub Durant,0,
Gary Johnson,President,,Republican,Holmes,Beat 2 Sub Durant,0,
Ron Paul,President,,Republican,Holmes,Beat 2 Sub Durant,3,
Rick Perry,President,,Republican,Holmes,Beat 2 Sub Durant,1,
Mitt Romney,President,,Republican,Holmes,Beat 2 Sub Durant,10,
Rick Santorum,President,,Republican,Holmes,Beat 2 Sub Durant,15,
E. Allen Hathcock,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,1,
Robert Maloney,U.S. Senate,,Republican,Holmes,Beat 2 Sub Durant,1,
