candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Choctaw,District 5,39,
Barack Obama,President,,Democrat,Choctaw,Chester,13,
Barack Obama,President,,Democrat,Choctaw,East Weir,94,
Barack Obama,President,,Democrat,Choctaw,French Camp,19,
Barack Obama,President,,Democrat,Choctaw,Fentress,15,
Barack Obama,President,,Democrat,Choctaw,Hebron,3,
Barack Obama,President,,Democrat,Choctaw,Kenego,10,
Barack Obama,President,,Democrat,Choctaw,Panhandle,35,
Barack Obama,President,,Democrat,Choctaw,Reform,23,
Barack Obama,President,,Democrat,Choctaw,Sherwood,4,
Barack Obama,President,,Democrat,Choctaw,Southwest Ackerman,63,
Barack Obama,President,,Democrat,Choctaw,Bywy,23,
Barack Obama,President,,Democrat,Choctaw,West Weir,32,
Barack Obama,President,,Democrat,Choctaw,,373,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,District 5,23,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Chester,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,East Weir,46,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,French Camp,13,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Fentress,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Hebron,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Kenego,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Panhandle,22,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Reform,13,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Sherwood,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Southwest Ackerman,29,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Bywy,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,West Weir,13,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,,202,TRUE
Will Oatis,U.S. Senate,,Democrat,Choctaw,District 5,6,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Chester,1,
Will Oatis,U.S. Senate,,Democrat,Choctaw,East Weir,5,
Will Oatis,U.S. Senate,,Democrat,Choctaw,French Camp,1,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Fentress,2,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Hebron,0,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Kenego,2,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Panhandle,2,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Reform,4,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Sherwood,2,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Southwest Ackerman,7,
Will Oatis,U.S. Senate,,Democrat,Choctaw,Bywy,1,
Will Oatis,U.S. Senate,,Democrat,Choctaw,West Weir,3,
Will Oatis,U.S. Senate,,Democrat,Choctaw,,36,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,District 5,10,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Chester,0,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,East Weir,33,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,French Camp,5,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Fentress,2,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Hebron,2,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Kenego,2,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Panhandle,7,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Reform,5,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Sherwood,1,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Southwest Ackerman,10,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,Bywy,3,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,West Weir,8,
Roger Weiner,U.S. Senate,,Democrat,Choctaw,,88,
Brad Morris,U.S. House,1,Democrat,Choctaw,District 5,32,
Brad Morris,U.S. House,1,Democrat,Choctaw,Chester,12,
Brad Morris,U.S. House,1,Democrat,Choctaw,East Weir,75,
Brad Morris,U.S. House,1,Democrat,Choctaw,French Camp,16,
Brad Morris,U.S. House,1,Democrat,Choctaw,Fentress,14,
Brad Morris,U.S. House,1,Democrat,Choctaw,Hebron,3,
Brad Morris,U.S. House,1,Democrat,Choctaw,Kenego,2,
Brad Morris,U.S. House,1,Democrat,Choctaw,Panhandle,27,
Brad Morris,U.S. House,1,Democrat,Choctaw,Reform,20,
Brad Morris,U.S. House,1,Democrat,Choctaw,Sherwood,9,
Brad Morris,U.S. House,1,Democrat,Choctaw,Southwest Ackerman,37,
Brad Morris,U.S. House,1,Democrat,Choctaw,Bywy,12,
Brad Morris,U.S. House,1,Democrat,Choctaw,West Weir,25,
Brad Morris,U.S. House,1,Democrat,Choctaw,,284,TRUE
