candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Rankin,West Pearl,438,
Mitt Romney,President,,Republican,Rankin,West Pearl,610,
Virgil Goode,President,,Constitution,Rankin,West Pearl,3,
Gary Johnson,President,,Libertarian,Rankin,West Pearl,8,
Jill Stein,President,,Green,Rankin,West Pearl,2,
Barbara Dale Washer,President,,Reform,Rankin,West Pearl,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,West Pearl,404,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,West Pearl,618,
Thomas Cramer,U.S. Senate,,Constitution,Rankin,West Pearl,12,
Shawn O'Hara,U.S. Senate,,Reform,Rankin,West Pearl,8,
Gregg Harper,U.S. House,3,Republican,Rankin,West Pearl,757,
"John ""Luke"" Pannell",U.S. House,3,Reform,Rankin,West Pearl,197,
Barack Obama,President,,Democrat,Rankin,Clear Branch,161,
Mitt Romney,President,,Republican,Rankin,Clear Branch,498,
Virgil Goode,President,,Constitution,Rankin,Clear Branch,0,
Gary Johnson,President,,Libertarian,Rankin,Clear Branch,2,
Jill Stein,President,,Green,Rankin,Clear Branch,2,
Barbara Dale Washer,President,,Reform,Rankin,Clear Branch,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Clear Branch,145,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,Clear Branch,504,
Thomas Cramer,U.S. Senate,,Constitution,Rankin,Clear Branch,2,
Shawn O'Hara,U.S. Senate,,Reform,Rankin,Clear Branch,5,
Gregg Harper,U.S. House,3,Republican,Rankin,Clear Branch,552,
"John ""Luke"" Pannell",U.S. House,3,Reform,Rankin,Clear Branch,64,
Barack Obama,President,,Democrat,Rankin,Cleary,153,
Mitt Romney,President,,Republican,Rankin,Cleary,1185,
Virgil Goode,President,,Constitution,Rankin,Cleary,2,
Gary Johnson,President,,Libertarian,Rankin,Cleary,9,
Jill Stein,President,,Green,Rankin,Cleary,3,
Barbara Dale Washer,President,,Reform,Rankin,Cleary,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Cleary,131,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,Cleary,1197,
Thomas Cramer,U.S. Senate,,Constitution,Rankin,Cleary,11,
Shawn O'Hara,U.S. Senate,,Reform,Rankin,Cleary,8,
