candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Bolivar,Beulah,0,
Newt Gingrich,President,,Republican,Bolivar,Beulah,0,
Jon Huntsman,President,,Republican,Bolivar,Beulah,0,
Gary Johnson,President,,Republican,Bolivar,Beulah,0,
Ron Paul,President,,Republican,Bolivar,Beulah,0,
Rick Perry,President,,Republican,Bolivar,Beulah,2,
Mitt Romney,President,,Republican,Bolivar,Beulah,4,
Rick Santorum,President,,Republican,Bolivar,Beulah,2,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Beulah,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Beulah,1,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Beulah,7,
Bill Marcy,U.S. House,2,Republican,Bolivar,Beulah,7,
Michele Bachmann,President,,Republican,Bolivar,Benoit,0,
Newt Gingrich,President,,Republican,Bolivar,Benoit,14,
Jon Huntsman,President,,Republican,Bolivar,Benoit,0,
Gary Johnson,President,,Republican,Bolivar,Benoit,0,
Ron Paul,President,,Republican,Bolivar,Benoit,2,
Rick Perry,President,,Republican,Bolivar,Benoit,0,
Mitt Romney,President,,Republican,Bolivar,Benoit,22,
Rick Santorum,President,,Republican,Bolivar,Benoit,12,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Benoit,4,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Benoit,3,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Benoit,39,
Bill Marcy,U.S. House,2,Republican,Bolivar,Benoit,36,
Michele Bachmann,President,,Republican,Bolivar,Boyle,1,
Newt Gingrich,President,,Republican,Bolivar,Boyle,50,
Jon Huntsman,President,,Republican,Bolivar,Boyle,0,
Gary Johnson,President,,Republican,Bolivar,Boyle,0,
Ron Paul,President,,Republican,Bolivar,Boyle,5,
Rick Perry,President,,Republican,Bolivar,Boyle,1,
Mitt Romney,President,,Republican,Bolivar,Boyle,71,
Rick Santorum,President,,Republican,Bolivar,Boyle,36,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Boyle,3,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Boyle,10,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Boyle,140,
Bill Marcy,U.S. House,2,Republican,Bolivar,Boyle,131,
Michele Bachmann,President,,Republican,Bolivar,Cleveland Courthouse,0,
Newt Gingrich,President,,Republican,Bolivar,Cleveland Courthouse,22,
Jon Huntsman,President,,Republican,Bolivar,Cleveland Courthouse,0,
Gary Johnson,President,,Republican,Bolivar,Cleveland Courthouse,0,
Ron Paul,President,,Republican,Bolivar,Cleveland Courthouse,3,
Rick Perry,President,,Republican,Bolivar,Cleveland Courthouse,0,
Mitt Romney,President,,Republican,Bolivar,Cleveland Courthouse,39,
Rick Santorum,President,,Republican,Bolivar,Cleveland Courthouse,14,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Cleveland Courthouse,2,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Cleveland Courthouse,3,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Cleveland Courthouse,68,
Bill Marcy,U.S. House,2,Republican,Bolivar,Cleveland Courthouse,65,
Michele Bachmann,President,,Republican,Bolivar,Choctaw,0,
Newt Gingrich,President,,Republican,Bolivar,Choctaw,0,
Jon Huntsman,President,,Republican,Bolivar,Choctaw,0,
Gary Johnson,President,,Republican,Bolivar,Choctaw,0,
Ron Paul,President,,Republican,Bolivar,Choctaw,0,
Rick Perry,President,,Republican,Bolivar,Choctaw,0,
Mitt Romney,President,,Republican,Bolivar,Choctaw,7,
Rick Santorum,President,,Republican,Bolivar,Choctaw,1,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Choctaw,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Choctaw,0,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Choctaw,8,
Bill Marcy,U.S. House,2,Republican,Bolivar,Choctaw,7,
Michele Bachmann,President,,Republican,Bolivar,Duncan-Alligator,0,
Newt Gingrich,President,,Republican,Bolivar,Duncan-Alligator,9,
Jon Huntsman,President,,Republican,Bolivar,Duncan-Alligator,0,
Gary Johnson,President,,Republican,Bolivar,Duncan-Alligator,0,
Ron Paul,President,,Republican,Bolivar,Duncan-Alligator,0,
Rick Perry,President,,Republican,Bolivar,Duncan-Alligator,0,
Mitt Romney,President,,Republican,Bolivar,Duncan-Alligator,7,
Rick Santorum,President,,Republican,Bolivar,Duncan-Alligator,9,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Duncan-Alligator,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Duncan-Alligator,1,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Duncan-Alligator,23,
Bill Marcy,U.S. House,2,Republican,Bolivar,Duncan-Alligator,19,
Michele Bachmann,President,,Republican,Bolivar,East Central Cleveland,0,
Newt Gingrich,President,,Republican,Bolivar,East Central Cleveland,0,
Jon Huntsman,President,,Republican,Bolivar,East Central Cleveland,0,
Gary Johnson,President,,Republican,Bolivar,East Central Cleveland,0,
Ron Paul,President,,Republican,Bolivar,East Central Cleveland,0,
Rick Perry,President,,Republican,Bolivar,East Central Cleveland,0,
Mitt Romney,President,,Republican,Bolivar,East Central Cleveland,1,
Rick Santorum,President,,Republican,Bolivar,East Central Cleveland,0,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,East Central Cleveland,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,East Central Cleveland,0,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,East Central Cleveland,1,
Bill Marcy,U.S. House,2,Republican,Bolivar,East Central Cleveland,1,
Michele Bachmann,President,,Republican,Bolivar,Eastgate,0,
Newt Gingrich,President,,Republican,Bolivar,Eastgate,3,
Jon Huntsman,President,,Republican,Bolivar,Eastgate,0,
Gary Johnson,President,,Republican,Bolivar,Eastgate,0,
Ron Paul,President,,Republican,Bolivar,Eastgate,0,
Rick Perry,President,,Republican,Bolivar,Eastgate,0,
Mitt Romney,President,,Republican,Bolivar,Eastgate,3,
Rick Santorum,President,,Republican,Bolivar,Eastgate,3,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Eastgate,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Eastgate,0,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Eastgate,9,
Bill Marcy,U.S. House,2,Republican,Bolivar,Eastgate,5,
Michele Bachmann,President,,Republican,Bolivar,East Rosedale,0,
Newt Gingrich,President,,Republican,Bolivar,East Rosedale,0,
Jon Huntsman,President,,Republican,Bolivar,East Rosedale,0,
Gary Johnson,President,,Republican,Bolivar,East Rosedale,0,
Ron Paul,President,,Republican,Bolivar,East Rosedale,0,
Rick Perry,President,,Republican,Bolivar,East Rosedale,0,
Mitt Romney,President,,Republican,Bolivar,East Rosedale,2,
Rick Santorum,President,,Republican,Bolivar,East Rosedale,1,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,East Rosedale,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,East Rosedale,0,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,East Rosedale,3,
Bill Marcy,U.S. House,2,Republican,Bolivar,East Rosedale,1,
Michele Bachmann,President,,Republican,Bolivar,East Cleveland,0,
Newt Gingrich,President,,Republican,Bolivar,East Cleveland,0,
Jon Huntsman,President,,Republican,Bolivar,East Cleveland,0,
Gary Johnson,President,,Republican,Bolivar,East Cleveland,0,
Ron Paul,President,,Republican,Bolivar,East Cleveland,1,
Rick Perry,President,,Republican,Bolivar,East Cleveland,0,
Mitt Romney,President,,Republican,Bolivar,East Cleveland,2,
Rick Santorum,President,,Republican,Bolivar,East Cleveland,1,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,East Cleveland,0,
Robert Maloney,U.S. Senate,,Republican,Bolivar,East Cleveland,1,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,East Cleveland,3,
Bill Marcy,U.S. House,2,Republican,Bolivar,East Cleveland,2,
Michele Bachmann,President,,Republican,Bolivar,Gunnison,0,
Newt Gingrich,President,,Republican,Bolivar,Gunnison,11,
Jon Huntsman,President,,Republican,Bolivar,Gunnison,2,
Gary Johnson,President,,Republican,Bolivar,Gunnison,0,
Ron Paul,President,,Republican,Bolivar,Gunnison,0,
Rick Perry,President,,Republican,Bolivar,Gunnison,1,
Mitt Romney,President,,Republican,Bolivar,Gunnison,5,
Rick Santorum,President,,Republican,Bolivar,Gunnison,3,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Gunnison,1,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Gunnison,2,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Gunnison,16,
Bill Marcy,U.S. House,2,Republican,Bolivar,Gunnison,13,
Michele Bachmann,President,,Republican,Bolivar,Longshot,0,
Newt Gingrich,President,,Republican,Bolivar,Longshot,7,
Jon Huntsman,President,,Republican,Bolivar,Longshot,0,
Gary Johnson,President,,Republican,Bolivar,Longshot,0,
Ron Paul,President,,Republican,Bolivar,Longshot,1,
Rick Perry,President,,Republican,Bolivar,Longshot,0,
Mitt Romney,President,,Republican,Bolivar,Longshot,6,
Rick Santorum,President,,Republican,Bolivar,Longshot,6,
E. Allen Hathcock,U.S. Senate,,Republican,Bolivar,Longshot,1,
Robert Maloney,U.S. Senate,,Republican,Bolivar,Longshot,1,
Roger F. Wicker,U.S. Senate,,Republican,Bolivar,Longshot,16,
Bill Marcy,U.S. House,2,Republican,Bolivar,Longshot,16,
Michele Bachmann,President,,Republican,Bolivar,Mound Bayou,0,
Newt Gingrich,President,,Republican,Bolivar,Mound Bayou,10,
Jon Huntsman,President,,Republican,Bolivar,Mound Bayou,0,
Gary Johnson,President,,Republican,Bolivar,Mound Bayou,0,
