candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Walthall,Midway,0,
Newt Gingrich,President,,Republican,Walthall,Midway,34,
Jon Huntsman,President,,Republican,Walthall,Midway,1,
Gary Johnson,President,,Republican,Walthall,Midway,0,
Ron Paul,President,,Republican,Walthall,Midway,1,
Rick Perry,President,,Republican,Walthall,Midway,0,
Mitt Romney,President,,Republican,Walthall,Midway,15,
Rick Santorum,President,,Republican,Walthall,Midway,12,
E. Allen Hathcock,U.S. Senate,,Republican,Walthall,Midway,1,
Robert Maloney,U.S. Senate,,Republican,Walthall,Midway,4,
Roger F. Wicker,U.S. Senate,,Republican,Walthall,Midway,57,
Robert J. Allen,U.S. House,3,Republican,Walthall,Midway,3,
Gregg Harper,U.S. House,3,Republican,Walthall,Midway,59,
Michele Bachmann,President,,Republican,Walthall,Lexie,0,
Newt Gingrich,President,,Republican,Walthall,Lexie,67,
Jon Huntsman,President,,Republican,Walthall,Lexie,0,
Gary Johnson,President,,Republican,Walthall,Lexie,1,
Ron Paul,President,,Republican,Walthall,Lexie,6,
Rick Perry,President,,Republican,Walthall,Lexie,1,
Mitt Romney,President,,Republican,Walthall,Lexie,62,
Rick Santorum,President,,Republican,Walthall,Lexie,37,
E. Allen Hathcock,U.S. Senate,,Republican,Walthall,Lexie,16,
Robert Maloney,U.S. Senate,,Republican,Walthall,Lexie,10,
Roger F. Wicker,U.S. Senate,,Republican,Walthall,Lexie,145,
Robert J. Allen,U.S. House,3,Republican,Walthall,Lexie,19,
Gregg Harper,U.S. House,3,Republican,Walthall,Lexie,147,
Michele Bachmann,President,,Republican,Walthall,South Kirklin,1,
Newt Gingrich,President,,Republican,Walthall,South Kirklin,9,
Jon Huntsman,President,,Republican,Walthall,South Kirklin,0,
Gary Johnson,President,,Republican,Walthall,South Kirklin,0,
Ron Paul,President,,Republican,Walthall,South Kirklin,2,
Rick Perry,President,,Republican,Walthall,South Kirklin,0,
Mitt Romney,President,,Republican,Walthall,South Kirklin,10,
Rick Santorum,President,,Republican,Walthall,South Kirklin,11,
E. Allen Hathcock,U.S. Senate,,Republican,Walthall,South Kirklin,2,
Robert Maloney,U.S. Senate,,Republican,Walthall,South Kirklin,4,
Roger F. Wicker,U.S. Senate,,Republican,Walthall,South Kirklin,24,
Robert J. Allen,U.S. House,3,Republican,Walthall,South Kirklin,1,
Gregg Harper,U.S. House,3,Republican,Walthall,South Kirklin,27,
Michele Bachmann,President,,Republican,Walthall,North Kirklin,1,
Newt Gingrich,President,,Republican,Walthall,North Kirklin,20,
Jon Huntsman,President,,Republican,Walthall,North Kirklin,0,
Gary Johnson,President,,Republican,Walthall,North Kirklin,0,
Ron Paul,President,,Republican,Walthall,North Kirklin,5,
Rick Perry,President,,Republican,Walthall,North Kirklin,1,
Mitt Romney,President,,Republican,Walthall,North Kirklin,19,
Rick Santorum,President,,Republican,Walthall,North Kirklin,26,
E. Allen Hathcock,U.S. Senate,,Republican,Walthall,North Kirklin,4,
Robert Maloney,U.S. Senate,,Republican,Walthall,North Kirklin,2,
Roger F. Wicker,U.S. Senate,,Republican,Walthall,North Kirklin,67,
Robert J. Allen,U.S. House,3,Republican,Walthall,North Kirklin,10,
Gregg Harper,U.S. House,3,Republican,Walthall,North Kirklin,59,
Michele Bachmann,President,,Republican,Walthall,East Tylertown,0,
Newt Gingrich,President,,Republican,Walthall,East Tylertown,10,
Jon Huntsman,President,,Republican,Walthall,East Tylertown,0,
Gary Johnson,President,,Republican,Walthall,East Tylertown,0,
Ron Paul,President,,Republican,Walthall,East Tylertown,0,
Rick Perry,President,,Republican,Walthall,East Tylertown,0,
Mitt Romney,President,,Republican,Walthall,East Tylertown,13,
Rick Santorum,President,,Republican,Walthall,East Tylertown,11,
E. Allen Hathcock,U.S. Senate,,Republican,Walthall,East Tylertown,2,
Robert Maloney,U.S. Senate,,Republican,Walthall,East Tylertown,1,
Roger F. Wicker,U.S. Senate,,Republican,Walthall,East Tylertown,31,
Robert J. Allen,U.S. House,3,Republican,Walthall,East Tylertown,4,
Gregg Harper,U.S. House,3,Republican,Walthall,East Tylertown,29,
Michele Bachmann,President,,Republican,Walthall,West Tylertown,0,
Newt Gingrich,President,,Republican,Walthall,West Tylertown,10,
Jon Huntsman,President,,Republican,Walthall,West Tylertown,0,
Gary Johnson,President,,Republican,Walthall,West Tylertown,0,
