candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Tunica,Robinsonville,0,
Newt Gingrich,President,,Republican,Tunica,Robinsonville,3,
Jon Huntsman,President,,Republican,Tunica,Robinsonville,0,
Gary Johnson,President,,Republican,Tunica,Robinsonville,0,
Ron Paul,President,,Republican,Tunica,Robinsonville,1,
Rick Perry,President,,Republican,Tunica,Robinsonville,0,
Mitt Romney,President,,Republican,Tunica,Robinsonville,4,
Rick Santorum,President,,Republican,Tunica,Robinsonville,5,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Robinsonville,0,
Robert Maloney,U.S. Senate,,Republican,Tunica,Robinsonville,2,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Robinsonville,10,
Bill Marcy,U.S. House,2,Republican,Tunica,Robinsonville,11,
Michele Bachmann,President,,Republican,Tunica,Banks/Hambrick,0,
Newt Gingrich,President,,Republican,Tunica,Banks/Hambrick,5,
Jon Huntsman,President,,Republican,Tunica,Banks/Hambrick,0,
Gary Johnson,President,,Republican,Tunica,Banks/Hambrick,0,
Ron Paul,President,,Republican,Tunica,Banks/Hambrick,0,
Rick Perry,President,,Republican,Tunica,Banks/Hambrick,0,
Mitt Romney,President,,Republican,Tunica,Banks/Hambrick,4,
Rick Santorum,President,,Republican,Tunica,Banks/Hambrick,1,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Banks/Hambrick,1,
Robert Maloney,U.S. Senate,,Republican,Tunica,Banks/Hambrick,2,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Banks/Hambrick,7,
Bill Marcy,U.S. House,2,Republican,Tunica,Banks/Hambrick,10,
Michele Bachmann,President,,Republican,Tunica,Watsonville,0,
Newt Gingrich,President,,Republican,Tunica,Watsonville,2,
Jon Huntsman,President,,Republican,Tunica,Watsonville,0,
Gary Johnson,President,,Republican,Tunica,Watsonville,0,
Ron Paul,President,,Republican,Tunica,Watsonville,0,
Rick Perry,President,,Republican,Tunica,Watsonville,0,
Mitt Romney,President,,Republican,Tunica,Watsonville,0,
Rick Santorum,President,,Republican,Tunica,Watsonville,0,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Watsonville,0,
Robert Maloney,U.S. Senate,,Republican,Tunica,Watsonville,0,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Watsonville,2,
Bill Marcy,U.S. House,2,Republican,Tunica,Watsonville,2,
Michele Bachmann,President,,Republican,Tunica,Prichard,0,
Newt Gingrich,President,,Republican,Tunica,Prichard,3,
Jon Huntsman,President,,Republican,Tunica,Prichard,0,
Gary Johnson,President,,Republican,Tunica,Prichard,0,
Ron Paul,President,,Republican,Tunica,Prichard,0,
Rick Perry,President,,Republican,Tunica,Prichard,0,
Mitt Romney,President,,Republican,Tunica,Prichard,1,
Rick Santorum,President,,Republican,Tunica,Prichard,5,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Prichard,0,
Robert Maloney,U.S. Senate,,Republican,Tunica,Prichard,0,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Prichard,6,
Bill Marcy,U.S. House,2,Republican,Tunica,Prichard,2,
Michele Bachmann,President,,Republican,Tunica,Tunica,0,
Newt Gingrich,President,,Republican,Tunica,Tunica,4,
Jon Huntsman,President,,Republican,Tunica,Tunica,1,
Gary Johnson,President,,Republican,Tunica,Tunica,1,
Ron Paul,President,,Republican,Tunica,Tunica,1,
Rick Perry,President,,Republican,Tunica,Tunica,0,
Mitt Romney,President,,Republican,Tunica,Tunica,10,
Rick Santorum,President,,Republican,Tunica,Tunica,12,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Tunica,0,
Robert Maloney,U.S. Senate,,Republican,Tunica,Tunica,2,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Tunica,24,
Bill Marcy,U.S. House,2,Republican,Tunica,Tunica,23,
Michele Bachmann,President,,Republican,Tunica,Courthouse,0,
Newt Gingrich,President,,Republican,Tunica,Courthouse,31,
Jon Huntsman,President,,Republican,Tunica,Courthouse,0,
Gary Johnson,President,,Republican,Tunica,Courthouse,0,
Ron Paul,President,,Republican,Tunica,Courthouse,7,
Rick Perry,President,,Republican,Tunica,Courthouse,0,
Mitt Romney,President,,Republican,Tunica,Courthouse,27,
Rick Santorum,President,,Republican,Tunica,Courthouse,15,
E. Allen Hathcock,U.S. Senate,,Republican,Tunica,Courthouse,2,
Robert Maloney,U.S. Senate,,Republican,Tunica,Courthouse,1,
Roger F. Wicker,U.S. Senate,,Republican,Tunica,Courthouse,75,
Bill Marcy,U.S. House,2,Republican,Tunica,Courthouse,64,
Michele Bachmann,President,,Republican,Tunica,Evansville-Highway 61,0,
Newt Gingrich,President,,Republican,Tunica,Evansville-Highway 61,3,
Jon Huntsman,President,,Republican,Tunica,Evansville-Highway 61,0,
Gary Johnson,President,,Republican,Tunica,Evansville-Highway 61,0,
Ron Paul,President,,Republican,Tunica,Evansville-Highway 61,1,
Rick Perry,President,,Republican,Tunica,Evansville-Highway 61,0,
Mitt Romney,President,,Republican,Tunica,Evansville-Highway 61,4,
