candidate,office,district,party,county,precinct,votes,winner
Will Oatis,U.S. Senate,,Democrat,Pike,(26) American Leg. Hut,1,
Roger Weiner,U.S. Senate,,Democrat,Pike,(26) American Leg. Hut,2,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(26) American Leg. Hut,6,
Barack Obama,President,,Democrat,Pike,(27) Storehouse Church,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(27) Storehouse Church,9,
Will Oatis,U.S. Senate,,Democrat,Pike,(27) Storehouse Church,1,
Roger Weiner,U.S. Senate,,Democrat,Pike,(27) Storehouse Church,2,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(27) Storehouse Church,11,
Barack Obama,President,,Democrat,Pike,(28) Church of Christ,45,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(28) Church of Christ,28,
Will Oatis,U.S. Senate,,Democrat,Pike,(28) Church of Christ,5,
Roger Weiner,U.S. Senate,,Democrat,Pike,(28) Church of Christ,8,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(28) Church of Christ,41,
Barack Obama,President,,Democrat,Pike,(29) Joe's Tractor,16,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(29) Joe's Tractor,7,
Will Oatis,U.S. Senate,,Democrat,Pike,(29) Joe's Tractor,4,
Roger Weiner,U.S. Senate,,Democrat,Pike,(29) Joe's Tractor,4,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(29) Joe's Tractor,13,
Barack Obama,President,,Democrat,Pike,(30) Chatawa Post Office,16,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(30) Chatawa Post Office,11,
Will Oatis,U.S. Senate,,Democrat,Pike,(30) Chatawa Post Office,2,
Roger Weiner,U.S. Senate,,Democrat,Pike,(30) Chatawa Post Office,8,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(30) Chatawa Post Office,14,
Barack Obama,President,,Democrat,Pike,(31) Osyka City Hall,18,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(31) Osyka City Hall,13,
Will Oatis,U.S. Senate,,Democrat,Pike,(31) Osyka City Hall,0,
Roger Weiner,U.S. Senate,,Democrat,Pike,(31) Osyka City Hall,5,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(31) Osyka City Hall,18,
Barack Obama,President,,Democrat,Pike,(32) Old Cent. School,40,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,(32) Old Cent. School,28,
Will Oatis,U.S. Senate,,Democrat,Pike,(32) Old Cent. School,2,
Roger Weiner,U.S. Senate,,Democrat,Pike,(32) Old Cent. School,9,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,(32) Old Cent. School,35,
Barack Obama,President,,Democrat,Pike,,1155,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pike,,672,TRUE
Will Oatis,U.S. Senate,,Democrat,Pike,,142,
Roger Weiner,U.S. Senate,,Democrat,Pike,,246,
Crystal C. Biggs,U.S. House,3,Democrat,Pike,,977,TRUE
