candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Noxubee,Brooksville,962,
Mitt Romney,President,,Republican,Noxubee,Brooksville,299,
Virgil Goode,President,,Constitution,Noxubee,Brooksville,0,
Gary Johnson,President,,Libertarian,Noxubee,Brooksville,3,
Jill Stein,President,,Green,Noxubee,Brooksville,0,
Barbara Dale Washer,President,,Reform,Noxubee,Brooksville,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Brooksville,727,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Brooksville,375,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Brooksville,14,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Brooksville,14,
Gregg Harper,U.S. House,3,Republican,Noxubee,Brooksville,454,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Brooksville,365,
Barack Obama,President,,Democrat,Noxubee,Mashulaville,214,
Mitt Romney,President,,Republican,Noxubee,Mashulaville,172,
Virgil Goode,President,,Constitution,Noxubee,Mashulaville,1,
Gary Johnson,President,,Libertarian,Noxubee,Mashulaville,4,
Jill Stein,President,,Green,Noxubee,Mashulaville,1,
Barbara Dale Washer,President,,Reform,Noxubee,Mashulaville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Mashulaville,167,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Mashulaville,204,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Mashulaville,4,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Mashulaville,1,
Gregg Harper,U.S. House,3,Republican,Noxubee,Mashulaville,213,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Mashulaville,83,
Barack Obama,President,,Democrat,Noxubee,Prairie Point,469,
Mitt Romney,President,,Republican,Noxubee,Prairie Point,109,
Virgil Goode,President,,Constitution,Noxubee,Prairie Point,0,
Gary Johnson,President,,Libertarian,Noxubee,Prairie Point,0,
Jill Stein,President,,Green,Noxubee,Prairie Point,0,
Barbara Dale Washer,President,,Reform,Noxubee,Prairie Point,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Prairie Point,360,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Prairie Point,134,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Prairie Point,3,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Prairie Point,2,
Gregg Harper,U.S. House,3,Republican,Noxubee,Prairie Point,164,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Prairie Point,141,
Barack Obama,President,,Democrat,Noxubee,Shuqualak,585,
Mitt Romney,President,,Republican,Noxubee,Shuqualak,174,
Virgil Goode,President,,Constitution,Noxubee,Shuqualak,1,
Gary Johnson,President,,Libertarian,Noxubee,Shuqualak,0,
Jill Stein,President,,Green,Noxubee,Shuqualak,1,
Barbara Dale Washer,President,,Reform,Noxubee,Shuqualak,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Shuqualak,504,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Shuqualak,199,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Shuqualak,6,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Shuqualak,4,
Gregg Harper,U.S. House,3,Republican,Noxubee,Shuqualak,239,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Shuqualak,178,
Barack Obama,President,,Democrat,Noxubee,Summerville,21,
Mitt Romney,President,,Republican,Noxubee,Summerville,85,
Virgil Goode,President,,Constitution,Noxubee,Summerville,0,
Gary Johnson,President,,Libertarian,Noxubee,Summerville,1,
Jill Stein,President,,Green,Noxubee,Summerville,0,
Barbara Dale Washer,President,,Reform,Noxubee,Summerville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Summerville,19,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Summerville,87,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Summerville,1,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Summerville,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Summerville,89,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Summerville,9,
Barack Obama,President,,Democrat,Noxubee,Earl Nash Gym,979,
Mitt Romney,President,,Republican,Noxubee,Earl Nash Gym,229,
Virgil Goode,President,,Constitution,Noxubee,Earl Nash Gym,1,
Gary Johnson,President,,Libertarian,Noxubee,Earl Nash Gym,1,
Jill Stein,President,,Green,Noxubee,Earl Nash Gym,2,
Barbara Dale Washer,President,,Reform,Noxubee,Earl Nash Gym,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Earl Nash Gym,718,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,289,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Earl Nash Gym,10,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Earl Nash Gym,3,
Gregg Harper,U.S. House,3,Republican,Noxubee,Earl Nash Gym,347,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Earl Nash Gym,275,
Barack Obama,President,,Democrat,Noxubee,Vo-Tech,0,
Mitt Romney,President,,Republican,Noxubee,Vo-Tech,0,
Virgil Goode,President,,Constitution,Noxubee,Vo-Tech,0,
Gary Johnson,President,,Libertarian,Noxubee,Vo-Tech,0,
Jill Stein,President,,Green,Noxubee,Vo-Tech,0,
Barbara Dale Washer,President,,Reform,Noxubee,Vo-Tech,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Vo-Tech,0,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Vo-Tech,0,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Vo-Tech,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Vo-Tech,0,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Vo-Tech,0,
Barack Obama,President,,Democrat,Noxubee,Savannah,60,
Mitt Romney,President,,Republican,Noxubee,Savannah,41,
Virgil Goode,President,,Constitution,Noxubee,Savannah,0,
Gary Johnson,President,,Libertarian,Noxubee,Savannah,0,
Jill Stein,President,,Green,Noxubee,Savannah,0,
Barbara Dale Washer,President,,Reform,Noxubee,Savannah,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Savannah,55,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Savannah,40,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Savannah,1,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Savannah,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Savannah,52,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Savannah,34,
Barack Obama,President,,Democrat,Noxubee,Cliftonville,452,
Mitt Romney,President,,Republican,Noxubee,Cliftonville,39,
Virgil Goode,President,,Constitution,Noxubee,Cliftonville,0,
Gary Johnson,President,,Libertarian,Noxubee,Cliftonville,0,
Jill Stein,President,,Green,Noxubee,Cliftonville,1,
Barbara Dale Washer,President,,Reform,Noxubee,Cliftonville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,Cliftonville,385,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Cliftonville,66,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,Cliftonville,0,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,Cliftonville,3,
Gregg Harper,U.S. House,3,Republican,Noxubee,Cliftonville,91,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,Cliftonville,162,
Barack Obama,President,,Democrat,Noxubee,District 3 Central,1178,
Mitt Romney,President,,Republican,Noxubee,District 3 Central,177,
Virgil Goode,President,,Constitution,Noxubee,District 3 Central,0,
Gary Johnson,President,,Libertarian,Noxubee,District 3 Central,1,
Jill Stein,President,,Green,Noxubee,District 3 Central,0,
Barbara Dale Washer,President,,Reform,Noxubee,District 3 Central,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,District 3 Central,1011,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,District 3 Central,254,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,District 3 Central,3,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,District 3 Central,13,
Gregg Harper,U.S. House,3,Republican,Noxubee,District 3 Central,363,
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,District 3 Central,344,
Barack Obama,President,,Democrat,Noxubee,,4920,TRUE
Mitt Romney,President,,Republican,Noxubee,,1325,
Virgil Goode,President,,Constitution,Noxubee,,3,
Gary Johnson,President,,Libertarian,Noxubee,,10,
Jill Stein,President,,Green,Noxubee,,5,
Barbara Dale Washer,President,,Reform,Noxubee,,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Noxubee,,3946,TRUE
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,,1648,
Thomas Cramer,U.S. Senate,,Constitution,Noxubee,,42,
Shawn O'Hara,U.S. Senate,,Reform,Noxubee,,40,
Gregg Harper,U.S. House,3,Republican,Noxubee,,2012,TRUE
"John ""Luke"" Pannell",U.S. House,3,Reform,Noxubee,,1591,
