candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Chickasaw,Anchor 001,1,
Newt Gingrich,President,,Republican,Chickasaw,Anchor 001,67,
Jon Huntsman,President,,Republican,Chickasaw,Anchor 001,0,
Gary Johnson,President,,Republican,Chickasaw,Anchor 001,0,
Ron Paul,President,,Republican,Chickasaw,Anchor 001,3,
Rick Perry,President,,Republican,Chickasaw,Anchor 001,2,
Mitt Romney,President,,Republican,Chickasaw,Anchor 001,51,
Rick Santorum,President,,Republican,Chickasaw,Anchor 001,82,
E. Allen Hathcock,U.S. Senate,,Republican,Chickasaw,Anchor 001,6,
Robert Maloney,U.S. Senate,,Republican,Chickasaw,Anchor 001,8,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Anchor 001,190,
Robert Estes,U.S. House,1,Republican,Chickasaw,Anchor 001,14,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Anchor 001,129,
Henry Ross,U.S. House,1,Republican,Chickasaw,Anchor 001,59,
Michele Bachmann,President,,Republican,Chickasaw,Buena Vista 002,0,
Newt Gingrich,President,,Republican,Chickasaw,Buena Vista 002,13,
Jon Huntsman,President,,Republican,Chickasaw,Buena Vista 002,0,
Gary Johnson,President,,Republican,Chickasaw,Buena Vista 002,0,
Ron Paul,President,,Republican,Chickasaw,Buena Vista 002,3,
Rick Perry,President,,Republican,Chickasaw,Buena Vista 002,0,
Mitt Romney,President,,Republican,Chickasaw,Buena Vista 002,16,
Rick Santorum,President,,Republican,Chickasaw,Buena Vista 002,24,
E. Allen Hathcock,U.S. Senate,,Republican,Chickasaw,Buena Vista 002,1,
Robert Maloney,U.S. Senate,,Republican,Chickasaw,Buena Vista 002,3,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Buena Vista 002,51,
Robert Estes,U.S. House,1,Republican,Chickasaw,Buena Vista 002,3,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Buena Vista 002,35,
Henry Ross,U.S. House,1,Republican,Chickasaw,Buena Vista 002,16,
Michele Bachmann,President,,Republican,Chickasaw,Egypt 003,0,
Newt Gingrich,President,,Republican,Chickasaw,Egypt 003,6,
Jon Huntsman,President,,Republican,Chickasaw,Egypt 003,0,
Gary Johnson,President,,Republican,Chickasaw,Egypt 003,0,
Ron Paul,President,,Republican,Chickasaw,Egypt 003,2,
Rick Perry,President,,Republican,Chickasaw,Egypt 003,0,
Mitt Romney,President,,Republican,Chickasaw,Egypt 003,7,
Rick Santorum,President,,Republican,Chickasaw,Egypt 003,18,
