candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Rankin,West Pearl,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,West Pearl,9,
Will Oatis,U.S. Senate,,Democrat,Rankin,West Pearl,6,
Roger Weiner,U.S. Senate,,Democrat,Rankin,West Pearl,9,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,West Pearl,25,
Barack Obama,President,,Democrat,Rankin,Clear Branch,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Clear Branch,10,
Will Oatis,U.S. Senate,,Democrat,Rankin,Clear Branch,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Clear Branch,9,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Clear Branch,22,
Barack Obama,President,,Democrat,Rankin,Cleary,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Cleary,10,
Will Oatis,U.S. Senate,,Democrat,Rankin,Cleary,9,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Cleary,6,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Cleary,26,
Barack Obama,President,,Democrat,Rankin,East Steen Creek,30,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,East Steen Creek,12,
Will Oatis,U.S. Senate,,Democrat,Rankin,East Steen Creek,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,East Steen Creek,8,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,East Steen Creek,26,
Barack Obama,President,,Democrat,Rankin,Mountain Creek,14,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Mountain Creek,6,
Will Oatis,U.S. Senate,,Democrat,Rankin,Mountain Creek,1,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Mountain Creek,3,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Mountain Creek,7,
Barack Obama,President,,Democrat,Rankin,North Richland,21,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,North Richland,14,
Will Oatis,U.S. Senate,,Democrat,Rankin,North Richland,3,
Roger Weiner,U.S. Senate,,Democrat,Rankin,North Richland,4,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,North Richland,19,
Barack Obama,President,,Democrat,Rankin,South Richland,35,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,South Richland,16,
Will Oatis,U.S. Senate,,Democrat,Rankin,South Richland,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,South Richland,13,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,South Richland,35,
Barack Obama,President,,Democrat,Rankin,Star,25,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Star,11,
Will Oatis,U.S. Senate,,Democrat,Rankin,Star,3,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Star,11,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Star,25,
Barack Obama,President,,Democrat,Rankin,West Steen Creek,43,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,West Steen Creek,23,
Will Oatis,U.S. Senate,,Democrat,Rankin,West Steen Creek,9,
Roger Weiner,U.S. Senate,,Democrat,Rankin,West Steen Creek,12,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,West Steen Creek,41,
Barack Obama,President,,Democrat,Rankin,Grant's Ferry,30,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Grant's Ferry,22,
Will Oatis,U.S. Senate,,Democrat,Rankin,Grant's Ferry,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Grant's Ferry,4,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Grant's Ferry,30,
Barack Obama,President,,Democrat,Rankin,Fannin,50,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Fannin,33,
Will Oatis,U.S. Senate,,Democrat,Rankin,Fannin,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Fannin,8,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Fannin,45,
Barack Obama,President,,Democrat,Rankin,Holbrook,54,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Holbrook,27,
Will Oatis,U.S. Senate,,Democrat,Rankin,Holbrook,4,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Holbrook,18,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Holbrook,44,
Barack Obama,President,,Democrat,Rankin,Castlewoods East,27,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Castlewoods East,9,
Will Oatis,U.S. Senate,,Democrat,Rankin,Castlewoods East,7,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Castlewoods East,7,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Castlewoods East,20,
Barack Obama,President,,Democrat,Rankin,Castlewoods West,25,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Castlewoods West,11,
Will Oatis,U.S. Senate,,Democrat,Rankin,Castlewoods West,4,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Castlewoods West,8,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Castlewoods West,21,
Barack Obama,President,,Democrat,Rankin,Reservoir East,15,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Reservoir East,9,
Will Oatis,U.S. Senate,,Democrat,Rankin,Reservoir East,3,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Reservoir East,4,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Reservoir East,15,
Barack Obama,President,,Democrat,Rankin,Reservoir West,24,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Reservoir West,11,
Will Oatis,U.S. Senate,,Democrat,Rankin,Reservoir West,4,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Reservoir West,10,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Reservoir West,24,
Barack Obama,President,,Democrat,Rankin,Northshore,31,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Northshore,15,
Will Oatis,U.S. Senate,,Democrat,Rankin,Northshore,5,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Northshore,11,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Northshore,31,
Barack Obama,President,,Democrat,Rankin,Antioch,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Antioch,3,
Will Oatis,U.S. Senate,,Democrat,Rankin,Antioch,0,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Antioch,1,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Antioch,4,
Barack Obama,President,,Democrat,Rankin,Mayton,13,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Mayton,10,
Will Oatis,U.S. Senate,,Democrat,Rankin,Mayton,0,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Mayton,3,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Mayton,12,
Barack Obama,President,,Democrat,Rankin,Johns,25,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Johns,11,
Will Oatis,U.S. Senate,,Democrat,Rankin,Johns,4,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Johns,5,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Johns,18,
Barack Obama,President,,Democrat,Rankin,East Brandon,21,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,East Brandon,12,
Will Oatis,U.S. Senate,,Democrat,Rankin,East Brandon,2,
Roger Weiner,U.S. Senate,,Democrat,Rankin,East Brandon,8,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,East Brandon,19,
Barack Obama,President,,Democrat,Rankin,Cato,39,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Cato,12,
Will Oatis,U.S. Senate,,Democrat,Rankin,Cato,22,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Cato,5,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Cato,33,
Barack Obama,President,,Democrat,Rankin,Dry Creek,82,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Dry Creek,19,
Will Oatis,U.S. Senate,,Democrat,Rankin,Dry Creek,2,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Dry Creek,62,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Dry Creek,81,
Barack Obama,President,,Democrat,Rankin,Monterey,54,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Monterey,30,
Will Oatis,U.S. Senate,,Democrat,Rankin,Monterey,7,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Monterey,16,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Monterey,47,
Barack Obama,President,,Democrat,Rankin,Puckett,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Puckett,18,
Will Oatis,U.S. Senate,,Democrat,Rankin,Puckett,3,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Puckett,4,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Puckett,25,
Barack Obama,President,,Democrat,Rankin,West Brandon,92,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,West Brandon,56,
Will Oatis,U.S. Senate,,Democrat,Rankin,West Brandon,19,
Roger Weiner,U.S. Senate,,Democrat,Rankin,West Brandon,20,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,West Brandon,90,
Barack Obama,President,,Democrat,Rankin,South Brandon,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,South Brandon,1,
Will Oatis,U.S. Senate,,Democrat,Rankin,South Brandon,1,
Roger Weiner,U.S. Senate,,Democrat,Rankin,South Brandon,1,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,South Brandon,3,
Barack Obama,President,,Democrat,Rankin,Park Place,20,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Park Place,11,
Will Oatis,U.S. Senate,,Democrat,Rankin,Park Place,3,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Park Place,6,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Park Place,18,
Barack Obama,President,,Democrat,Rankin,Pisgah,64,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Pisgah,39,
Will Oatis,U.S. Senate,,Democrat,Rankin,Pisgah,9,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Pisgah,9,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Pisgah,54,
Barack Obama,President,,Democrat,Rankin,Oakdale,43,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Oakdale,23,
Will Oatis,U.S. Senate,,Democrat,Rankin,Oakdale,10,
Roger Weiner,U.S. Senate,,Democrat,Rankin,Oakdale,7,
Crystal C. Biggs,U.S. House,3,Democrat,Rankin,Oakdale,36,
Barack Obama,President,,Democrat,Rankin,Shiloh,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Rankin,Shiloh,3,
