candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Yalobusha,Beat One North,0,
Newt Gingrich,President,,Republican,Yalobusha,Beat One North,106,
Jon Huntsman,President,,Republican,Yalobusha,Beat One North,2,
Gary Johnson,President,,Republican,Yalobusha,Beat One North,3,
Ron Paul,President,,Republican,Yalobusha,Beat One North,9,
Rick Perry,President,,Republican,Yalobusha,Beat One North,2,
Mitt Romney,President,,Republican,Yalobusha,Beat One North,79,
Rick Santorum,President,,Republican,Yalobusha,Beat One North,74,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Beat One North,10,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Beat One North,13,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Beat One North,245,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Beat One North,212,
Michele Bachmann,President,,Republican,Yalobusha,Beat One South,1,
Newt Gingrich,President,,Republican,Yalobusha,Beat One South,33,
Jon Huntsman,President,,Republican,Yalobusha,Beat One South,0,
Gary Johnson,President,,Republican,Yalobusha,Beat One South,0,
Ron Paul,President,,Republican,Yalobusha,Beat One South,3,
Rick Perry,President,,Republican,Yalobusha,Beat One South,1,
Mitt Romney,President,,Republican,Yalobusha,Beat One South,20,
Rick Santorum,President,,Republican,Yalobusha,Beat One South,13,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Beat One South,7,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Beat One South,5,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Beat One South,59,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Beat One South,53,
Michele Bachmann,President,,Republican,Yalobusha,Beat Two Water Valley,0,
Newt Gingrich,President,,Republican,Yalobusha,Beat Two Water Valley,49,
Jon Huntsman,President,,Republican,Yalobusha,Beat Two Water Valley,0,
Gary Johnson,President,,Republican,Yalobusha,Beat Two Water Valley,0,
Ron Paul,President,,Republican,Yalobusha,Beat Two Water Valley,5,
Rick Perry,President,,Republican,Yalobusha,Beat Two Water Valley,2,
Mitt Romney,President,,Republican,Yalobusha,Beat Two Water Valley,35,
Rick Santorum,President,,Republican,Yalobusha,Beat Two Water Valley,62,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Beat Two Water Valley,8,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Beat Two Water Valley,7,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Beat Two Water Valley,135,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Beat Two Water Valley,119,
Michele Bachmann,President,,Republican,Yalobusha,Three North West,1,
Newt Gingrich,President,,Republican,Yalobusha,Three North West,85,
Jon Huntsman,President,,Republican,Yalobusha,Three North West,0,
Gary Johnson,President,,Republican,Yalobusha,Three North West,0,
Ron Paul,President,,Republican,Yalobusha,Three North West,4,
Rick Perry,President,,Republican,Yalobusha,Three North West,1,
Mitt Romney,President,,Republican,Yalobusha,Three North West,42,
Rick Santorum,President,,Republican,Yalobusha,Three North West,66,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Three North West,4,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Three North West,6,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Three North West,188,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Three North West,164,
Michele Bachmann,President,,Republican,Yalobusha,Three Sylva Rena,0,
Newt Gingrich,President,,Republican,Yalobusha,Three Sylva Rena,46,
Jon Huntsman,President,,Republican,Yalobusha,Three Sylva Rena,0,
Gary Johnson,President,,Republican,Yalobusha,Three Sylva Rena,1,
Ron Paul,President,,Republican,Yalobusha,Three Sylva Rena,6,
Rick Perry,President,,Republican,Yalobusha,Three Sylva Rena,0,
Mitt Romney,President,,Republican,Yalobusha,Three Sylva Rena,43,
Rick Santorum,President,,Republican,Yalobusha,Three Sylva Rena,45,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Three Sylva Rena,3,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Three Sylva Rena,5,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Three Sylva Rena,131,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Three Sylva Rena,110,
Michele Bachmann,President,,Republican,Yalobusha,Four Coffeeville,0,
Newt Gingrich,President,,Republican,Yalobusha,Four Coffeeville,8,
Jon Huntsman,President,,Republican,Yalobusha,Four Coffeeville,0,
Gary Johnson,President,,Republican,Yalobusha,Four Coffeeville,0,
Ron Paul,President,,Republican,Yalobusha,Four Coffeeville,0,
Rick Perry,President,,Republican,Yalobusha,Four Coffeeville,0,
Mitt Romney,President,,Republican,Yalobusha,Four Coffeeville,4,
Rick Santorum,President,,Republican,Yalobusha,Four Coffeeville,23,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Four Coffeeville,3,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Four Coffeeville,2,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Four Coffeeville,29,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Four Coffeeville,26,
Michele Bachmann,President,,Republican,Yalobusha,Four Oakland,0,
Newt Gingrich,President,,Republican,Yalobusha,Four Oakland,54,
Jon Huntsman,President,,Republican,Yalobusha,Four Oakland,0,
Gary Johnson,President,,Republican,Yalobusha,Four Oakland,0,
Ron Paul,President,,Republican,Yalobusha,Four Oakland,8,
Rick Perry,President,,Republican,Yalobusha,Four Oakland,0,
Mitt Romney,President,,Republican,Yalobusha,Four Oakland,44,
Rick Santorum,President,,Republican,Yalobusha,Four Oakland,57,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Four Oakland,9,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Four Oakland,6,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Four Oakland,145,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Four Oakland,134,
Michele Bachmann,President,,Republican,Yalobusha,Five Coffeyville,0,
Newt Gingrich,President,,Republican,Yalobusha,Five Coffeyville,57,
Jon Huntsman,President,,Republican,Yalobusha,Five Coffeyville,0,
Gary Johnson,President,,Republican,Yalobusha,Five Coffeyville,0,
Ron Paul,President,,Republican,Yalobusha,Five Coffeyville,9,
Rick Perry,President,,Republican,Yalobusha,Five Coffeyville,1,
Mitt Romney,President,,Republican,Yalobusha,Five Coffeyville,56,
Rick Santorum,President,,Republican,Yalobusha,Five Coffeyville,42,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Five Coffeyville,8,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Five Coffeyville,3,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Coffeyville,147,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Coffeyville,122,
Michele Bachmann,President,,Republican,Yalobusha,Five Scobey,1,
Newt Gingrich,President,,Republican,Yalobusha,Five Scobey,8,
Jon Huntsman,President,,Republican,Yalobusha,Five Scobey,0,
Gary Johnson,President,,Republican,Yalobusha,Five Scobey,0,
Ron Paul,President,,Republican,Yalobusha,Five Scobey,0,
Rick Perry,President,,Republican,Yalobusha,Five Scobey,0,
Mitt Romney,President,,Republican,Yalobusha,Five Scobey,10,
Rick Santorum,President,,Republican,Yalobusha,Five Scobey,25,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Five Scobey,0,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Five Scobey,1,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Scobey,42,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Scobey,37,
Michele Bachmann,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,0,
Newt Gingrich,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,14,
Jon Huntsman,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,1,
Gary Johnson,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,0,
Ron Paul,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,0,
Rick Perry,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,0,
Mitt Romney,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,12,
Rick Santorum,President,,Republican,Yalobusha,Five Scuna - Vann's Mill,20,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Five Scuna - Vann's Mill,0,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Five Scuna - Vann's Mill,1,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Scuna - Vann's Mill,45,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Scuna - Vann's Mill,38,
Michele Bachmann,President,,Republican,Yalobusha,Five Tillatoba,0,
Newt Gingrich,President,,Republican,Yalobusha,Five Tillatoba,9,
Jon Huntsman,President,,Republican,Yalobusha,Five Tillatoba,0,
Gary Johnson,President,,Republican,Yalobusha,Five Tillatoba,0,
Ron Paul,President,,Republican,Yalobusha,Five Tillatoba,1,
Rick Perry,President,,Republican,Yalobusha,Five Tillatoba,0,
Mitt Romney,President,,Republican,Yalobusha,Five Tillatoba,16,
Rick Santorum,President,,Republican,Yalobusha,Five Tillatoba,24,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,Five Tillatoba,2,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,Five Tillatoba,1,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,Five Tillatoba,47,
Bill Marcy,U.S. House,2,Republican,Yalobusha,Five Tillatoba,36,
Michele Bachmann,President,,Republican,Yalobusha,,3,
Newt Gingrich,President,,Republican,Yalobusha,,469,TRUE
Jon Huntsman,President,,Republican,Yalobusha,,3,
Gary Johnson,President,,Republican,Yalobusha,,4,
Ron Paul,President,,Republican,Yalobusha,,45,
Rick Perry,President,,Republican,Yalobusha,,7,
Mitt Romney,President,,Republican,Yalobusha,,361,
Rick Santorum,President,,Republican,Yalobusha,,451,
E. Allen Hathcock,U.S. Senate,,Republican,Yalobusha,,54,
Robert Maloney,U.S. Senate,,Republican,Yalobusha,,50,
Roger F. Wicker,U.S. Senate,,Republican,Yalobusha,,1213,TRUE
Bill Marcy,U.S. House,2,Republican,Yalobusha,,1051,TRUE
