candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Leake,Conway,254,
Mitt Romney,President,,Republican,Leake,Conway,85,
Virgil Goode,President,,Constitution,Leake,Conway,1,
Gary Johnson,President,,Libertarian,Leake,Conway,1,
Jill Stein,President,,Green,Leake,Conway,1,
Barbara Dale Washer,President,,Reform,Leake,Conway,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Leake,Conway,219,
Roger F. Wicker,U.S. Senate,,Republican,Leake,Conway,93,
Thomas Cramer,U.S. Senate,,Constitution,Leake,Conway,5,
Shawn O'Hara,U.S. Senate,,Reform,Leake,Conway,5,
Bill Marcy,U.S. House,2,Republican,Leake,Conway,73,
Bennie G. Thompson,U.S. House,2,Democrat,Leake,Conway,245,
Cobby Mondale Williams,U.S. House,2,Independent,Leake,Conway,6,
Lajena Williams,U.S. House,2,Reform,Leake,Conway,3,
Barack Obama,President,,Democrat,Leake,East Carthage,136,
Mitt Romney,President,,Republican,Leake,East Carthage,504,
Virgil Goode,President,,Constitution,Leake,East Carthage,3,
Gary Johnson,President,,Libertarian,Leake,East Carthage,0,
Jill Stein,President,,Green,Leake,East Carthage,0,
Barbara Dale Washer,President,,Reform,Leake,East Carthage,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Leake,East Carthage,127,
Roger F. Wicker,U.S. Senate,,Republican,Leake,East Carthage,504,
Thomas Cramer,U.S. Senate,,Constitution,Leake,East Carthage,3,
Shawn O'Hara,U.S. Senate,,Reform,Leake,East Carthage,7,
Bill Marcy,U.S. House,2,Republican,Leake,East Carthage,433,
Bennie G. Thompson,U.S. House,2,Democrat,Leake,East Carthage,170,
Cobby Mondale Williams,U.S. House,2,Independent,Leake,East Carthage,7,
Lajena Williams,U.S. House,2,Reform,Leake,East Carthage,3,
Barack Obama,President,,Democrat,Leake,Harmony,250,
Mitt Romney,President,,Republican,Leake,Harmony,105,
Virgil Goode,President,,Constitution,Leake,Harmony,1,
Gary Johnson,President,,Libertarian,Leake,Harmony,0,
Jill Stein,President,,Green,Leake,Harmony,0,
Barbara Dale Washer,President,,Reform,Leake,Harmony,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Leake,Harmony,222,
Roger F. Wicker,U.S. Senate,,Republican,Leake,Harmony,112,
Thomas Cramer,U.S. Senate,,Constitution,Leake,Harmony,3,
Shawn O'Hara,U.S. Senate,,Reform,Leake,Harmony,3,
Bill Marcy,U.S. House,2,Republican,Leake,Harmony,82,
Bennie G. Thompson,U.S. House,2,Democrat,Leake,Harmony,255,
Cobby Mondale Williams,U.S. House,2,Independent,Leake,Harmony,2,
Lajena Williams,U.S. House,2,Reform,Leake,Harmony,2,
Barack Obama,President,,Democrat,Leake,Edinburg,18,
Mitt Romney,President,,Republican,Leake,Edinburg,429,
Virgil Goode,President,,Constitution,Leake,Edinburg,0,
Gary Johnson,President,,Libertarian,Leake,Edinburg,2,
Jill Stein,President,,Green,Leake,Edinburg,0,
Barbara Dale Washer,President,,Reform,Leake,Edinburg,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Leake,Edinburg,28,
Roger F. Wicker,U.S. Senate,,Republican,Leake,Edinburg,412,
Thomas Cramer,U.S. Senate,,Constitution,Leake,Edinburg,2,
Shawn O'Hara,U.S. Senate,,Reform,Leake,Edinburg,3,
Bill Marcy,U.S. House,2,Republican,Leake,Edinburg,347,
Bennie G. Thompson,U.S. House,2,Democrat,Leake,Edinburg,52,
Cobby Mondale Williams,U.S. House,2,Independent,Leake,Edinburg,7,
Lajena Williams,U.S. House,2,Reform,Leake,Edinburg,0,
Barack Obama,President,,Democrat,Leake,Freeny,75,
Mitt Romney,President,,Republican,Leake,Freeny,305,
Virgil Goode,President,,Constitution,Leake,Freeny,1,
Gary Johnson,President,,Libertarian,Leake,Freeny,0,
Jill Stein,President,,Green,Leake,Freeny,0,
Barbara Dale Washer,President,,Reform,Leake,Freeny,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Leake,Freeny,67,
Roger F. Wicker,U.S. Senate,,Republican,Leake,Freeny,301,
