candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Marshall,1 North Holly Springs,1238,
Mitt Romney,President,,Republican,Marshall,1 North Holly Springs,140,
Virgil Goode,President,,Constitution,Marshall,1 North Holly Springs,1,
Gary Johnson,President,,Libertarian,Marshall,1 North Holly Springs,3,
Jill Stein,President,,Green,Marshall,1 North Holly Springs,0,
Barbara Dale Washer,President,,Reform,Marshall,1 North Holly Springs,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,1 North Holly Springs,1092,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 North Holly Springs,191,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,1 North Holly Springs,25,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,1 North Holly Springs,6,
Brad Morris,U.S. House,1,Democrat,Marshall,1 North Holly Springs,1039,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 North Holly Springs,187,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,1 North Holly Springs,14,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,1 North Holly Springs,12,
Chris Potts,U.S. House,1,Reform,Marshall,1 North Holly Springs,15,
Barack Obama,President,,Democrat,Marshall,1 Red Banks,293,
Mitt Romney,President,,Republican,Marshall,1 Red Banks,330,
Virgil Goode,President,,Constitution,Marshall,1 Red Banks,3,
Gary Johnson,President,,Libertarian,Marshall,1 Red Banks,3,
Jill Stein,President,,Green,Marshall,1 Red Banks,4,
Barbara Dale Washer,President,,Reform,Marshall,1 Red Banks,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,1 Red Banks,278,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 Red Banks,312,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,1 Red Banks,12,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,1 Red Banks,4,
Brad Morris,U.S. House,1,Democrat,Marshall,1 Red Banks,249,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 Red Banks,321,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,1 Red Banks,8,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,1 Red Banks,8,
Chris Potts,U.S. House,1,Reform,Marshall,1 Red Banks,5,
Barack Obama,President,,Democrat,Marshall,1 West Holly Springs,1088,
Mitt Romney,President,,Republican,Marshall,1 West Holly Springs,132,
Virgil Goode,President,,Constitution,Marshall,1 West Holly Springs,1,
Gary Johnson,President,,Libertarian,Marshall,1 West Holly Springs,0,
Jill Stein,President,,Green,Marshall,1 West Holly Springs,4,
Barbara Dale Washer,President,,Reform,Marshall,1 West Holly Springs,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,1 West Holly Springs,979,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 West Holly Springs,177,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,1 West Holly Springs,8,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,1 West Holly Springs,7,
Brad Morris,U.S. House,1,Democrat,Marshall,1 West Holly Springs,925,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 West Holly Springs,160,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,1 West Holly Springs,11,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,1 West Holly Springs,7,
Chris Potts,U.S. House,1,Reform,Marshall,1 West Holly Springs,8,
Barack Obama,President,,Democrat,Marshall,2 North Cayce,268,
Mitt Romney,President,,Republican,Marshall,2 North Cayce,229,
Virgil Goode,President,,Constitution,Marshall,2 North Cayce,3,
Gary Johnson,President,,Libertarian,Marshall,2 North Cayce,4,
Jill Stein,President,,Green,Marshall,2 North Cayce,0,
Barbara Dale Washer,President,,Reform,Marshall,2 North Cayce,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,2 North Cayce,252,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 North Cayce,204,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,2 North Cayce,14,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,2 North Cayce,9,
Brad Morris,U.S. House,1,Democrat,Marshall,2 North Cayce,222,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 North Cayce,206,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,2 North Cayce,8,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,2 North Cayce,4,
Chris Potts,U.S. House,1,Reform,Marshall,2 North Cayce,10,
Barack Obama,President,,Democrat,Marshall,2 Early Grove,148,
Mitt Romney,President,,Republican,Marshall,2 Early Grove,90,
Virgil Goode,President,,Constitution,Marshall,2 Early Grove,0,
Gary Johnson,President,,Libertarian,Marshall,2 Early Grove,0,
Jill Stein,President,,Green,Marshall,2 Early Grove,0,
Barbara Dale Washer,President,,Reform,Marshall,2 Early Grove,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,2 Early Grove,134,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Early Grove,91,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,2 Early Grove,1,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,2 Early Grove,3,
Brad Morris,U.S. House,1,Democrat,Marshall,2 Early Grove,127,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 Early Grove,84,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,2 Early Grove,0,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,2 Early Grove,1,
Chris Potts,U.S. House,1,Reform,Marshall,2 Early Grove,1,
Barack Obama,President,,Democrat,Marshall,2 Hudsonville,229,
Mitt Romney,President,,Republican,Marshall,2 Hudsonville,118,
Virgil Goode,President,,Constitution,Marshall,2 Hudsonville,0,
Gary Johnson,President,,Libertarian,Marshall,2 Hudsonville,2,
Jill Stein,President,,Green,Marshall,2 Hudsonville,1,
Barbara Dale Washer,President,,Reform,Marshall,2 Hudsonville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,2 Hudsonville,222,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Hudsonville,115,
Thomas Cramer,U.S. Senate,,Constitution,Marshall,2 Hudsonville,4,
Shawn O'Hara,U.S. Senate,,Reform,Marshall,2 Hudsonville,3,
Brad Morris,U.S. House,1,Democrat,Marshall,2 Hudsonville,189,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 Hudsonville,127,
Danny Bedwell,U.S. House,1,Libertarian,Marshall,2 Hudsonville,2,
Jim R. Bourland,U.S. House,1,Constitution,Marshall,2 Hudsonville,3,
Chris Potts,U.S. House,1,Reform,Marshall,2 Hudsonville,4,
Barack Obama,President,,Democrat,Marshall,2 Mt Pleasant,320,
Mitt Romney,President,,Republican,Marshall,2 Mt Pleasant,600,
Virgil Goode,President,,Constitution,Marshall,2 Mt Pleasant,0,
Gary Johnson,President,,Libertarian,Marshall,2 Mt Pleasant,3,
Jill Stein,President,,Green,Marshall,2 Mt Pleasant,1,
Barbara Dale Washer,President,,Reform,Marshall,2 Mt Pleasant,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marshall,2 Mt Pleasant,319,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Mt Pleasant,560,
