candidate,office,district,party,county,precinct,votes,winner
Virgil Goode,President,,Constitution,Lowndes,Caledonia,11,
Gary Johnson,President,,Libertarian,Lowndes,Caledonia,16,
Barack Obama,President,,Democrat,Lowndes,Caledonia,388,
Mitt Romney,President,,Republican,Lowndes,Caledonia,1976,
Jill Stein,President,,Green,Lowndes,Caledonia,3,
Barbara Dale Washer,President,,Reform,Lowndes,Caledonia,1,
Thomas Cramer,U.S. Senate,,Constitution,Lowndes,Caledonia,16,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lowndes,Caledonia,376,
Shawn O'Hara,U.S. Senate,,Reform,Lowndes,Caledonia,12,
Roger F. Wicker,U.S. Senate,,Republican,Lowndes,Caledonia,1961,
Danny Bedwell,U.S. House,1,Libertarian,Lowndes,Caledonia,25,
Jim R. Bourland,U.S. House,1,Constitution,Lowndes,Caledonia,24,
Brad Morris,U.S. House,1,Democrat,Lowndes,Caledonia,366,
Alan Nunnelee,U.S. House,1,Republican,Lowndes,Caledonia,1918,
Chris Potts,U.S. House,1,Reform,Lowndes,Caledonia,11,
Virgil Goode,President,,Constitution,Lowndes,Columbus High School,5,
Gary Johnson,President,,Libertarian,Lowndes,Columbus High School,1,
Barack Obama,President,,Democrat,Lowndes,Columbus High School,967,
Mitt Romney,President,,Republican,Lowndes,Columbus High School,603,
Jill Stein,President,,Green,Lowndes,Columbus High School,1,
Barbara Dale Washer,President,,Reform,Lowndes,Columbus High School,1,
Thomas Cramer,U.S. Senate,,Constitution,Lowndes,Columbus High School,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lowndes,Columbus High School,870,
Shawn O'Hara,U.S. Senate,,Reform,Lowndes,Columbus High School,11,
Roger F. Wicker,U.S. Senate,,Republican,Lowndes,Columbus High School,662,
Danny Bedwell,U.S. House,1,Libertarian,Lowndes,Columbus High School,9,
Jim R. Bourland,U.S. House,1,Constitution,Lowndes,Columbus High School,24,
Brad Morris,U.S. House,1,Democrat,Lowndes,Columbus High School,850,
Alan Nunnelee,U.S. House,1,Republican,Lowndes,Columbus High School,617,
Chris Potts,U.S. House,1,Reform,Lowndes,Columbus High School,7,
Virgil Goode,President,,Constitution,Lowndes,Steens,2,
Gary Johnson,President,,Libertarian,Lowndes,Steens,5,
Barack Obama,President,,Democrat,Lowndes,Steens,67,
Mitt Romney,President,,Republican,Lowndes,Steens,392,
Jill Stein,President,,Green,Lowndes,Steens,0,
Barbara Dale Washer,President,,Reform,Lowndes,Steens,0,
Thomas Cramer,U.S. Senate,,Constitution,Lowndes,Steens,5,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lowndes,Steens,61,
Shawn O'Hara,U.S. Senate,,Reform,Lowndes,Steens,2,
Roger F. Wicker,U.S. Senate,,Republican,Lowndes,Steens,387,
Danny Bedwell,U.S. House,1,Libertarian,Lowndes,Steens,13,
Jim R. Bourland,U.S. House,1,Constitution,Lowndes,Steens,6,
Brad Morris,U.S. House,1,Democrat,Lowndes,Steens,56,
Alan Nunnelee,U.S. House,1,Republican,Lowndes,Steens,370,
Chris Potts,U.S. House,1,Reform,Lowndes,Steens,4,
Virgil Goode,President,,Constitution,Lowndes,Trinity,4,
Gary Johnson,President,,Libertarian,Lowndes,Trinity,1,
Barack Obama,President,,Democrat,Lowndes,Trinity,552,
Mitt Romney,President,,Republican,Lowndes,Trinity,325,
Jill Stein,President,,Green,Lowndes,Trinity,1,
Barbara Dale Washer,President,,Reform,Lowndes,Trinity,0,
Thomas Cramer,U.S. Senate,,Constitution,Lowndes,Trinity,5,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lowndes,Trinity,527,
Shawn O'Hara,U.S. Senate,,Reform,Lowndes,Trinity,4,
Roger F. Wicker,U.S. Senate,,Republican,Lowndes,Trinity,325,
Danny Bedwell,U.S. House,1,Libertarian,Lowndes,Trinity,3,
Jim R. Bourland,U.S. House,1,Constitution,Lowndes,Trinity,12,
Brad Morris,U.S. House,1,Democrat,Lowndes,Trinity,519,
Alan Nunnelee,U.S. House,1,Republican,Lowndes,Trinity,326,
Chris Potts,U.S. House,1,Reform,Lowndes,Trinity,7,
Virgil Goode,President,,Constitution,Lowndes,Immanuel School,4,
Gary Johnson,President,,Libertarian,Lowndes,Immanuel School,1,
Barack Obama,President,,Democrat,Lowndes,Immanuel School,274,
Mitt Romney,President,,Republican,Lowndes,Immanuel School,445,
Jill Stein,President,,Green,Lowndes,Immanuel School,1,
Barbara Dale Washer,President,,Reform,Lowndes,Immanuel School,0,
Thomas Cramer,U.S. Senate,,Constitution,Lowndes,Immanuel School,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lowndes,Immanuel School,260,
Shawn O'Hara,U.S. Senate,,Reform,Lowndes,Immanuel School,6,
Roger F. Wicker,U.S. Senate,,Republican,Lowndes,Immanuel School,439,
Danny Bedwell,U.S. House,1,Libertarian,Lowndes,Immanuel School,11,
Jim R. Bourland,U.S. House,1,Constitution,Lowndes,Immanuel School,14,
Brad Morris,U.S. House,1,Democrat,Lowndes,Immanuel School,250,
Alan Nunnelee,U.S. House,1,Republican,Lowndes,Immanuel School,432,
Chris Potts,U.S. House,1,Reform,Lowndes,Immanuel School,3,
Virgil Goode,President,,Constitution,Lowndes,Airbase,3,
Gary Johnson,President,,Libertarian,Lowndes,Airbase,7,
Barack Obama,President,,Democrat,Lowndes,Airbase,509,
Mitt Romney,President,,Republican,Lowndes,Airbase,442,
Jill Stein,President,,Green,Lowndes,Airbase,1,
