candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Stone,Bond,11,
Mitt Romney,President,,Republican,Stone,Bond,101,
Virgil Goode,President,,Constitution,Stone,Bond,0,
Gary Johnson,President,,Libertarian,Stone,Bond,1,
Jill Stein,President,,Green,Stone,Bond,0,
Barbara Dale Washer,President,,Reform,Stone,Bond,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Bond,7,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Bond,101,
Thomas Cramer,U.S. Senate,,Constitution,Stone,Bond,0,
Shawn O'Hara,U.S. Senate,,Reform,Stone,Bond,3,
Matt Moore,U.S. House,4,Democrat,Stone,Bond,6,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Bond,84,
Robert W. Claunch,U.S. House,4,Reform,Stone,Bond,1,
Ron Williams,U.S. House,4,Libertarian,Stone,Bond,19,
Barack Obama,President,,Democrat,Stone,Old Hospital,82,
Mitt Romney,President,,Republican,Stone,Old Hospital,444,
Virgil Goode,President,,Constitution,Stone,Old Hospital,0,
Gary Johnson,President,,Libertarian,Stone,Old Hospital,9,
Jill Stein,President,,Green,Stone,Old Hospital,0,
Barbara Dale Washer,President,,Reform,Stone,Old Hospital,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Old Hospital,82,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Old Hospital,433,
Thomas Cramer,U.S. Senate,,Constitution,Stone,Old Hospital,9,
Shawn O'Hara,U.S. Senate,,Reform,Stone,Old Hospital,6,
Matt Moore,U.S. House,4,Democrat,Stone,Old Hospital,79,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Old Hospital,396,
Robert W. Claunch,U.S. House,4,Reform,Stone,Old Hospital,3,
Ron Williams,U.S. House,4,Libertarian,Stone,Old Hospital,43,
Barack Obama,President,,Democrat,Stone,Courthouse,94,
Mitt Romney,President,,Republican,Stone,Courthouse,349,
Virgil Goode,President,,Constitution,Stone,Courthouse,1,
Gary Johnson,President,,Libertarian,Stone,Courthouse,1,
Jill Stein,President,,Green,Stone,Courthouse,2,
Barbara Dale Washer,President,,Reform,Stone,Courthouse,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Courthouse,86,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Courthouse,352,
Thomas Cramer,U.S. Senate,,Constitution,Stone,Courthouse,6,
Shawn O'Hara,U.S. Senate,,Reform,Stone,Courthouse,5,
Matt Moore,U.S. House,4,Democrat,Stone,Courthouse,77,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Courthouse,321,
Robert W. Claunch,U.S. House,4,Reform,Stone,Courthouse,2,
Ron Williams,U.S. House,4,Libertarian,Stone,Courthouse,38,
Barack Obama,President,,Democrat,Stone,American Legion,528,
Mitt Romney,President,,Republican,Stone,American Legion,211,
Virgil Goode,President,,Constitution,Stone,American Legion,0,
Gary Johnson,President,,Libertarian,Stone,American Legion,3,
Jill Stein,President,,Green,Stone,American Legion,1,
Barbara Dale Washer,President,,Reform,Stone,American Legion,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,American Legion,442,
Roger F. Wicker,U.S. Senate,,Republican,Stone,American Legion,252,
Thomas Cramer,U.S. Senate,,Constitution,Stone,American Legion,10,
Shawn O'Hara,U.S. Senate,,Reform,Stone,American Legion,21,
Matt Moore,U.S. House,4,Democrat,Stone,American Legion,434,
Steven M. Palazzo,U.S. House,4,Republican,Stone,American Legion,225,
Robert W. Claunch,U.S. House,4,Reform,Stone,American Legion,9,
Ron Williams,U.S. House,4,Libertarian,Stone,American Legion,34,
Barack Obama,President,,Democrat,Stone,Project Road,586,
Mitt Romney,President,,Republican,Stone,Project Road,192,
Virgil Goode,President,,Constitution,Stone,Project Road,1,
Gary Johnson,President,,Libertarian,Stone,Project Road,5,
Jill Stein,President,,Green,Stone,Project Road,2,
Barbara Dale Washer,President,,Reform,Stone,Project Road,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Project Road,509,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Project Road,222,
Thomas Cramer,U.S. Senate,,Constitution,Stone,Project Road,7,
Shawn O'Hara,U.S. Senate,,Reform,Stone,Project Road,19,
Matt Moore,U.S. House,4,Democrat,Stone,Project Road,492,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Project Road,205,
Robert W. Claunch,U.S. House,4,Reform,Stone,Project Road,5,
Ron Williams,U.S. House,4,Libertarian,Stone,Project Road,42,
Barack Obama,President,,Democrat,Stone,Perkinston,115,
Mitt Romney,President,,Republican,Stone,Perkinston,240,
Virgil Goode,President,,Constitution,Stone,Perkinston,3,
Gary Johnson,President,,Libertarian,Stone,Perkinston,5,
Jill Stein,President,,Green,Stone,Perkinston,1,
Barbara Dale Washer,President,,Reform,Stone,Perkinston,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Perkinston,103,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Perkinston,241,
Thomas Cramer,U.S. Senate,,Constitution,Stone,Perkinston,7,
Shawn O'Hara,U.S. Senate,,Reform,Stone,Perkinston,7,
Matt Moore,U.S. House,4,Democrat,Stone,Perkinston,98,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Perkinston,216,
Robert W. Claunch,U.S. House,4,Reform,Stone,Perkinston,3,
