candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Yazoo,Mechanicsburg,19,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Mechanicsburg,9,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Mechanicsburg,4,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Mechanicsburg,6,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Mechanicsburg,9,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Mechanicsburg,16,
Barack Obama,President,,Democratic,Yazoo,East Bentonia,51,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,East Bentonia,23,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,East Bentonia,7,
Will Oatis,U.S. Senate,,Democratic,Yazoo,East Bentonia,4,
Heather McTeer,U.S. House,2,Democratic,Yazoo,East Bentonia,3,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,East Bentonia,53,
Barack Obama,President,,Democratic,Yazoo,West Bentonia,147,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,West Bentonia,50,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,West Bentonia,10,
Will Oatis,U.S. Senate,,Democratic,Yazoo,West Bentonia,26,
Heather McTeer,U.S. House,2,Democratic,Yazoo,West Bentonia,8,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,West Bentonia,149,
Barack Obama,President,,Democratic,Yazoo,Center Ridge,7,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Center Ridge,5,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Center Ridge,1,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Center Ridge,0,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Center Ridge,3,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Center Ridge,7,
Barack Obama,President,,Democratic,Yazoo,Dover,24,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Dover,8,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Dover,7,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Dover,3,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Dover,0,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Dover,25,
Barack Obama,President,,Democratic,Yazoo,Robinette,9,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Robinette,6,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Robinette,0,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Robinette,4,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Robinette,2,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Robinette,10,
Barack Obama,President,,Democratic,Yazoo,Satartia,3,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Satartia,1,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Satartia,0,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Satartia,1,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Satartia,0,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Satartia,3,
Barack Obama,President,,Democratic,Yazoo,Valley,2,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Valley,2,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Valley,0,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Valley,1,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Valley,0,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Valley,3,
Barack Obama,President,,Democratic,Yazoo,Benton,74,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Benton,36,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Benton,10,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Benton,10,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Benton,5,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Benton,71,
Barack Obama,President,,Democratic,Yazoo,Ward 2,66,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Ward 2,29,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Ward 2,7,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Ward 2,18,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Ward 2,9,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Ward 2,64,
Barack Obama,President,,Democratic,Yazoo,Deasonville,73,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Deasonville,39,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Deasonville,7,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Deasonville,19,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Deasonville,6,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Deasonville,75,
Barack Obama,President,,Democratic,Yazoo,Harttown,62,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Harttown,26,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Harttown,4,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Harttown,9,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Harttown,4,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Harttown,63,
Barack Obama,President,,Democratic,Yazoo,Zion,14,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Zion,7,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Zion,1,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Zion,6,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Zion,5,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Zion,14,
Barack Obama,President,,Democratic,Yazoo,Fugates,96,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Fugates,39,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Fugates,11,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Fugates,14,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Fugates,4,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Fugates,94,
Barack Obama,President,,Democratic,Yazoo,3-1 West,132,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,3-1 West,40,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,3-1 West,52,
Will Oatis,U.S. Senate,,Democratic,Yazoo,3-1 West,11,
Heather McTeer,U.S. House,2,Democratic,Yazoo,3-1 West,4,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,3-1 West,130,
Barack Obama,President,,Democratic,Yazoo,3-2 East,208,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,3-2 East,87,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,3-2 East,24,
Will Oatis,U.S. Senate,,Democratic,Yazoo,3-2 East,34,
Heather McTeer,U.S. House,2,Democratic,Yazoo,3-2 East,13,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,3-2 East,205,
Barack Obama,President,,Democratic,Yazoo,Jonestown,118,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Jonestown,56,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Jonestown,10,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Jonestown,19,
Heather McTeer,U.S. House,2,Democratic,Yazoo,Jonestown,5,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,Jonestown,116,
Barack Obama,President,,Democratic,Yazoo,3-4 South,66,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,3-4 South,26,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,3-4 South,15,
Will Oatis,U.S. Senate,,Democratic,Yazoo,3-4 South,9,
Heather McTeer,U.S. House,2,Democratic,Yazoo,3-4 South,6,
Bennie G. Thompson,U.S. House,2,Democratic,Yazoo,3-4 South,61,
Barack Obama,President,,Democratic,Yazoo,Eden,14,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Yazoo,Eden,12,
Roger Weiner,U.S. Senate,,Democratic,Yazoo,Eden,1,
Will Oatis,U.S. Senate,,Democratic,Yazoo,Eden,4,
