candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Tallahatchie,Teasdale,0,
Newt Gingrich,President,,Republican,Tallahatchie,Teasdale,25,
Jon Huntsman,President,,Republican,Tallahatchie,Teasdale,0,
Gary Johnson,President,,Republican,Tallahatchie,Teasdale,0,
Ron Paul,President,,Republican,Tallahatchie,Teasdale,3,
Rick Perry,President,,Republican,Tallahatchie,Teasdale,2,
Mitt Romney,President,,Republican,Tallahatchie,Teasdale,20,
Rick Santorum,President,,Republican,Tallahatchie,Teasdale,16,
E. Allen Hathcock,U.S. Senate,,Republican,Tallahatchie,Teasdale,2,
Robert Maloney,U.S. Senate,,Republican,Tallahatchie,Teasdale,4,
Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Teasdale,60,
Bill Marcy,U.S. House,2,Republican,Tallahatchie,Teasdale,57,
Michele Bachmann,President,,Republican,Tallahatchie,Enid,0,
Newt Gingrich,President,,Republican,Tallahatchie,Enid,8,
Jon Huntsman,President,,Republican,Tallahatchie,Enid,0,
Gary Johnson,President,,Republican,Tallahatchie,Enid,0,
Ron Paul,President,,Republican,Tallahatchie,Enid,1,
Rick Perry,President,,Republican,Tallahatchie,Enid,1,
Mitt Romney,President,,Republican,Tallahatchie,Enid,14,
Rick Santorum,President,,Republican,Tallahatchie,Enid,25,
E. Allen Hathcock,U.S. Senate,,Republican,Tallahatchie,Enid,3,
Robert Maloney,U.S. Senate,,Republican,Tallahatchie,Enid,2,
Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Enid,41,
Bill Marcy,U.S. House,2,Republican,Tallahatchie,Enid,34,
Michele Bachmann,President,,Republican,Tallahatchie,Springhill,0,
Newt Gingrich,President,,Republican,Tallahatchie,Springhill,15,
Jon Huntsman,President,,Republican,Tallahatchie,Springhill,0,
Gary Johnson,President,,Republican,Tallahatchie,Springhill,0,
Ron Paul,President,,Republican,Tallahatchie,Springhill,2,
Rick Perry,President,,Republican,Tallahatchie,Springhill,0,
Mitt Romney,President,,Republican,Tallahatchie,Springhill,12,
Rick Santorum,President,,Republican,Tallahatchie,Springhill,19,
E. Allen Hathcock,U.S. Senate,,Republican,Tallahatchie,Springhill,0,
Robert Maloney,U.S. Senate,,Republican,Tallahatchie,Springhill,3,
Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Springhill,44,
Bill Marcy,U.S. House,2,Republican,Tallahatchie,Springhill,36,
Michele Bachmann,President,,Republican,Tallahatchie,Charleston Beat #1,1,
Newt Gingrich,President,,Republican,Tallahatchie,Charleston Beat #1,22,
Jon Huntsman,President,,Republican,Tallahatchie,Charleston Beat #1,0,
Gary Johnson,President,,Republican,Tallahatchie,Charleston Beat #1,0,
Ron Paul,President,,Republican,Tallahatchie,Charleston Beat #1,6,
Rick Perry,President,,Republican,Tallahatchie,Charleston Beat #1,0,
Mitt Romney,President,,Republican,Tallahatchie,Charleston Beat #1,26,
Rick Santorum,President,,Republican,Tallahatchie,Charleston Beat #1,18,
E. Allen Hathcock,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,1,
Robert Maloney,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,2,
Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,70,
Bill Marcy,U.S. House,2,Republican,Tallahatchie,Charleston Beat #1,60,
Michele Bachmann,President,,Republican,Tallahatchie,Charleston Beat #2,0,
Newt Gingrich,President,,Republican,Tallahatchie,Charleston Beat #2,24,
Jon Huntsman,President,,Republican,Tallahatchie,Charleston Beat #2,0,
Gary Johnson,President,,Republican,Tallahatchie,Charleston Beat #2,0,
Ron Paul,President,,Republican,Tallahatchie,Charleston Beat #2,8,
Rick Perry,President,,Republican,Tallahatchie,Charleston Beat #2,0,
Mitt Romney,President,,Republican,Tallahatchie,Charleston Beat #2,31,
Rick Santorum,President,,Republican,Tallahatchie,Charleston Beat #2,27,
E. Allen Hathcock,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,3,
Robert Maloney,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,3,
Roger F. Wicker,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,81,
