candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Wayne,Waynesboro City 1,110,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 1,45,
Will Oatis,U.S. Senate,,Democrat,Wayne,Waynesboro City 1,49,
Roger Weiner,U.S. Senate,,Democrat,Wayne,Waynesboro City 1,15,
Michael Herrington,U.S. House,4,Democrat,Wayne,Waynesboro City 1,97,
Jason Vitosky,U.S. House,4,Democrat,Wayne,Waynesboro City 1,12,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 2,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 2,19,
Will Oatis,U.S. Senate,,Democrat,Wayne,Waynesboro City 2,11,
Roger Weiner,U.S. Senate,,Democrat,Wayne,Waynesboro City 2,5,
Michael Herrington,U.S. House,4,Democrat,Wayne,Waynesboro City 2,29,
Jason Vitosky,U.S. House,4,Democrat,Wayne,Waynesboro City 2,5,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 3,47,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 3,26,
Will Oatis,U.S. Senate,,Democrat,Wayne,Waynesboro City 3,13,
Roger Weiner,U.S. Senate,,Democrat,Wayne,Waynesboro City 3,11,
Michael Herrington,U.S. House,4,Democrat,Wayne,Waynesboro City 3,43,
Jason Vitosky,U.S. House,4,Democrat,Wayne,Waynesboro City 3,6,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 4,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 4,15,
Will Oatis,U.S. Senate,,Democrat,Wayne,Waynesboro City 4,11,
Roger Weiner,U.S. Senate,,Democrat,Wayne,Waynesboro City 4,7,
Michael Herrington,U.S. House,4,Democrat,Wayne,Waynesboro City 4,28,
Jason Vitosky,U.S. House,4,Democrat,Wayne,Waynesboro City 4,5,
Barack Obama,President,,Democrat,Wayne,Waynesboro City 5,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,Waynesboro City 5,15,
Will Oatis,U.S. Senate,,Democrat,Wayne,Waynesboro City 5,14,
Roger Weiner,U.S. Senate,,Democrat,Wayne,Waynesboro City 5,6,
Michael Herrington,U.S. House,4,Democrat,Wayne,Waynesboro City 5,29,
Jason Vitosky,U.S. House,4,Democrat,Wayne,Waynesboro City 5,4,
Barack Obama,President,,Democrat,Wayne,State Line,41,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Wayne,State Line,25,
Will Oatis,U.S. Senate,,Democrat,Wayne,State Line,14,
Roger Weiner,U.S. Senate,,Democrat,Wayne,State Line,1,
