candidate,office,district,party,county,precinct,votes,winner
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,South Adaton,22,
Barack Obama,President,,Democrat,Oktibbeha,South Longview,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,South Longview,13,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,South Longview,0,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,South Longview,0,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,South Longview,11,
Barack Obama,President,,Democrat,Oktibbeha,Sessums,99,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Sessums,78,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Sessums,5,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Sessums,10,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,Sessums,71,
Barack Obama,President,,Democrat,Oktibbeha,South Starkville,82,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,South Starkville,52,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,South Starkville,8,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,South Starkville,19,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,South Starkville,75,
Barack Obama,President,,Democrat,Oktibbeha,West Starkville,120,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,West Starkville,86,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,West Starkville,6,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,West Starkville,25,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,West Starkville,106,
Barack Obama,President,,Democrat,Oktibbeha,Sturgis/North Bradley,56,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Sturgis/North Bradley,42,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Sturgis/North Bradley,3,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Sturgis/North Bradley,5,
Brad Morris,U.S. House,1,Democrat,Oktibbeha,Sturgis/North Bradley,42,
Barack Obama,President,,Democrat,Oktibbeha,Self Creek/Double Springs,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Self Creek/Double Springs,8,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Self Creek/Double Springs,1,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Self Creek/Double Springs,2,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,Self Creek/Double Springs,9,
Barack Obama,President,,Democrat,Oktibbeha,Hickory Grove/Southeast,111,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,82,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,10,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,14,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,Hickory Grove/Southeast,99,
Barack Obama,President,,Democrat,Oktibbeha,Center Grove/North Adaton,53,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,37,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,3,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,11,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,Center Grove/North Adaton,18,
Brad Morris,U.S. House,1,Democrat,Oktibbeha,Center Grove/North Adaton,25,
Barack Obama,President,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Brad Morris,U.S. House,1,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Barack Obama,President,,Democrat,Oktibbeha,,1205,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Oktibbeha,,886,TRUE
Will Oatis,U.S. Senate,,Democrat,Oktibbeha,,75,
Roger Weiner,U.S. Senate,,Democrat,Oktibbeha,,196,
Brad Morris,U.S. House,1,Democrat,Oktibbeha,,130,TRUE
Crystal C. Biggs,U.S. House,3,Democrat,Oktibbeha,,868,TRUE
