candidate,office,district,party,county,precinct,votes,winner
Gary Johnson,President,,Libertarian,Washington,Washington County Convention Center,2,
Jill Stein,President,,Green,Washington,Washington County Convention Center,1,
Barbara Dale Washer,President,,Reform,Washington,Washington County Convention Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Washington,Washington County Convention Center,681,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Washington County Convention Center,251,
Thomas Cramer,U.S. Senate,,Constitution,Washington,Washington County Convention Center,16,
Shawn O'Hara,U.S. Senate,,Reform,Washington,Washington County Convention Center,15,
Bill Marcy,U.S. House,2,Republican,Washington,Washington County Convention Center,165,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Washington County Convention Center,846,
Cobby Mondale Williams,U.S. House,2,Independent,Washington,Washington County Convention Center,5,
Lajena Williams,U.S. House,2,Reform,Washington,Washington County Convention Center,10,
Barack Obama,President,,Democrat,Washington,Greenville Industrial College,1298,
Mitt Romney,President,,Republican,Washington,Greenville Industrial College,9,
Virgil Goode,President,,Constitution,Washington,Greenville Industrial College,1,
Gary Johnson,President,,Libertarian,Washington,Greenville Industrial College,0,
Jill Stein,President,,Green,Washington,Greenville Industrial College,0,
Barbara Dale Washer,President,,Reform,Washington,Greenville Industrial College,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Washington,Greenville Industrial College,1026,
Roger F. Wicker,U.S. Senate,,Republican,Washington,Greenville Industrial College,58,
Thomas Cramer,U.S. Senate,,Constitution,Washington,Greenville Industrial College,11,
Shawn O'Hara,U.S. Senate,,Reform,Washington,Greenville Industrial College,7,
Bill Marcy,U.S. House,2,Republican,Washington,Greenville Industrial College,22,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Greenville Industrial College,1236,
Cobby Mondale Williams,U.S. House,2,Independent,Washington,Greenville Industrial College,4,
Lajena Williams,U.S. House,2,Reform,Washington,Greenville Industrial College,4,
Barack Obama,President,,Democrat,Washington,,13981,TRUE
Mitt Romney,President,,Republican,Washington,,5651,
Virgil Goode,President,,Constitution,Washington,,21,
Gary Johnson,President,,Libertarian,Washington,,38,
Jill Stein,President,,Green,Washington,,15,
Barbara Dale Washer,President,,Reform,Washington,,9,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Washington,,11578,TRUE
Roger F. Wicker,U.S. Senate,,Republican,Washington,,6117,
Thomas Cramer,U.S. Senate,,Constitution,Washington,,187,
Shawn O'Hara,U.S. Senate,,Reform,Washington,,162,
Bill Marcy,U.S. House,2,Republican,Washington,,5032,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,,13863,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Washington,,122,
Lajena Williams,U.S. House,2,Reform,Washington,,69,
