candidate,office,district,party,county,precinct,votes,winner
Gary Johnson,President,,Libertarian,Smith,Summerland,3,
Jill Stein,President,,Green,Smith,Summerland,0,
Barbara Dale Washer,President,,Reform,Smith,Summerland,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Summerland,413,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Summerland,230,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Summerland,4,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Summerland,12,
Gregg Harper,U.S. House,3,Republican,Smith,Summerland,337,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Summerland,214,
Barack Obama,President,,Democrat,Smith,Union-New Home,137,
Mitt Romney,President,,Republican,Smith,Union-New Home,295,
Virgil Goode,President,,Constitution,Smith,Union-New Home,0,
Gary Johnson,President,,Libertarian,Smith,Union-New Home,3,
Jill Stein,President,,Green,Smith,Union-New Home,0,
Barbara Dale Washer,President,,Reform,Smith,Union-New Home,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Union-New Home,122,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Union-New Home,290,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Union-New Home,3,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Union-New Home,7,
Gregg Harper,U.S. House,3,Republican,Smith,Union-New Home,302,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Union-New Home,70,
Barack Obama,President,,Democrat,Smith,Warren Hill,350,
Mitt Romney,President,,Republican,Smith,Warren Hill,33,
Virgil Goode,President,,Constitution,Smith,Warren Hill,1,
Gary Johnson,President,,Libertarian,Smith,Warren Hill,0,
Jill Stein,President,,Green,Smith,Warren Hill,1,
Barbara Dale Washer,President,,Reform,Smith,Warren Hill,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Warren Hill,328,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Warren Hill,44,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Warren Hill,3,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Warren Hill,7,
Gregg Harper,U.S. House,3,Republican,Smith,Warren Hill,89,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Warren Hill,209,
Barack Obama,President,,Democrat,Smith,Taylorsville,108,
Mitt Romney,President,,Republican,Smith,Taylorsville,776,
Virgil Goode,President,,Constitution,Smith,Taylorsville,4,
Gary Johnson,President,,Libertarian,Smith,Taylorsville,5,
Jill Stein,President,,Green,Smith,Taylorsville,0,
Barbara Dale Washer,President,,Reform,Smith,Taylorsville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Taylorsville,115,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Taylorsville,748,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Taylorsville,16,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Taylorsville,11,
Gregg Harper,U.S. House,3,Republican,Smith,Taylorsville,814,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Taylorsville,61,
Barack Obama,President,,Democrat,Smith,Zion Hill - New Haven,176,
Mitt Romney,President,,Republican,Smith,Zion Hill - New Haven,524,
Virgil Goode,President,,Constitution,Smith,Zion Hill - New Haven,5,
Gary Johnson,President,,Libertarian,Smith,Zion Hill - New Haven,2,
Jill Stein,President,,Green,Smith,Zion Hill - New Haven,3,
Barbara Dale Washer,President,,Reform,Smith,Zion Hill - New Haven,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Zion Hill - New Haven,165,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Zion Hill - New Haven,513,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Zion Hill - New Haven,14,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Zion Hill - New Haven,11,
Gregg Harper,U.S. House,3,Republican,Smith,Zion Hill - New Haven,573,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Zion Hill - New Haven,105,
Barack Obama,President,,Democrat,Smith,Polkville - 77,33,
Mitt Romney,President,,Republican,Smith,Polkville - 77,312,
Virgil Goode,President,,Constitution,Smith,Polkville - 77,2,
Gary Johnson,President,,Libertarian,Smith,Polkville - 77,2,
Jill Stein,President,,Green,Smith,Polkville - 77,1,
Barbara Dale Washer,President,,Reform,Smith,Polkville - 77,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Polkville - 77,31,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Polkville - 77,310,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Polkville - 77,0,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Polkville - 77,5,
Gregg Harper,U.S. House,3,Republican,Smith,Polkville - 77,317,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Polkville - 77,21,
Barack Obama,President,,Democrat,Smith,Polkville - 79,16,
Mitt Romney,President,,Republican,Smith,Polkville - 79,100,
Virgil Goode,President,,Constitution,Smith,Polkville - 79,0,
Gary Johnson,President,,Libertarian,Smith,Polkville - 79,2,
Jill Stein,President,,Green,Smith,Polkville - 79,0,
Barbara Dale Washer,President,,Reform,Smith,Polkville - 79,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Polkville - 79,11,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Polkville - 79,102,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Polkville - 79,3,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Polkville - 79,1,
Gregg Harper,U.S. House,3,Republican,Smith,Polkville - 79,103,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Polkville - 79,9,
Barack Obama,President,,Democrat,Smith,Shady Grove,29,
Mitt Romney,President,,Republican,Smith,Shady Grove,482,
Virgil Goode,President,,Constitution,Smith,Shady Grove,0,
Gary Johnson,President,,Libertarian,Smith,Shady Grove,0,
Jill Stein,President,,Green,Smith,Shady Grove,1,
Barbara Dale Washer,President,,Reform,Smith,Shady Grove,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Shady Grove,35,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Shady Grove,473,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Shady Grove,4,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Shady Grove,2,
Gregg Harper,U.S. House,3,Republican,Smith,Shady Grove,488,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Shady Grove,19,
Barack Obama,President,,Democrat,Smith,West Raleigh,34,
Mitt Romney,President,,Republican,Smith,West Raleigh,314,
Virgil Goode,President,,Constitution,Smith,West Raleigh,1,
Gary Johnson,President,,Libertarian,Smith,West Raleigh,3,
Jill Stein,President,,Green,Smith,West Raleigh,0,
Barbara Dale Washer,President,,Reform,Smith,West Raleigh,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,West Raleigh,32,
Roger F. Wicker,U.S. Senate,,Republican,Smith,West Raleigh,297,
Thomas Cramer,U.S. Senate,,Constitution,Smith,West Raleigh,4,
Shawn O'Hara,U.S. Senate,,Reform,Smith,West Raleigh,11,
Gregg Harper,U.S. House,3,Republican,Smith,West Raleigh,321,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,West Raleigh,21,
Barack Obama,President,,Democrat,Smith,White Oak,22,
Mitt Romney,President,,Republican,Smith,White Oak,333,
Virgil Goode,President,,Constitution,Smith,White Oak,0,
Gary Johnson,President,,Libertarian,Smith,White Oak,3,
Jill Stein,President,,Green,Smith,White Oak,0,
Barbara Dale Washer,President,,Reform,Smith,White Oak,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,White Oak,29,
Roger F. Wicker,U.S. Senate,,Republican,Smith,White Oak,321,
Thomas Cramer,U.S. Senate,,Constitution,Smith,White Oak,2,
Shawn O'Hara,U.S. Senate,,Reform,Smith,White Oak,7,
Gregg Harper,U.S. House,3,Republican,Smith,White Oak,345,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,White Oak,8,
Barack Obama,President,,Democrat,Smith,Burns,80,
Mitt Romney,President,,Republican,Smith,Burns,211,
Virgil Goode,President,,Constitution,Smith,Burns,0,
Gary Johnson,President,,Libertarian,Smith,Burns,0,
Jill Stein,President,,Green,Smith,Burns,0,
Barbara Dale Washer,President,,Reform,Smith,Burns,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Burns,72,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Burns,213,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Burns,3,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Burns,1,
Gregg Harper,U.S. House,3,Republican,Smith,Burns,248,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Burns,14,
Barack Obama,President,,Democrat,Smith,Clear Springs-Pineville,21,
Mitt Romney,President,,Republican,Smith,Clear Springs-Pineville,253,
Virgil Goode,President,,Constitution,Smith,Clear Springs-Pineville,3,
Gary Johnson,President,,Libertarian,Smith,Clear Springs-Pineville,0,
Jill Stein,President,,Green,Smith,Clear Springs-Pineville,0,
Barbara Dale Washer,President,,Reform,Smith,Clear Springs-Pineville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Clear Springs-Pineville,14,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Clear Springs-Pineville,251,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Clear Springs-Pineville,2,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Clear Springs-Pineville,4,
Gregg Harper,U.S. House,3,Republican,Smith,Clear Springs-Pineville,248,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Clear Springs-Pineville,14,
Barack Obama,President,,Democrat,Smith,Lorena - Spinola,55,
Mitt Romney,President,,Republican,Smith,Lorena - Spinola,269,
Virgil Goode,President,,Constitution,Smith,Lorena - Spinola,0,
Gary Johnson,President,,Libertarian,Smith,Lorena - Spinola,0,
Jill Stein,President,,Green,Smith,Lorena - Spinola,0,
Barbara Dale Washer,President,,Reform,Smith,Lorena - Spinola,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,Lorena - Spinola,51,
Roger F. Wicker,U.S. Senate,,Republican,Smith,Lorena - Spinola,264,
Thomas Cramer,U.S. Senate,,Constitution,Smith,Lorena - Spinola,3,
Shawn O'Hara,U.S. Senate,,Reform,Smith,Lorena - Spinola,0,
Gregg Harper,U.S. House,3,Republican,Smith,Lorena - Spinola,278,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,Lorena - Spinola,23,
Barack Obama,President,,Democrat,Smith,North Raleigh,270,
Mitt Romney,President,,Republican,Smith,North Raleigh,412,
Virgil Goode,President,,Constitution,Smith,North Raleigh,1,
Gary Johnson,President,,Libertarian,Smith,North Raleigh,4,
Jill Stein,President,,Green,Smith,North Raleigh,2,
Barbara Dale Washer,President,,Reform,Smith,North Raleigh,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,North Raleigh,241,
Roger F. Wicker,U.S. Senate,,Republican,Smith,North Raleigh,422,
Thomas Cramer,U.S. Senate,,Constitution,Smith,North Raleigh,12,
Shawn O'Hara,U.S. Senate,,Reform,Smith,North Raleigh,16,
Gregg Harper,U.S. House,3,Republican,Smith,North Raleigh,497,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,North Raleigh,144,
Barack Obama,President,,Democrat,Smith,,1979,
Mitt Romney,President,,Republican,Smith,,6049,
Virgil Goode,President,,Constitution,Smith,,20,
Gary Johnson,President,,Libertarian,Smith,,36,
Jill Stein,President,,Green,Smith,,9,
Barbara Dale Washer,President,,Reform,Smith,,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Smith,,1881,
Roger F. Wicker,U.S. Senate,,Republican,Smith,,5930,
Thomas Cramer,U.S. Senate,,Constitution,Smith,,86,
Shawn O'Hara,U.S. Senate,,Reform,Smith,,118,
Gregg Harper,U.S. House,3,Republican,Smith,,6484,
"John ""Luke"" Pannell",U.S. House,3,Reform,Smith,,1097,
