candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Monroe,1 Amory First 1f1,1,
Newt Gingrich,President,,Republican,Monroe,1 Amory First 1f1,99,
Jon Huntsman,President,,Republican,Monroe,1 Amory First 1f1,0,
Gary Johnson,President,,Republican,Monroe,1 Amory First 1f1,0,
Ron Paul,President,,Republican,Monroe,1 Amory First 1f1,11,
Rick Perry,President,,Republican,Monroe,1 Amory First 1f1,2,
Mitt Romney,President,,Republican,Monroe,1 Amory First 1f1,98,
Rick Santorum,President,,Republican,Monroe,1 Amory First 1f1,89,
E. Allen Hathcock,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,14,
Robert Maloney,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,15,
Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,265,
Robert Estes,U.S. House,1,Republican,Monroe,1 Amory First 1f1,16,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Amory First 1f1,189,
Henry Ross,U.S. House,1,Republican,Monroe,1 Amory First 1f1,88,
Michele Bachmann,President,,Republican,Monroe,1 Parham 1f5,0,
Newt Gingrich,President,,Republican,Monroe,1 Parham 1f5,19,
Jon Huntsman,President,,Republican,Monroe,1 Parham 1f5,1,
Gary Johnson,President,,Republican,Monroe,1 Parham 1f5,0,
Ron Paul,President,,Republican,Monroe,1 Parham 1f5,1,
Rick Perry,President,,Republican,Monroe,1 Parham 1f5,0,
Mitt Romney,President,,Republican,Monroe,1 Parham 1f5,20,
Rick Santorum,President,,Republican,Monroe,1 Parham 1f5,23,
E. Allen Hathcock,U.S. Senate,,Republican,Monroe,1 Parham 1f5,5,
Robert Maloney,U.S. Senate,,Republican,Monroe,1 Parham 1f5,1,
Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Parham 1f5,57,
Robert Estes,U.S. House,1,Republican,Monroe,1 Parham 1f5,9,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Parham 1f5,38,
Henry Ross,U.S. House,1,Republican,Monroe,1 Parham 1f5,15,
Michele Bachmann,President,,Republican,Monroe,1 Smithville 1f6,0,
Newt Gingrich,President,,Republican,Monroe,1 Smithville 1f6,51,
Jon Huntsman,President,,Republican,Monroe,1 Smithville 1f6,1,
Gary Johnson,President,,Republican,Monroe,1 Smithville 1f6,0,
Ron Paul,President,,Republican,Monroe,1 Smithville 1f6,11,
Rick Perry,President,,Republican,Monroe,1 Smithville 1f6,1,
Mitt Romney,President,,Republican,Monroe,1 Smithville 1f6,58,
Rick Santorum,President,,Republican,Monroe,1 Smithville 1f6,78,
E. Allen Hathcock,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,11,
Robert Maloney,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,11,
Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,173,
Robert Estes,U.S. House,1,Republican,Monroe,1 Smithville 1f6,29,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Smithville 1f6,126,
Henry Ross,U.S. House,1,Republican,Monroe,1 Smithville 1f6,42,
Michele Bachmann,President,,Republican,Monroe,1 Bigbee 1f2,0,
Newt Gingrich,President,,Republican,Monroe,1 Bigbee 1f2,15,
Jon Huntsman,President,,Republican,Monroe,1 Bigbee 1f2,0,
Gary Johnson,President,,Republican,Monroe,1 Bigbee 1f2,0,
Ron Paul,President,,Republican,Monroe,1 Bigbee 1f2,3,
Rick Perry,President,,Republican,Monroe,1 Bigbee 1f2,1,
Mitt Romney,President,,Republican,Monroe,1 Bigbee 1f2,5,
Rick Santorum,President,,Republican,Monroe,1 Bigbee 1f2,13,
E. Allen Hathcock,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,1,
Robert Maloney,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,1,
Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,35,
Robert Estes,U.S. House,1,Republican,Monroe,1 Bigbee 1f2,6,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Bigbee 1f2,27,
Henry Ross,U.S. House,1,Republican,Monroe,1 Bigbee 1f2,3,
Michele Bachmann,President,,Republican,Monroe,1 Boyds 1f3,4,
Newt Gingrich,President,,Republican,Monroe,1 Boyds 1f3,33,
Jon Huntsman,President,,Republican,Monroe,1 Boyds 1f3,0,
Gary Johnson,President,,Republican,Monroe,1 Boyds 1f3,1,
Ron Paul,President,,Republican,Monroe,1 Boyds 1f3,0,
Rick Perry,President,,Republican,Monroe,1 Boyds 1f3,2,
Mitt Romney,President,,Republican,Monroe,1 Boyds 1f3,17,
Rick Santorum,President,,Republican,Monroe,1 Boyds 1f3,49,
E. Allen Hathcock,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,1,
Robert Maloney,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,8,
Roger F. Wicker,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,96,
Robert Estes,U.S. House,1,Republican,Monroe,1 Boyds 1f3,14,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Boyds 1f3,63,
Henry Ross,U.S. House,1,Republican,Monroe,1 Boyds 1f3,27,
