candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Jasper,Beat 1 Antioch 2 Judicial,36,
Mitt Romney,President,,Republican,Jasper,Beat 1 Antioch 2 Judicial,266,
Virgil Goode,President,,Constitution,Jasper,Beat 1 Antioch 2 Judicial,1,
Gary Johnson,President,,Libertarian,Jasper,Beat 1 Antioch 2 Judicial,1,
Jill Stein,President,,Green,Jasper,Beat 1 Antioch 2 Judicial,0,
Barbara Dale Washer,President,,Reform,Jasper,Beat 1 Antioch 2 Judicial,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jasper,Beat 1 Antioch 2 Judicial,43,
Roger F. Wicker,U.S. Senate,,Republican,Jasper,Beat 1 Antioch 2 Judicial,249,
Thomas Cramer,U.S. Senate,,Constitution,Jasper,Beat 1 Antioch 2 Judicial,6,
Shawn O'Hara,U.S. Senate,,Reform,Jasper,Beat 1 Antioch 2 Judicial,5,
Gregg Harper,U.S. House,3,Republican,Jasper,Beat 1 Antioch 2 Judicial,268,
"John ""Luke"" Pannell",U.S. House,3,Reform,Jasper,Beat 1 Antioch 2 Judicial,26,
Barack Obama,President,,Democrat,Jasper,Beat 1 Holders-Waldrup 1,163,
Mitt Romney,President,,Republican,Jasper,Beat 1 Holders-Waldrup 1,31,
Virgil Goode,President,,Constitution,Jasper,Beat 1 Holders-Waldrup 1,0,
Gary Johnson,President,,Libertarian,Jasper,Beat 1 Holders-Waldrup 1,0,
Jill Stein,President,,Green,Jasper,Beat 1 Holders-Waldrup 1,1,
Barbara Dale Washer,President,,Reform,Jasper,Beat 1 Holders-Waldrup 1,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jasper,Beat 1 Holders-Waldrup 1,148,
Roger F. Wicker,U.S. Senate,,Republican,Jasper,Beat 1 Holders-Waldrup 1,35,
Thomas Cramer,U.S. Senate,,Constitution,Jasper,Beat 1 Holders-Waldrup 1,2,
Shawn O'Hara,U.S. Senate,,Reform,Jasper,Beat 1 Holders-Waldrup 1,3,
Gregg Harper,U.S. House,3,Republican,Jasper,Beat 1 Holders-Waldrup 1,51,
"John ""Luke"" Pannell",U.S. House,3,Reform,Jasper,Beat 1 Holders-Waldrup 1,62,
Barack Obama,President,,Democrat,Jasper,Beat 1 Holders-Waldrup 2,243,
Mitt Romney,President,,Republican,Jasper,Beat 1 Holders-Waldrup 2,224,
Virgil Goode,President,,Constitution,Jasper,Beat 1 Holders-Waldrup 2,2,
