candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Noxubee,Brooksville,0,
Newt Gingrich,President,,Republican,Noxubee,Brooksville,47,
Jon Huntsman,President,,Republican,Noxubee,Brooksville,0,
Gary Johnson,President,,Republican,Noxubee,Brooksville,0,
Ron Paul,President,,Republican,Noxubee,Brooksville,3,
Rick Perry,President,,Republican,Noxubee,Brooksville,0,
Mitt Romney,President,,Republican,Noxubee,Brooksville,36,
Rick Santorum,President,,Republican,Noxubee,Brooksville,25,
E. Allen Hathcock,U.S. Senate,,Republican,Noxubee,Brooksville,3,
Robert Maloney,U.S. Senate,,Republican,Noxubee,Brooksville,2,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Brooksville,104,
Robert J. Allen,U.S. House,3,Republican,Noxubee,Brooksville,9,
Gregg Harper,U.S. House,3,Republican,Noxubee,Brooksville,98,
Michele Bachmann,President,,Republican,Noxubee,Mashulaville,0,
Newt Gingrich,President,,Republican,Noxubee,Mashulaville,11,
Jon Huntsman,President,,Republican,Noxubee,Mashulaville,0,
Gary Johnson,President,,Republican,Noxubee,Mashulaville,0,
Ron Paul,President,,Republican,Noxubee,Mashulaville,1,
Rick Perry,President,,Republican,Noxubee,Mashulaville,0,
Mitt Romney,President,,Republican,Noxubee,Mashulaville,12,
Rick Santorum,President,,Republican,Noxubee,Mashulaville,23,
E. Allen Hathcock,U.S. Senate,,Republican,Noxubee,Mashulaville,3,
Robert Maloney,U.S. Senate,,Republican,Noxubee,Mashulaville,3,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Mashulaville,39,
Robert J. Allen,U.S. House,3,Republican,Noxubee,Mashulaville,5,
Gregg Harper,U.S. House,3,Republican,Noxubee,Mashulaville,41,
Michele Bachmann,President,,Republican,Noxubee,Prairie Point,0,
Newt Gingrich,President,,Republican,Noxubee,Prairie Point,3,
Jon Huntsman,President,,Republican,Noxubee,Prairie Point,0,
Gary Johnson,President,,Republican,Noxubee,Prairie Point,0,
Ron Paul,President,,Republican,Noxubee,Prairie Point,1,
Rick Perry,President,,Republican,Noxubee,Prairie Point,0,
Mitt Romney,President,,Republican,Noxubee,Prairie Point,0,
Rick Santorum,President,,Republican,Noxubee,Prairie Point,6,
E. Allen Hathcock,U.S. Senate,,Republican,Noxubee,Prairie Point,0,
Robert Maloney,U.S. Senate,,Republican,Noxubee,Prairie Point,1,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Prairie Point,9,
Robert J. Allen,U.S. House,3,Republican,Noxubee,Prairie Point,0,
Gregg Harper,U.S. House,3,Republican,Noxubee,Prairie Point,9,
Michele Bachmann,President,,Republican,Noxubee,Shuqualak,1,
Newt Gingrich,President,,Republican,Noxubee,Shuqualak,13,
Jon Huntsman,President,,Republican,Noxubee,Shuqualak,0,
Gary Johnson,President,,Republican,Noxubee,Shuqualak,0,
Ron Paul,President,,Republican,Noxubee,Shuqualak,2,
Rick Perry,President,,Republican,Noxubee,Shuqualak,0,
Mitt Romney,President,,Republican,Noxubee,Shuqualak,16,
Rick Santorum,President,,Republican,Noxubee,Shuqualak,21,
E. Allen Hathcock,U.S. Senate,,Republican,Noxubee,Shuqualak,0,
Robert Maloney,U.S. Senate,,Republican,Noxubee,Shuqualak,4,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Shuqualak,46,
Robert J. Allen,U.S. House,3,Republican,Noxubee,Shuqualak,3,
Gregg Harper,U.S. House,3,Republican,Noxubee,Shuqualak,45,
Michele Bachmann,President,,Republican,Noxubee,Summerville,0,
Newt Gingrich,President,,Republican,Noxubee,Summerville,12,
Jon Huntsman,President,,Republican,Noxubee,Summerville,0,
Gary Johnson,President,,Republican,Noxubee,Summerville,0,
Ron Paul,President,,Republican,Noxubee,Summerville,2,
Rick Perry,President,,Republican,Noxubee,Summerville,0,
Mitt Romney,President,,Republican,Noxubee,Summerville,21,
Rick Santorum,President,,Republican,Noxubee,Summerville,9,
E. Allen Hathcock,U.S. Senate,,Republican,Noxubee,Summerville,0,
Robert Maloney,U.S. Senate,,Republican,Noxubee,Summerville,2,
Roger F. Wicker,U.S. Senate,,Republican,Noxubee,Summerville,40,
