candidate,office,district,party,county,precinct,votes,winner
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,French Camp,3,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,French Camp,4,
Brad Morris,U.S. House,1,Democrat,Choctaw,French Camp,61,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,French Camp,218,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,French Camp,3,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,French Camp,2,
Chris Potts,U.S. House,1,Reform,Choctaw,French Camp,5,
Barack Obama,President,,Democrat,Choctaw,Fentress,83,
Mitt Romney,President,,Republican,Choctaw,Fentress,214,
Virgil Goode,President,,Constitution,Choctaw,Fentress,0,
Gary Johnson,President,,Libertarian,Choctaw,Fentress,1,
Jill Stein,President,,Green,Choctaw,Fentress,0,
Barbara Dale Washer,President,,Reform,Choctaw,Fentress,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Fentress,73,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Fentress,202,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Fentress,7,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Fentress,1,
Brad Morris,U.S. House,1,Democrat,Choctaw,Fentress,76,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Fentress,200,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Fentress,5,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Fentress,3,
Chris Potts,U.S. House,1,Reform,Choctaw,Fentress,2,
Barack Obama,President,,Democrat,Choctaw,Hebron,24,
Mitt Romney,President,,Republican,Choctaw,Hebron,185,
Virgil Goode,President,,Constitution,Choctaw,Hebron,2,
Gary Johnson,President,,Libertarian,Choctaw,Hebron,0,
Jill Stein,President,,Green,Choctaw,Hebron,2,
Barbara Dale Washer,President,,Reform,Choctaw,Hebron,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Hebron,28,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Hebron,178,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Hebron,2,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Hebron,4,
Brad Morris,U.S. House,1,Democrat,Choctaw,Hebron,28,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Hebron,169,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Hebron,4,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Hebron,2,
Chris Potts,U.S. House,1,Reform,Choctaw,Hebron,4,
Barack Obama,President,,Democrat,Choctaw,Kenego,20,
Mitt Romney,President,,Republican,Choctaw,Kenego,218,
Virgil Goode,President,,Constitution,Choctaw,Kenego,0,
Gary Johnson,President,,Libertarian,Choctaw,Kenego,1,
Jill Stein,President,,Green,Choctaw,Kenego,1,
Barbara Dale Washer,President,,Reform,Choctaw,Kenego,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Kenego,14,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Kenego,213,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Kenego,1,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Kenego,1,
Brad Morris,U.S. House,1,Democrat,Choctaw,Kenego,20,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Kenego,201,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Kenego,1,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Kenego,2,
Chris Potts,U.S. House,1,Reform,Choctaw,Kenego,0,
Barack Obama,President,,Democrat,Choctaw,Panhandle,98,
Mitt Romney,President,,Republican,Choctaw,Panhandle,137,
Virgil Goode,President,,Constitution,Choctaw,Panhandle,0,
Gary Johnson,President,,Libertarian,Choctaw,Panhandle,1,
Jill Stein,President,,Green,Choctaw,Panhandle,0,
Barbara Dale Washer,President,,Reform,Choctaw,Panhandle,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Panhandle,87,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Panhandle,142,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Panhandle,3,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Panhandle,0,
Brad Morris,U.S. House,1,Democrat,Choctaw,Panhandle,94,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Panhandle,127,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Panhandle,1,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Panhandle,2,
Chris Potts,U.S. House,1,Reform,Choctaw,Panhandle,1,
Barack Obama,President,,Democrat,Choctaw,Reform,110,
Mitt Romney,President,,Republican,Choctaw,Reform,187,
Virgil Goode,President,,Constitution,Choctaw,Reform,1,
Gary Johnson,President,,Libertarian,Choctaw,Reform,0,
Jill Stein,President,,Green,Choctaw,Reform,0,
Barbara Dale Washer,President,,Reform,Choctaw,Reform,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Reform,100,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Reform,191,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Reform,3,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Reform,2,
Brad Morris,U.S. House,1,Democrat,Choctaw,Reform,100,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Reform,177,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Reform,3,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Reform,1,
Chris Potts,U.S. House,1,Reform,Choctaw,Reform,5,
Barack Obama,President,,Democrat,Choctaw,Sherwood,12,
Mitt Romney,President,,Republican,Choctaw,Sherwood,301,
Virgil Goode,President,,Constitution,Choctaw,Sherwood,0,
Gary Johnson,President,,Libertarian,Choctaw,Sherwood,2,
Jill Stein,President,,Green,Choctaw,Sherwood,0,
Barbara Dale Washer,President,,Reform,Choctaw,Sherwood,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Sherwood,18,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Sherwood,290,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Sherwood,0,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Sherwood,3,
Brad Morris,U.S. House,1,Democrat,Choctaw,Sherwood,17,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Sherwood,288,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Sherwood,5,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Sherwood,0,
Chris Potts,U.S. House,1,Reform,Choctaw,Sherwood,3,
Barack Obama,President,,Democrat,Choctaw,Southwest Ackerman,288,
Mitt Romney,President,,Republican,Choctaw,Southwest Ackerman,36,
Virgil Goode,President,,Constitution,Choctaw,Southwest Ackerman,1,
Gary Johnson,President,,Libertarian,Choctaw,Southwest Ackerman,0,
Jill Stein,President,,Green,Choctaw,Southwest Ackerman,0,
Barbara Dale Washer,President,,Reform,Choctaw,Southwest Ackerman,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Southwest Ackerman,234,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,56,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Southwest Ackerman,7,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Southwest Ackerman,7,
Brad Morris,U.S. House,1,Democrat,Choctaw,Southwest Ackerman,226,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Southwest Ackerman,44,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Southwest Ackerman,8,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Southwest Ackerman,4,
Chris Potts,U.S. House,1,Reform,Choctaw,Southwest Ackerman,11,
Barack Obama,President,,Democrat,Choctaw,Bywy,76,
Mitt Romney,President,,Republican,Choctaw,Bywy,130,
Virgil Goode,President,,Constitution,Choctaw,Bywy,0,
Gary Johnson,President,,Libertarian,Choctaw,Bywy,0,
Jill Stein,President,,Green,Choctaw,Bywy,0,
Barbara Dale Washer,President,,Reform,Choctaw,Bywy,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,Bywy,73,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,Bywy,128,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,Bywy,1,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,Bywy,2,
Brad Morris,U.S. House,1,Democrat,Choctaw,Bywy,69,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Bywy,125,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,Bywy,1,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,Bywy,1,
Chris Potts,U.S. House,1,Reform,Choctaw,Bywy,3,
Barack Obama,President,,Democrat,Choctaw,West Weir,88,
Mitt Romney,President,,Republican,Choctaw,West Weir,144,
Virgil Goode,President,,Constitution,Choctaw,West Weir,0,
Gary Johnson,President,,Libertarian,Choctaw,West Weir,0,
Jill Stein,President,,Green,Choctaw,West Weir,0,
Barbara Dale Washer,President,,Reform,Choctaw,West Weir,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,West Weir,74,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,West Weir,140,
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,West Weir,3,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,West Weir,5,
Brad Morris,U.S. House,1,Democrat,Choctaw,West Weir,72,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,West Weir,138,
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,West Weir,5,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,West Weir,2,
Chris Potts,U.S. House,1,Reform,Choctaw,West Weir,2,
Barack Obama,President,,Democrat,Choctaw,,1428,
Mitt Romney,President,,Republican,Choctaw,,2812,TRUE
Virgil Goode,President,,Constitution,Choctaw,,10,
Gary Johnson,President,,Libertarian,Choctaw,,15,
Jill Stein,President,,Green,Choctaw,,4,
Barbara Dale Washer,President,,Reform,Choctaw,,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Choctaw,,1237,
Roger F. Wicker,U.S. Senate,,Republican,Choctaw,,2835,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Choctaw,,42,
Shawn O'Hara,U.S. Senate,,Reform,Choctaw,,38,
Brad Morris,U.S. House,1,Democrat,Choctaw,,1236,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,,2704,TRUE
Danny Bedwell,U.S. House,1,Libertarian,Choctaw,,51,
Jim R. Bourland,U.S. House,1,Constitution,Choctaw,,27,
Chris Potts,U.S. House,1,Reform,Choctaw,,54,
