candidate,office,district,party,county,precinct,votes,winner
Mitt Romney,President,,Republican,Pearl River,Mill Creek Beat 2,513,
Virgil Goode,President,,Constitution,Pearl River,Mill Creek Beat 2,2,
Gary Johnson,President,,Libertarian,Pearl River,Mill Creek Beat 2,6,
Jill Stein,President,,Green,Pearl River,Mill Creek Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Mill Creek Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Mill Creek Beat 2,69,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Mill Creek Beat 2,447,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Mill Creek Beat 2,25,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Mill Creek Beat 2,13,
Matt Moore,U.S. House,4,Democrat,Pearl River,Mill Creek Beat 2,54,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,446,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Mill Creek Beat 2,7,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Mill Creek Beat 2,39,
Barack Obama,President,,Democrat,Pearl River,Poplarville Beat 2,77,
Mitt Romney,President,,Republican,Pearl River,Poplarville Beat 2,462,
Virgil Goode,President,,Constitution,Pearl River,Poplarville Beat 2,1,
Gary Johnson,President,,Libertarian,Pearl River,Poplarville Beat 2,4,
Jill Stein,President,,Green,Pearl River,Poplarville Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Poplarville Beat 2,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Poplarville Beat 2,88,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Poplarville Beat 2,421,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Poplarville Beat 2,13,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Poplarville Beat 2,5,
Matt Moore,U.S. House,4,Democrat,Pearl River,Poplarville Beat 2,72,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Poplarville Beat 2,429,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Poplarville Beat 2,4,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Poplarville Beat 2,29,
Barack Obama,President,,Democrat,Pearl River,Oak Hill Beat 2,48,
Mitt Romney,President,,Republican,Pearl River,Oak Hill Beat 2,525,
Virgil Goode,President,,Constitution,Pearl River,Oak Hill Beat 2,1,
Gary Johnson,President,,Libertarian,Pearl River,Oak Hill Beat 2,11,
Jill Stein,President,,Green,Pearl River,Oak Hill Beat 2,0,
Barbara Dale Washer,President,,Reform,Pearl River,Oak Hill Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Oak Hill Beat 2,52,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Oak Hill Beat 2,483,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Oak Hill Beat 2,19,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Oak Hill Beat 2,13,
Matt Moore,U.S. House,4,Democrat,Pearl River,Oak Hill Beat 2,53,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Oak Hill Beat 2,474,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Oak Hill Beat 2,3,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Oak Hill Beat 2,41,
Barack Obama,President,,Democrat,Pearl River,Buck Branch Beat 2,53,
Mitt Romney,President,,Republican,Pearl River,Buck Branch Beat 2,470,
Virgil Goode,President,,Constitution,Pearl River,Buck Branch Beat 2,3,
Gary Johnson,President,,Libertarian,Pearl River,Buck Branch Beat 2,2,
Jill Stein,President,,Green,Pearl River,Buck Branch Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Buck Branch Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Buck Branch Beat 2,82,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Buck Branch Beat 2,397,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Buck Branch Beat 2,12,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Buck Branch Beat 2,11,
Matt Moore,U.S. House,4,Democrat,Pearl River,Buck Branch Beat 2,76,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,406,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Buck Branch Beat 2,3,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Buck Branch Beat 2,19,
Barack Obama,President,,Democrat,Pearl River,Ford's Creek Beat 2,23,
Mitt Romney,President,,Republican,Pearl River,Ford's Creek Beat 2,136,
Virgil Goode,President,,Constitution,Pearl River,Ford's Creek Beat 2,0,
Gary Johnson,President,,Libertarian,Pearl River,Ford's Creek Beat 2,2,
Jill Stein,President,,Green,Pearl River,Ford's Creek Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Ford's Creek Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Ford's Creek Beat 2,28,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Ford's Creek Beat 2,120,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Ford's Creek Beat 2,2,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Ford's Creek Beat 2,5,
Matt Moore,U.S. House,4,Democrat,Pearl River,Ford's Creek Beat 2,26,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,121,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Ford's Creek Beat 2,1,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Ford's Creek Beat 2,5,
Barack Obama,President,,Democrat,Pearl River,Byrdline Beat 2,11,
Mitt Romney,President,,Republican,Pearl River,Byrdline Beat 2,158,
Virgil Goode,President,,Constitution,Pearl River,Byrdline Beat 2,1,
Gary Johnson,President,,Libertarian,Pearl River,Byrdline Beat 2,0,
Jill Stein,President,,Green,Pearl River,Byrdline Beat 2,0,
Barbara Dale Washer,President,,Reform,Pearl River,Byrdline Beat 2,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Byrdline Beat 2,17,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Byrdline Beat 2,141,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Byrdline Beat 2,3,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Byrdline Beat 2,7,
Matt Moore,U.S. House,4,Democrat,Pearl River,Byrdline Beat 2,12,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,149,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Byrdline Beat 2,2,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Byrdline Beat 2,5,
Barack Obama,President,,Democrat,Pearl River,Picayune Beat 2,141,
Mitt Romney,President,,Republican,Pearl River,Picayune Beat 2,951,
Virgil Goode,President,,Constitution,Pearl River,Picayune Beat 2,3,
Gary Johnson,President,,Libertarian,Pearl River,Picayune Beat 2,13,
Jill Stein,President,,Green,Pearl River,Picayune Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Picayune Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Picayune Beat 2,154,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Picayune Beat 2,866,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Picayune Beat 2,33,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Picayune Beat 2,16,
Matt Moore,U.S. House,4,Democrat,Pearl River,Picayune Beat 2,120,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Picayune Beat 2,886,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Picayune Beat 2,3,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Picayune Beat 2,57,
Barack Obama,President,,Democrat,Pearl River,Henleyfield Beat 2,74,
Mitt Romney,President,,Republican,Pearl River,Henleyfield Beat 2,669,
Virgil Goode,President,,Constitution,Pearl River,Henleyfield Beat 2,2,
Gary Johnson,President,,Libertarian,Pearl River,Henleyfield Beat 2,7,
Jill Stein,President,,Green,Pearl River,Henleyfield Beat 2,1,
Barbara Dale Washer,President,,Reform,Pearl River,Henleyfield Beat 2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Henleyfield Beat 2,98,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Henleyfield Beat 2,593,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Henleyfield Beat 2,19,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Henleyfield Beat 2,14,
Matt Moore,U.S. House,4,Democrat,Pearl River,Henleyfield Beat 2,88,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,600,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Henleyfield Beat 2,6,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Henleyfield Beat 2,32,
Barack Obama,President,,Democrat,Pearl River,Ozona Beat 3,80,
Mitt Romney,President,,Republican,Pearl River,Ozona Beat 3,643,
Virgil Goode,President,,Constitution,Pearl River,Ozona Beat 3,2,
Gary Johnson,President,,Libertarian,Pearl River,Ozona Beat 3,12,
Jill Stein,President,,Green,Pearl River,Ozona Beat 3,1,
Barbara Dale Washer,President,,Reform,Pearl River,Ozona Beat 3,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Ozona Beat 3,114,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Ozona Beat 3,559,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Ozona Beat 3,22,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Ozona Beat 3,17,
Matt Moore,U.S. House,4,Democrat,Pearl River,Ozona Beat 3,82,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Ozona Beat 3,578,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Ozona Beat 3,6,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Ozona Beat 3,39,
Barack Obama,President,,Democrat,Pearl River,Ceasar Beat 3,30,
Mitt Romney,President,,Republican,Pearl River,Ceasar Beat 3,406,
Virgil Goode,President,,Constitution,Pearl River,Ceasar Beat 3,0,
Gary Johnson,President,,Libertarian,Pearl River,Ceasar Beat 3,0,
Jill Stein,President,,Green,Pearl River,Ceasar Beat 3,1,
Barbara Dale Washer,President,,Reform,Pearl River,Ceasar Beat 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Ceasar Beat 3,40,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Ceasar Beat 3,373,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Ceasar Beat 3,7,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Ceasar Beat 3,7,
Matt Moore,U.S. House,4,Democrat,Pearl River,Ceasar Beat 3,36,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,371,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Ceasar Beat 3,1,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Ceasar Beat 3,20,
Barack Obama,President,,Democrat,Pearl River,Savannah Beat 3,29,
Mitt Romney,President,,Republican,Pearl River,Savannah Beat 3,446,
Virgil Goode,President,,Constitution,Pearl River,Savannah Beat 3,2,
Gary Johnson,President,,Libertarian,Pearl River,Savannah Beat 3,5,
Jill Stein,President,,Green,Pearl River,Savannah Beat 3,3,
Barbara Dale Washer,President,,Reform,Pearl River,Savannah Beat 3,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Savannah Beat 3,52,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Savannah Beat 3,393,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Savannah Beat 3,11,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Savannah Beat 3,11,
Matt Moore,U.S. House,4,Democrat,Pearl River,Savannah Beat 3,39,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Savannah Beat 3,387,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Savannah Beat 3,5,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Savannah Beat 3,39,
Barack Obama,President,,Democrat,Pearl River,Steep Hollow Beat 3,53,
Mitt Romney,President,,Republican,Pearl River,Steep Hollow Beat 3,429,
Virgil Goode,President,,Constitution,Pearl River,Steep Hollow Beat 3,2,
Gary Johnson,President,,Libertarian,Pearl River,Steep Hollow Beat 3,5,
Jill Stein,President,,Green,Pearl River,Steep Hollow Beat 3,0,
Barbara Dale Washer,President,,Reform,Pearl River,Steep Hollow Beat 3,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Steep Hollow Beat 3,77,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Steep Hollow Beat 3,389,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Steep Hollow Beat 3,7,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Steep Hollow Beat 3,11,
Matt Moore,U.S. House,4,Democrat,Pearl River,Steep Hollow Beat 3,62,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Steep Hollow Beat 3,378,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Steep Hollow Beat 3,4,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Steep Hollow Beat 3,33,
Barack Obama,President,,Democrat,Pearl River,Progress Beat 3,18,
Mitt Romney,President,,Republican,Pearl River,Progress Beat 3,235,
Virgil Goode,President,,Constitution,Pearl River,Progress Beat 3,0,
Gary Johnson,President,,Libertarian,Pearl River,Progress Beat 3,6,
Jill Stein,President,,Green,Pearl River,Progress Beat 3,0,
Barbara Dale Washer,President,,Reform,Pearl River,Progress Beat 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Progress Beat 3,25,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Progress Beat 3,211,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Progress Beat 3,8,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Progress Beat 3,5,
Matt Moore,U.S. House,4,Democrat,Pearl River,Progress Beat 3,25,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Progress Beat 3,197,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Progress Beat 3,4,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Progress Beat 3,23,
Barack Obama,President,,Democrat,Pearl River,Poplarville Beat 3,101,
Mitt Romney,President,,Republican,Pearl River,Poplarville Beat 3,627,
Virgil Goode,President,,Constitution,Pearl River,Poplarville Beat 3,4,
Gary Johnson,President,,Libertarian,Pearl River,Poplarville Beat 3,6,
Jill Stein,President,,Green,Pearl River,Poplarville Beat 3,1,
Barbara Dale Washer,President,,Reform,Pearl River,Poplarville Beat 3,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Poplarville Beat 3,125,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Poplarville Beat 3,572,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Poplarville Beat 3,17,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Poplarville Beat 3,13,
Matt Moore,U.S. House,4,Democrat,Pearl River,Poplarville Beat 3,103,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Poplarville Beat 3,552,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Poplarville Beat 3,3,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Poplarville Beat 3,64,
Barack Obama,President,,Democrat,Pearl River,Hickory Grove Beat 3,12,
Mitt Romney,President,,Republican,Pearl River,Hickory Grove Beat 3,104,
Virgil Goode,President,,Constitution,Pearl River,Hickory Grove Beat 3,0,
Gary Johnson,President,,Libertarian,Pearl River,Hickory Grove Beat 3,0,
Jill Stein,President,,Green,Pearl River,Hickory Grove Beat 3,0,
Barbara Dale Washer,President,,Reform,Pearl River,Hickory Grove Beat 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Hickory Grove Beat 3,10,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Hickory Grove Beat 3,105,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Hickory Grove Beat 3,1,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Hickory Grove Beat 3,2,
Matt Moore,U.S. House,4,Democrat,Pearl River,Hickory Grove Beat 3,9,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,93,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Hickory Grove Beat 3,0,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Hickory Grove Beat 3,14,
Barack Obama,President,,Democrat,Pearl River,Gumpond Beat 3,73,
Mitt Romney,President,,Republican,Pearl River,Gumpond Beat 3,561,
Virgil Goode,President,,Constitution,Pearl River,Gumpond Beat 3,2,
Gary Johnson,President,,Libertarian,Pearl River,Gumpond Beat 3,4,
Jill Stein,President,,Green,Pearl River,Gumpond Beat 3,2,
Barbara Dale Washer,President,,Reform,Pearl River,Gumpond Beat 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Gumpond Beat 3,85,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Gumpond Beat 3,509,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Gumpond Beat 3,13,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Gumpond Beat 3,21,
Matt Moore,U.S. House,4,Democrat,Pearl River,Gumpond Beat 3,79,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,506,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Gumpond Beat 3,7,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Gumpond Beat 3,40,
Barack Obama,President,,Democrat,Pearl River,Mcneill Beat 3,62,
Mitt Romney,President,,Republican,Pearl River,Mcneill Beat 3,563,
Virgil Goode,President,,Constitution,Pearl River,Mcneill Beat 3,0,
Gary Johnson,President,,Libertarian,Pearl River,Mcneill Beat 3,7,
Jill Stein,President,,Green,Pearl River,Mcneill Beat 3,0,
Barbara Dale Washer,President,,Reform,Pearl River,Mcneill Beat 3,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Mcneill Beat 3,90,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Mcneill Beat 3,484,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Mcneill Beat 3,27,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Mcneill Beat 3,11,
Matt Moore,U.S. House,4,Democrat,Pearl River,Mcneill Beat 3,71,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,488,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Mcneill Beat 3,7,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Mcneill Beat 3,44,
Barack Obama,President,,Democrat,Pearl River,Pine Grove Beat 4,108,
Mitt Romney,President,,Republican,Pearl River,Pine Grove Beat 4,936,
Virgil Goode,President,,Constitution,Pearl River,Pine Grove Beat 4,4,
Gary Johnson,President,,Libertarian,Pearl River,Pine Grove Beat 4,13,
Jill Stein,President,,Green,Pearl River,Pine Grove Beat 4,0,
Barbara Dale Washer,President,,Reform,Pearl River,Pine Grove Beat 4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Pine Grove Beat 4,144,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Pine Grove Beat 4,824,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Pine Grove Beat 4,38,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Pine Grove Beat 4,19,
Matt Moore,U.S. House,4,Democrat,Pearl River,Pine Grove Beat 4,116,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Pine Grove Beat 4,840,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Pine Grove Beat 4,17,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Pine Grove Beat 4,49,
Barack Obama,President,,Democrat,Pearl River,Nicholson Beat 4,117,
Mitt Romney,President,,Republican,Pearl River,Nicholson Beat 4,558,
Virgil Goode,President,,Constitution,Pearl River,Nicholson Beat 4,1,
Gary Johnson,President,,Libertarian,Pearl River,Nicholson Beat 4,9,
Jill Stein,President,,Green,Pearl River,Nicholson Beat 4,1,
Barbara Dale Washer,President,,Reform,Pearl River,Nicholson Beat 4,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Nicholson Beat 4,140,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Nicholson Beat 4,473,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Nicholson Beat 4,28,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Nicholson Beat 4,18,
Matt Moore,U.S. House,4,Democrat,Pearl River,Nicholson Beat 4,111,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Nicholson Beat 4,487,
Robert W. Claunch,U.S. House,4,Reform,Pearl River,Nicholson Beat 4,10,
Ron Williams,U.S. House,4,Libertarian,Pearl River,Nicholson Beat 4,40,
Barack Obama,President,,Democrat,Pearl River,Salem Beat 4,160,
Mitt Romney,President,,Republican,Pearl River,Salem Beat 4,1270,
Virgil Goode,President,,Constitution,Pearl River,Salem Beat 4,3,
Gary Johnson,President,,Libertarian,Pearl River,Salem Beat 4,7,
Jill Stein,President,,Green,Pearl River,Salem Beat 4,2,
Barbara Dale Washer,President,,Reform,Pearl River,Salem Beat 4,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Pearl River,Salem Beat 4,218,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Salem Beat 4,1115,
Thomas Cramer,U.S. Senate,,Constitution,Pearl River,Salem Beat 4,40,
Shawn O'Hara,U.S. Senate,,Reform,Pearl River,Salem Beat 4,30,
Matt Moore,U.S. House,4,Democrat,Pearl River,Salem Beat 4,162,
