candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Hancock,Ansley,0,
Newt Gingrich,President,,Republican,Hancock,Ansley,11,
Jon Huntsman,President,,Republican,Hancock,Ansley,0,
Gary Johnson,President,,Republican,Hancock,Ansley,0,
Ron Paul,President,,Republican,Hancock,Ansley,1,
Rick Perry,President,,Republican,Hancock,Ansley,1,
Mitt Romney,President,,Republican,Hancock,Ansley,8,
Rick Santorum,President,,Republican,Hancock,Ansley,8,
E. Allen Hathcock,U.S. Senate,,Republican,Hancock,Ansley,4,
Robert Maloney,U.S. Senate,,Republican,Hancock,Ansley,3,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Ansley,22,
Cindy Burleson,U.S. House,4,Republican,Hancock,Ansley,5,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Ansley,17,
Ron Vincent,U.S. House,4,Republican,Hancock,Ansley,6,
Michele Bachmann,President,,Republican,Hancock,Lakeshore,1,
Newt Gingrich,President,,Republican,Hancock,Lakeshore,26,
Jon Huntsman,President,,Republican,Hancock,Lakeshore,1,
Gary Johnson,President,,Republican,Hancock,Lakeshore,0,
Ron Paul,President,,Republican,Hancock,Lakeshore,21,
Rick Perry,President,,Republican,Hancock,Lakeshore,0,
Mitt Romney,President,,Republican,Hancock,Lakeshore,35,
Rick Santorum,President,,Republican,Hancock,Lakeshore,39,
E. Allen Hathcock,U.S. Senate,,Republican,Hancock,Lakeshore,17,
Robert Maloney,U.S. Senate,,Republican,Hancock,Lakeshore,19,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Lakeshore,85,
Cindy Burleson,U.S. House,4,Republican,Hancock,Lakeshore,25,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Lakeshore,76,
Ron Vincent,U.S. House,4,Republican,Hancock,Lakeshore,18,
Michele Bachmann,President,,Republican,Hancock,Clermont Harbor,0,
Newt Gingrich,President,,Republican,Hancock,Clermont Harbor,19,
Jon Huntsman,President,,Republican,Hancock,Clermont Harbor,0,
Gary Johnson,President,,Republican,Hancock,Clermont Harbor,1,
Ron Paul,President,,Republican,Hancock,Clermont Harbor,9,
Rick Perry,President,,Republican,Hancock,Clermont Harbor,1,
Mitt Romney,President,,Republican,Hancock,Clermont Harbor,21,
Rick Santorum,President,,Republican,Hancock,Clermont Harbor,32,
E. Allen Hathcock,U.S. Senate,,Republican,Hancock,Clermont Harbor,3,
Robert Maloney,U.S. Senate,,Republican,Hancock,Clermont Harbor,16,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Clermont Harbor,61,
Cindy Burleson,U.S. House,4,Republican,Hancock,Clermont Harbor,12,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Clermont Harbor,45,
Ron Vincent,U.S. House,4,Republican,Hancock,Clermont Harbor,24,
Michele Bachmann,President,,Republican,Hancock,Arlington,2,
Newt Gingrich,President,,Republican,Hancock,Arlington,16,
Jon Huntsman,President,,Republican,Hancock,Arlington,0,
Gary Johnson,President,,Republican,Hancock,Arlington,0,
Ron Paul,President,,Republican,Hancock,Arlington,8,
Rick Perry,President,,Republican,Hancock,Arlington,0,
Mitt Romney,President,,Republican,Hancock,Arlington,17,
Rick Santorum,President,,Republican,Hancock,Arlington,25,
E. Allen Hathcock,U.S. Senate,,Republican,Hancock,Arlington,5,
Robert Maloney,U.S. Senate,,Republican,Hancock,Arlington,10,
Roger F. Wicker,U.S. Senate,,Republican,Hancock,Arlington,53,
Cindy Burleson,U.S. House,4,Republican,Hancock,Arlington,10,
Steven M. Palazzo,U.S. House,4,Republican,Hancock,Arlington,40,
Ron Vincent,U.S. House,4,Republican,Hancock,Arlington,17,
Michele Bachmann,President,,Republican,Hancock,Waveland East,0,
Newt Gingrich,President,,Republican,Hancock,Waveland East,28,
