candidate,office,district,party,county,precinct,votes,winner
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Miller,1712,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Miller,39,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Miller,21,
Brad Morris,U.S. House,1,Democrat,DeSoto,Miller,829,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Miller,1728,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Miller,26,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Miller,16,
Chris Potts,U.S. House,1,Reform,DeSoto,Miller,16,
Barack Obama,President,,Democrat,DeSoto,Fairhaven,703,
Mitt Romney,President,,Republican,DeSoto,Fairhaven,943,
Virgil Goode,President,,Constitution,DeSoto,Fairhaven,7,
Gary Johnson,President,,Libertarian,DeSoto,Fairhaven,14,
Jill Stein,President,,Green,DeSoto,Fairhaven,2,
Barbara Dale Washer,President,,Reform,DeSoto,Fairhaven,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Fairhaven,668,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Fairhaven,918,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Fairhaven,21,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Fairhaven,8,
Brad Morris,U.S. House,1,Democrat,DeSoto,Fairhaven,641,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Fairhaven,932,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Fairhaven,22,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Fairhaven,10,
Chris Potts,U.S. House,1,Reform,DeSoto,Fairhaven,5,
Barack Obama,President,,Democrat,DeSoto,Olive Branch South,551,
Mitt Romney,President,,Republican,DeSoto,Olive Branch South,2009,
Virgil Goode,President,,Constitution,DeSoto,Olive Branch South,4,
Gary Johnson,President,,Libertarian,DeSoto,Olive Branch South,18,
Jill Stein,President,,Green,DeSoto,Olive Branch South,4,
Barbara Dale Washer,President,,Reform,DeSoto,Olive Branch South,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Olive Branch South,565,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Olive Branch South,1931,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Olive Branch South,26,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Olive Branch South,11,
Brad Morris,U.S. House,1,Democrat,DeSoto,Olive Branch South,533,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Olive Branch South,1913,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Olive Branch South,44,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Olive Branch South,11,
Chris Potts,U.S. House,1,Reform,DeSoto,Olive Branch South,11,
Barack Obama,President,,Democrat,DeSoto,Olive Branch North,656,
Mitt Romney,President,,Republican,DeSoto,Olive Branch North,1290,
Virgil Goode,President,,Constitution,DeSoto,Olive Branch North,1,
Gary Johnson,President,,Libertarian,DeSoto,Olive Branch North,10,
Jill Stein,President,,Green,DeSoto,Olive Branch North,0,
Barbara Dale Washer,President,,Reform,DeSoto,Olive Branch North,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Olive Branch North,646,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Olive Branch North,1248,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Olive Branch North,16,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Olive Branch North,12,
Brad Morris,U.S. House,1,Democrat,DeSoto,Olive Branch North,617,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Olive Branch North,1240,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Olive Branch North,28,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Olive Branch North,9,
Chris Potts,U.S. House,1,Reform,DeSoto,Olive Branch North,14,
Barack Obama,President,,Democrat,DeSoto,Mineral Wells,645,
Mitt Romney,President,,Republican,DeSoto,Mineral Wells,1586,
Virgil Goode,President,,Constitution,DeSoto,Mineral Wells,1,
Gary Johnson,President,,Libertarian,DeSoto,Mineral Wells,17,
Jill Stein,President,,Green,DeSoto,Mineral Wells,4,
Barbara Dale Washer,President,,Reform,DeSoto,Mineral Wells,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Mineral Wells,631,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Mineral Wells,1542,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Mineral Wells,22,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Mineral Wells,11,
Brad Morris,U.S. House,1,Democrat,DeSoto,Mineral Wells,618,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Mineral Wells,1525,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Mineral Wells,31,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Mineral Wells,12,
Chris Potts,U.S. House,1,Reform,DeSoto,Mineral Wells,16,
Barack Obama,President,,Democrat,DeSoto,Greenbrook North,1060,
Mitt Romney,President,,Republican,DeSoto,Greenbrook North,1236,
Virgil Goode,President,,Constitution,DeSoto,Greenbrook North,5,
Gary Johnson,President,,Libertarian,DeSoto,Greenbrook North,17,
Jill Stein,President,,Green,DeSoto,Greenbrook North,3,
Barbara Dale Washer,President,,Reform,DeSoto,Greenbrook North,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Greenbrook North,1044,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Greenbrook North,1186,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Greenbrook North,26,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Greenbrook North,11,
Brad Morris,U.S. House,1,Democrat,DeSoto,Greenbrook North,1007,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Greenbrook North,1200,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Greenbrook North,42,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Greenbrook North,9,
Chris Potts,U.S. House,1,Reform,DeSoto,Greenbrook North,11,
Barack Obama,President,,Democrat,DeSoto,Southhaven North,566,
Mitt Romney,President,,Republican,DeSoto,Southhaven North,1280,
Virgil Goode,President,,Constitution,DeSoto,Southhaven North,5,
Gary Johnson,President,,Libertarian,DeSoto,Southhaven North,18,
Jill Stein,President,,Green,DeSoto,Southhaven North,0,
Barbara Dale Washer,President,,Reform,DeSoto,Southhaven North,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven North,583,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Southhaven North,1195,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Southhaven North,31,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Southhaven North,19,
Brad Morris,U.S. House,1,Democrat,DeSoto,Southhaven North,537,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Southhaven North,1222,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Southhaven North,42,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Southhaven North,9,
Chris Potts,U.S. House,1,Reform,DeSoto,Southhaven North,11,
Barack Obama,President,,Democrat,DeSoto,Greenbrook South,800,
Mitt Romney,President,,Republican,DeSoto,Greenbrook South,2233,
Virgil Goode,President,,Constitution,DeSoto,Greenbrook South,3,
Gary Johnson,President,,Libertarian,DeSoto,Greenbrook South,18,
Jill Stein,President,,Green,DeSoto,Greenbrook South,4,
Barbara Dale Washer,President,,Reform,DeSoto,Greenbrook South,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Greenbrook South,800,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Greenbrook South,2133,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Greenbrook South,36,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Greenbrook South,31,
Brad Morris,U.S. House,1,Democrat,DeSoto,Greenbrook South,757,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Greenbrook South,2150,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Greenbrook South,44,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Greenbrook South,12,
Chris Potts,U.S. House,1,Reform,DeSoto,Greenbrook South,25,
Barack Obama,President,,Democrat,DeSoto,Summershill,496,
Mitt Romney,President,,Republican,DeSoto,Summershill,1519,
Virgil Goode,President,,Constitution,DeSoto,Summershill,2,
Gary Johnson,President,,Libertarian,DeSoto,Summershill,10,
Jill Stein,President,,Green,DeSoto,Summershill,3,
Barbara Dale Washer,President,,Reform,DeSoto,Summershill,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Summershill,480,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Summershill,1469,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Summershill,28,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Summershill,5,
Brad Morris,U.S. House,1,Democrat,DeSoto,Summershill,453,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Summershill,1474,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Summershill,28,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Summershill,12,
Chris Potts,U.S. House,1,Reform,DeSoto,Summershill,7,
Barack Obama,President,,Democrat,DeSoto,Pleasant Hill North,423,
Mitt Romney,President,,Republican,DeSoto,Pleasant Hill North,1577,
Virgil Goode,President,,Constitution,DeSoto,Pleasant Hill North,2,
Gary Johnson,President,,Libertarian,DeSoto,Pleasant Hill North,14,
Jill Stein,President,,Green,DeSoto,Pleasant Hill North,1,
Barbara Dale Washer,President,,Reform,DeSoto,Pleasant Hill North,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Pleasant Hill North,417,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Pleasant Hill North,1533,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Pleasant Hill North,30,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Pleasant Hill North,10,
Brad Morris,U.S. House,1,Democrat,DeSoto,Pleasant Hill North,385,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Pleasant Hill North,1547,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Pleasant Hill North,29,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Pleasant Hill North,11,
Chris Potts,U.S. House,1,Reform,DeSoto,Pleasant Hill North,10,
Barack Obama,President,,Democrat,DeSoto,Elmore,199,
Mitt Romney,President,,Republican,DeSoto,Elmore,637,
Virgil Goode,President,,Constitution,DeSoto,Elmore,1,
Gary Johnson,President,,Libertarian,DeSoto,Elmore,8,
Jill Stein,President,,Green,DeSoto,Elmore,2,
Barbara Dale Washer,President,,Reform,DeSoto,Elmore,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Elmore,212,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Elmore,608,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Elmore,5,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Elmore,4,
Brad Morris,U.S. House,1,Democrat,DeSoto,Elmore,194,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Elmore,613,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Elmore,11,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Elmore,3,
Chris Potts,U.S. House,1,Reform,DeSoto,Elmore,3,
Barack Obama,President,,Democrat,DeSoto,Cherry Valley,214,
Mitt Romney,President,,Republican,DeSoto,Cherry Valley,606,
Virgil Goode,President,,Constitution,DeSoto,Cherry Valley,2,
Gary Johnson,President,,Libertarian,DeSoto,Cherry Valley,9,
Jill Stein,President,,Green,DeSoto,Cherry Valley,0,
Barbara Dale Washer,President,,Reform,DeSoto,Cherry Valley,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Cherry Valley,219,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Cherry Valley,561,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Cherry Valley,20,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Cherry Valley,3,
Brad Morris,U.S. House,1,Democrat,DeSoto,Cherry Valley,194,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Cherry Valley,572,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Cherry Valley,16,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Cherry Valley,9,
Chris Potts,U.S. House,1,Reform,DeSoto,Cherry Valley,4,
Barack Obama,President,,Democrat,DeSoto,Southhaven West,758,
Mitt Romney,President,,Republican,DeSoto,Southhaven West,896,
Virgil Goode,President,,Constitution,DeSoto,Southhaven West,6,
Gary Johnson,President,,Libertarian,DeSoto,Southhaven West,13,
Jill Stein,President,,Green,DeSoto,Southhaven West,2,
Barbara Dale Washer,President,,Reform,DeSoto,Southhaven West,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven West,737,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Southhaven West,857,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Southhaven West,30,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Southhaven West,15,
Brad Morris,U.S. House,1,Democrat,DeSoto,Southhaven West,703,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Southhaven West,885,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Southhaven West,31,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Southhaven West,13,
Chris Potts,U.S. House,1,Reform,DeSoto,Southhaven West,11,
Barack Obama,President,,Democrat,DeSoto,Horn Lake North,810,
Mitt Romney,President,,Republican,DeSoto,Horn Lake North,575,
Virgil Goode,President,,Constitution,DeSoto,Horn Lake North,1,
Gary Johnson,President,,Libertarian,DeSoto,Horn Lake North,13,
Jill Stein,President,,Green,DeSoto,Horn Lake North,1,
Barbara Dale Washer,President,,Reform,DeSoto,Horn Lake North,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Horn Lake North,773,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Horn Lake North,555,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Horn Lake North,23,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Horn Lake North,17,
Brad Morris,U.S. House,1,Democrat,DeSoto,Horn Lake North,754,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Horn Lake North,576,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Horn Lake North,18,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Horn Lake North,10,
Chris Potts,U.S. House,1,Reform,DeSoto,Horn Lake North,12,
Barack Obama,President,,Democrat,DeSoto,Horn Lake West,719,
Mitt Romney,President,,Republican,DeSoto,Horn Lake West,660,
Virgil Goode,President,,Constitution,DeSoto,Horn Lake West,1,
Gary Johnson,President,,Libertarian,DeSoto,Horn Lake West,11,
Jill Stein,President,,Green,DeSoto,Horn Lake West,2,
Barbara Dale Washer,President,,Reform,DeSoto,Horn Lake West,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Horn Lake West,715,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Horn Lake West,609,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Horn Lake West,21,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Horn Lake West,14,
Brad Morris,U.S. House,1,Democrat,DeSoto,Horn Lake West,675,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Horn Lake West,631,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Horn Lake West,20,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Horn Lake West,15,
Chris Potts,U.S. House,1,Reform,DeSoto,Horn Lake West,12,
Barack Obama,President,,Democrat,DeSoto,Walls,852,
Mitt Romney,President,,Republican,DeSoto,Walls,1047,
Virgil Goode,President,,Constitution,DeSoto,Walls,4,
Gary Johnson,President,,Libertarian,DeSoto,Walls,4,
Jill Stein,President,,Green,DeSoto,Walls,0,
Barbara Dale Washer,President,,Reform,DeSoto,Walls,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Walls,841,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Walls,981,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Walls,25,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Walls,17,
Brad Morris,U.S. House,1,Democrat,DeSoto,Walls,795,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Walls,1006,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Walls,31,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Walls,12,
Chris Potts,U.S. House,1,Reform,DeSoto,Walls,11,
Barack Obama,President,,Democrat,DeSoto,Lake Cormorant,153,
Mitt Romney,President,,Republican,DeSoto,Lake Cormorant,273,
Virgil Goode,President,,Constitution,DeSoto,Lake Cormorant,1,
Gary Johnson,President,,Libertarian,DeSoto,Lake Cormorant,2,
Jill Stein,President,,Green,DeSoto,Lake Cormorant,0,
Barbara Dale Washer,President,,Reform,DeSoto,Lake Cormorant,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Lake Cormorant,156,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Lake Cormorant,258,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Lake Cormorant,3,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Lake Cormorant,5,
Brad Morris,U.S. House,1,Democrat,DeSoto,Lake Cormorant,146,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Lake Cormorant,268,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Lake Cormorant,4,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Lake Cormorant,1,
Chris Potts,U.S. House,1,Reform,DeSoto,Lake Cormorant,0,
Barack Obama,President,,Democrat,DeSoto,Southhaven South,562,
Mitt Romney,President,,Republican,DeSoto,Southhaven South,271,
Virgil Goode,President,,Constitution,DeSoto,Southhaven South,2,
Gary Johnson,President,,Libertarian,DeSoto,Southhaven South,3,
Jill Stein,President,,Green,DeSoto,Southhaven South,2,
Barbara Dale Washer,President,,Reform,DeSoto,Southhaven South,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven South,546,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Southhaven South,253,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Southhaven South,13,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Southhaven South,8,
Brad Morris,U.S. House,1,Democrat,DeSoto,Southhaven South,530,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Southhaven South,261,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Southhaven South,10,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Southhaven South,6,
Chris Potts,U.S. House,1,Reform,DeSoto,Southhaven South,12,
Barack Obama,President,,Democrat,DeSoto,Horn Lake East,787,
Mitt Romney,President,,Republican,DeSoto,Horn Lake East,471,
Virgil Goode,President,,Constitution,DeSoto,Horn Lake East,2,
Gary Johnson,President,,Libertarian,DeSoto,Horn Lake East,10,
Jill Stein,President,,Green,DeSoto,Horn Lake East,2,
Barbara Dale Washer,President,,Reform,DeSoto,Horn Lake East,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Horn Lake East,786,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Horn Lake East,428,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Horn Lake East,19,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Horn Lake East,10,
Brad Morris,U.S. House,1,Democrat,DeSoto,Horn Lake East,745,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Horn Lake East,459,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Horn Lake East,22,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Horn Lake East,11,
Chris Potts,U.S. House,1,Reform,DeSoto,Horn Lake East,9,
Barack Obama,President,,Democrat,DeSoto,Nesbit West,361,
Mitt Romney,President,,Republican,DeSoto,Nesbit West,792,
Virgil Goode,President,,Constitution,DeSoto,Nesbit West,1,
Gary Johnson,President,,Libertarian,DeSoto,Nesbit West,1,
Jill Stein,President,,Green,DeSoto,Nesbit West,0,
Barbara Dale Washer,President,,Reform,DeSoto,Nesbit West,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Nesbit West,350,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Nesbit West,750,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Nesbit West,11,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Nesbit West,12,
Brad Morris,U.S. House,1,Democrat,DeSoto,Nesbit West,332,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Nesbit West,752,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Nesbit West,16,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Nesbit West,8,
Chris Potts,U.S. House,1,Reform,DeSoto,Nesbit West,7,
Barack Obama,President,,Democrat,DeSoto,Eudora,318,
Mitt Romney,President,,Republican,DeSoto,Eudora,795,
Virgil Goode,President,,Constitution,DeSoto,Eudora,5,
Gary Johnson,President,,Libertarian,DeSoto,Eudora,10,
Jill Stein,President,,Green,DeSoto,Eudora,3,
Barbara Dale Washer,President,,Reform,DeSoto,Eudora,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Eudora,305,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Eudora,780,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Eudora,17,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Eudora,19,
Brad Morris,U.S. House,1,Democrat,DeSoto,Eudora,276,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Eudora,794,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Eudora,24,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Eudora,12,
Chris Potts,U.S. House,1,Reform,DeSoto,Eudora,12,
Barack Obama,President,,Democrat,DeSoto,Desoto Central,825,
Mitt Romney,President,,Republican,DeSoto,Desoto Central,2060,
Virgil Goode,President,,Constitution,DeSoto,Desoto Central,6,
Gary Johnson,President,,Libertarian,DeSoto,Desoto Central,19,
Jill Stein,President,,Green,DeSoto,Desoto Central,1,
Barbara Dale Washer,President,,Reform,DeSoto,Desoto Central,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Desoto Central,793,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Desoto Central,2020,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Desoto Central,20,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Desoto Central,14,
Brad Morris,U.S. House,1,Democrat,DeSoto,Desoto Central,764,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Desoto Central,2040,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Desoto Central,30,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Desoto Central,10,
Chris Potts,U.S. House,1,Reform,DeSoto,Desoto Central,11,
Barack Obama,President,,Democrat,DeSoto,Nesbit East,430,
Mitt Romney,President,,Republican,DeSoto,Nesbit East,872,
Virgil Goode,President,,Constitution,DeSoto,Nesbit East,2,
Gary Johnson,President,,Libertarian,DeSoto,Nesbit East,5,
Jill Stein,President,,Green,DeSoto,Nesbit East,2,
Barbara Dale Washer,President,,Reform,DeSoto,Nesbit East,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Nesbit East,424,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Nesbit East,858,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Nesbit East,7,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Nesbit East,6,
Brad Morris,U.S. House,1,Democrat,DeSoto,Nesbit East,410,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Nesbit East,857,
Danny Bedwell,U.S. House,1,Libertarian,DeSoto,Nesbit East,16,
Jim R. Bourland,U.S. House,1,Constitution,DeSoto,Nesbit East,3,
Chris Potts,U.S. House,1,Reform,DeSoto,Nesbit East,6,
Barack Obama,President,,Democrat,DeSoto,Bridgetown,310,
Mitt Romney,President,,Republican,DeSoto,Bridgetown,1416,
Virgil Goode,President,,Constitution,DeSoto,Bridgetown,2,
Gary Johnson,President,,Libertarian,DeSoto,Bridgetown,6,
Jill Stein,President,,Green,DeSoto,Bridgetown,2,
Barbara Dale Washer,President,,Reform,DeSoto,Bridgetown,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,DeSoto,Bridgetown,326,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Bridgetown,1348,
Thomas Cramer,U.S. Senate,,Constitution,DeSoto,Bridgetown,14,
Shawn O'Hara,U.S. Senate,,Reform,DeSoto,Bridgetown,7,
Brad Morris,U.S. House,1,Democrat,DeSoto,Bridgetown,297,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Bridgetown,1345,
