candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Issaquena,Valley Park Community Center,0,
Newt Gingrich,President,,Republican,Issaquena,Valley Park Community Center,12,
Jon Huntsman,President,,Republican,Issaquena,Valley Park Community Center,0,
Gary Johnson,President,,Republican,Issaquena,Valley Park Community Center,0,
Ron Paul,President,,Republican,Issaquena,Valley Park Community Center,0,
Rick Perry,President,,Republican,Issaquena,Valley Park Community Center,0,
Mitt Romney,President,,Republican,Issaquena,Valley Park Community Center,13,
Rick Santorum,President,,Republican,Issaquena,Valley Park Community Center,8,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,Valley Park Community Center,0,
Robert Maloney,U.S. Senate,,Republican,Issaquena,Valley Park Community Center,0,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,Valley Park Community Center,32,
Bill Marcy,U.S. House,2,Republican,Issaquena,Valley Park Community Center,32,
Michele Bachmann,President,,Republican,Issaquena,Talluia Community Center,0,
Newt Gingrich,President,,Republican,Issaquena,Talluia Community Center,12,
Jon Huntsman,President,,Republican,Issaquena,Talluia Community Center,0,
Gary Johnson,President,,Republican,Issaquena,Talluia Community Center,1,
Ron Paul,President,,Republican,Issaquena,Talluia Community Center,0,
Rick Perry,President,,Republican,Issaquena,Talluia Community Center,1,
Mitt Romney,President,,Republican,Issaquena,Talluia Community Center,4,
Rick Santorum,President,,Republican,Issaquena,Talluia Community Center,6,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,Talluia Community Center,1,
Robert Maloney,U.S. Senate,,Republican,Issaquena,Talluia Community Center,3,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,Talluia Community Center,19,
Bill Marcy,U.S. House,2,Republican,Issaquena,Talluia Community Center,17,
Michele Bachmann,President,,Republican,Issaquena,Mayersville Courthouse,0,
Newt Gingrich,President,,Republican,Issaquena,Mayersville Courthouse,1,
Jon Huntsman,President,,Republican,Issaquena,Mayersville Courthouse,0,
Gary Johnson,President,,Republican,Issaquena,Mayersville Courthouse,0,
Ron Paul,President,,Republican,Issaquena,Mayersville Courthouse,0,
Rick Perry,President,,Republican,Issaquena,Mayersville Courthouse,0,
Mitt Romney,President,,Republican,Issaquena,Mayersville Courthouse,1,
Rick Santorum,President,,Republican,Issaquena,Mayersville Courthouse,2,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,Mayersville Courthouse,1,
Robert Maloney,U.S. Senate,,Republican,Issaquena,Mayersville Courthouse,0,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,Mayersville Courthouse,2,
Bill Marcy,U.S. House,2,Republican,Issaquena,Mayersville Courthouse,2,
Michele Bachmann,President,,Republican,Issaquena,Addie Voting Precinct,0,
Newt Gingrich,President,,Republican,Issaquena,Addie Voting Precinct,7,
Jon Huntsman,President,,Republican,Issaquena,Addie Voting Precinct,0,
Gary Johnson,President,,Republican,Issaquena,Addie Voting Precinct,1,
Ron Paul,President,,Republican,Issaquena,Addie Voting Precinct,0,
Rick Perry,President,,Republican,Issaquena,Addie Voting Precinct,0,
Mitt Romney,President,,Republican,Issaquena,Addie Voting Precinct,7,
Rick Santorum,President,,Republican,Issaquena,Addie Voting Precinct,4,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,Addie Voting Precinct,2,
Robert Maloney,U.S. Senate,,Republican,Issaquena,Addie Voting Precinct,0,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,Addie Voting Precinct,16,
Bill Marcy,U.S. House,2,Republican,Issaquena,Addie Voting Precinct,18,
Michele Bachmann,President,,Republican,Issaquena,Grace Voting Precinct,0,
Newt Gingrich,President,,Republican,Issaquena,Grace Voting Precinct,11,
Jon Huntsman,President,,Republican,Issaquena,Grace Voting Precinct,0,
Gary Johnson,President,,Republican,Issaquena,Grace Voting Precinct,0,
Ron Paul,President,,Republican,Issaquena,Grace Voting Precinct,0,
Rick Perry,President,,Republican,Issaquena,Grace Voting Precinct,0,
Mitt Romney,President,,Republican,Issaquena,Grace Voting Precinct,5,
Rick Santorum,President,,Republican,Issaquena,Grace Voting Precinct,7,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,Grace Voting Precinct,1,
Robert Maloney,U.S. Senate,,Republican,Issaquena,Grace Voting Precinct,4,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,Grace Voting Precinct,17,
Bill Marcy,U.S. House,2,Republican,Issaquena,Grace Voting Precinct,21,
Michele Bachmann,President,,Republican,Issaquena,,0,
Newt Gingrich,President,,Republican,Issaquena,,43,TRUE
Jon Huntsman,President,,Republican,Issaquena,,0,
Gary Johnson,President,,Republican,Issaquena,,2,
Ron Paul,President,,Republican,Issaquena,,0,
Rick Perry,President,,Republican,Issaquena,,1,
Mitt Romney,President,,Republican,Issaquena,,30,
Rick Santorum,President,,Republican,Issaquena,,27,
E. Allen Hathcock,U.S. Senate,,Republican,Issaquena,,5,
Robert Maloney,U.S. Senate,,Republican,Issaquena,,7,
Roger F. Wicker,U.S. Senate,,Republican,Issaquena,,86,TRUE
Bill Marcy,U.S. House,2,Republican,Issaquena,,90,TRUE
