candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Jefferson Davis,Bassfield 26,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Bassfield 26,28,
Jon Huntsman,President,,Republican,Jefferson Davis,Bassfield 26,1,
Gary Johnson,President,,Republican,Jefferson Davis,Bassfield 26,0,
Ron Paul,President,,Republican,Jefferson Davis,Bassfield 26,1,
Rick Perry,President,,Republican,Jefferson Davis,Bassfield 26,1,
Mitt Romney,President,,Republican,Jefferson Davis,Bassfield 26,15,
Rick Santorum,President,,Republican,Jefferson Davis,Bassfield 26,25,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Bassfield 26,3,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Bassfield 26,3,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Bassfield 26,62,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Bassfield 26,15,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Bassfield 26,52,
Michele Bachmann,President,,Republican,Jefferson Davis,Bassfield 31,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Bassfield 31,37,
Jon Huntsman,President,,Republican,Jefferson Davis,Bassfield 31,0,
Gary Johnson,President,,Republican,Jefferson Davis,Bassfield 31,0,
Ron Paul,President,,Republican,Jefferson Davis,Bassfield 31,0,
Rick Perry,President,,Republican,Jefferson Davis,Bassfield 31,1,
Mitt Romney,President,,Republican,Jefferson Davis,Bassfield 31,10,
Rick Santorum,President,,Republican,Jefferson Davis,Bassfield 31,15,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Bassfield 31,2,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Bassfield 31,3,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Bassfield 31,54,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Bassfield 31,11,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Bassfield 31,45,
Michele Bachmann,President,,Republican,Jefferson Davis,Bassfield 32,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Bassfield 32,19,
Jon Huntsman,President,,Republican,Jefferson Davis,Bassfield 32,0,
Gary Johnson,President,,Republican,Jefferson Davis,Bassfield 32,0,
Ron Paul,President,,Republican,Jefferson Davis,Bassfield 32,1,
Rick Perry,President,,Republican,Jefferson Davis,Bassfield 32,0,
Mitt Romney,President,,Republican,Jefferson Davis,Bassfield 32,6,
Rick Santorum,President,,Republican,Jefferson Davis,Bassfield 32,13,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Bassfield 32,1,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Bassfield 32,4,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Bassfield 32,34,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Bassfield 32,9,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Bassfield 32,27,
Michele Bachmann,President,,Republican,Jefferson Davis,Bournham 21,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Bournham 21,0,
Jon Huntsman,President,,Republican,Jefferson Davis,Bournham 21,0,
Gary Johnson,President,,Republican,Jefferson Davis,Bournham 21,0,
Ron Paul,President,,Republican,Jefferson Davis,Bournham 21,0,
Rick Perry,President,,Republican,Jefferson Davis,Bournham 21,0,
Mitt Romney,President,,Republican,Jefferson Davis,Bournham 21,0,
Rick Santorum,President,,Republican,Jefferson Davis,Bournham 21,0,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Bournham 21,0,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Bournham 21,0,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Bournham 21,0,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Bournham 21,0,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Bournham 21,0,
Michele Bachmann,President,,Republican,Jefferson Davis,Carson 22,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Carson 22,26,
Jon Huntsman,President,,Republican,Jefferson Davis,Carson 22,0,
Gary Johnson,President,,Republican,Jefferson Davis,Carson 22,0,
Ron Paul,President,,Republican,Jefferson Davis,Carson 22,1,
Rick Perry,President,,Republican,Jefferson Davis,Carson 22,0,
Mitt Romney,President,,Republican,Jefferson Davis,Carson 22,37,
Rick Santorum,President,,Republican,Jefferson Davis,Carson 22,15,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Carson 22,1,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Carson 22,4,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Carson 22,73,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Carson 22,8,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Carson 22,60,
Michele Bachmann,President,,Republican,Jefferson Davis,City of Prentiss,0,
Newt Gingrich,President,,Republican,Jefferson Davis,City of Prentiss,0,
Jon Huntsman,President,,Republican,Jefferson Davis,City of Prentiss,0,
Gary Johnson,President,,Republican,Jefferson Davis,City of Prentiss,0,
Ron Paul,President,,Republican,Jefferson Davis,City of Prentiss,0,
Rick Perry,President,,Republican,Jefferson Davis,City of Prentiss,0,
Mitt Romney,President,,Republican,Jefferson Davis,City of Prentiss,0,
Rick Santorum,President,,Republican,Jefferson Davis,City of Prentiss,0,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,City of Prentiss,0,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,City of Prentiss,0,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,City of Prentiss,0,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,City of Prentiss,0,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,City of Prentiss,0,
Michele Bachmann,President,,Republican,Jefferson Davis,Clem 41,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Clem 41,13,
Jon Huntsman,President,,Republican,Jefferson Davis,Clem 41,0,
Gary Johnson,President,,Republican,Jefferson Davis,Clem 41,0,
Ron Paul,President,,Republican,Jefferson Davis,Clem 41,0,
Rick Perry,President,,Republican,Jefferson Davis,Clem 41,1,
Mitt Romney,President,,Republican,Jefferson Davis,Clem 41,10,
Rick Santorum,President,,Republican,Jefferson Davis,Clem 41,17,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Clem 41,0,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Clem 41,1,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Clem 41,39,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Clem 41,3,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Clem 41,38,
Michele Bachmann,President,,Republican,Jefferson Davis,Good Hope 33,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Good Hope 33,21,
Jon Huntsman,President,,Republican,Jefferson Davis,Good Hope 33,0,
Gary Johnson,President,,Republican,Jefferson Davis,Good Hope 33,0,
Ron Paul,President,,Republican,Jefferson Davis,Good Hope 33,3,
Rick Perry,President,,Republican,Jefferson Davis,Good Hope 33,0,
Mitt Romney,President,,Republican,Jefferson Davis,Good Hope 33,7,
Rick Santorum,President,,Republican,Jefferson Davis,Good Hope 33,21,
E. Allen Hathcock,U.S. Senate,,Republican,Jefferson Davis,Good Hope 33,3,
Robert Maloney,U.S. Senate,,Republican,Jefferson Davis,Good Hope 33,5,
Roger F. Wicker,U.S. Senate,,Republican,Jefferson Davis,Good Hope 33,43,
Robert J. Allen,U.S. House,3,Republican,Jefferson Davis,Good Hope 33,19,
Gregg Harper,U.S. House,3,Republican,Jefferson Davis,Good Hope 33,30,
Michele Bachmann,President,,Republican,Jefferson Davis,Granby 11,0,
Newt Gingrich,President,,Republican,Jefferson Davis,Granby 11,7,
Jon Huntsman,President,,Republican,Jefferson Davis,Granby 11,0,
Gary Johnson,President,,Republican,Jefferson Davis,Granby 11,0,
