candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Sharkey,Rolling Fork First District,121,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Rolling Fork First District,52,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Rolling Fork First District,9,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Rolling Fork First District,40,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Rolling Fork First District,16,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Rolling Fork First District,115,
Barack Obama,President,,Democratic,Sharkey,Spanish Fort First District,3,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Spanish Fort First District,4,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Spanish Fort First District,1,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Spanish Fort First District,0,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Spanish Fort First District,0,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Spanish Fort First District,4,
Barack Obama,President,,Democratic,Sharkey,Cary Second District,153,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Cary Second District,57,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Cary Second District,5,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Cary Second District,67,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Cary Second District,18,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Cary Second District,149,
Barack Obama,President,,Democratic,Sharkey,Rolling Fork Second District,13,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Rolling Fork Second District,5,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Rolling Fork Second District,0,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Rolling Fork Second District,0,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Rolling Fork Second District,0,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Rolling Fork Second District,13,
Barack Obama,President,,Democratic,Sharkey,Rolling Fork Third District,190,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Rolling Fork Third District,80,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Rolling Fork Third District,8,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Rolling Fork Third District,36,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Rolling Fork Third District,12,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Rolling Fork Third District,181,
Barack Obama,President,,Democratic,Sharkey,Anguilla Fourth District,95,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Anguilla Fourth District,33,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Anguilla Fourth District,11,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Anguilla Fourth District,39,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Anguilla Fourth District,11,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Anguilla Fourth District,91,
Barack Obama,President,,Democratic,Sharkey,Rolling Fork Fourth District,22,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Rolling Fork Fourth District,11,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Rolling Fork Fourth District,0,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Rolling Fork Fourth District,3,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Rolling Fork Fourth District,0,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Rolling Fork Fourth District,23,
Barack Obama,President,,Democratic,Sharkey,Straight Bayou Fourth District,13,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Straight Bayou Fourth District,5,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Straight Bayou Fourth District,4,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Straight Bayou Fourth District,2,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Straight Bayou Fourth District,0,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Straight Bayou Fourth District,13,
Barack Obama,President,,Democratic,Sharkey,Anguilla Fifth District,121,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Anguilla Fifth District,42,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Anguilla Fifth District,8,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Anguilla Fifth District,49,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Anguilla Fifth District,12,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Anguilla Fifth District,109,
Barack Obama,President,,Democratic,Sharkey,Delta City Fifth District,80,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,Delta City Fifth District,34,
Roger Weiner,U.S. Senate,,Democratic,Sharkey,Delta City Fifth District,7,
Will Oatis,U.S. Senate,,Democratic,Sharkey,Delta City Fifth District,10,
Heather McTeer,U.S. House,2,Democratic,Sharkey,Delta City Fifth District,11,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,Delta City Fifth District,74,
Barack Obama,President,,Democratic,Sharkey,,811,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democratic,Sharkey,,323,TRUE
Roger Weiner,U.S. Senate,,Democratic,Sharkey,,53,
Will Oatis,U.S. Senate,,Democratic,Sharkey,,246,
Heather McTeer,U.S. House,2,Democratic,Sharkey,,80,
Bennie G. Thompson,U.S. House,2,Democratic,Sharkey,,772,TRUE
