candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Hinds,1,499,
Barbara Dale Washer,President,,Reform,Hinds,1,1,
Gary Johnson,President,,Libertarian,Hinds,1,14,
Jill Stein,President,,Green,Hinds,1,6,
Mitt Romney,President,,Republican,Hinds,1,167,
Virgil Goode,President,,Constitution,Hinds,1,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,1,448,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,1,203,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,1,4,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,1,13,
Gregg Harper,U.S. House,3,Republican,Hinds,1,311,
"John ""Luke"" Pannell",U.S. House,3,Reform,Hinds,1,252,
Barack Obama,President,,Democrat,Hinds,2,172,
Barbara Dale Washer,President,,Reform,Hinds,2,0,
Gary Johnson,President,,Libertarian,Hinds,2,0,
Jill Stein,President,,Green,Hinds,2,0,
Mitt Romney,President,,Republican,Hinds,2,1,
Virgil Goode,President,,Constitution,Hinds,2,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,2,130,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,2,14,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,2,5,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,2,1,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,2,155,
Bill Marcy,U.S. House,2,Republican,Hinds,2,11,
Cobby Mondale Williams,U.S. House,2,Independent,Hinds,2,3,
Lajena Williams,U.S. House,2,Reform,Hinds,2,2,
Barack Obama,President,,Democrat,Hinds,4,432,
Barbara Dale Washer,President,,Reform,Hinds,4,0,
Gary Johnson,President,,Libertarian,Hinds,4,1,
Jill Stein,President,,Green,Hinds,4,0,
Mitt Romney,President,,Republican,Hinds,4,1,
Virgil Goode,President,,Constitution,Hinds,4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,4,390,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,4,12,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,4,6,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,4,5,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,4,418,
Bill Marcy,U.S. House,2,Republican,Hinds,4,6,
Cobby Mondale Williams,U.S. House,2,Independent,Hinds,4,3,
Lajena Williams,U.S. House,2,Reform,Hinds,4,0,
Barack Obama,President,,Democrat,Hinds,6,475,
Barbara Dale Washer,President,,Reform,Hinds,6,0,
Gary Johnson,President,,Libertarian,Hinds,6,1,
Jill Stein,President,,Green,Hinds,6,2,
Mitt Romney,President,,Republican,Hinds,6,46,
Virgil Goode,President,,Constitution,Hinds,6,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,6,400,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,6,58,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,6,6,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,6,7,
Bennie G. Thompson,U.S. House,2,Democrat,Hinds,6,439,
Bill Marcy,U.S. House,2,Republican,Hinds,6,46,
Cobby Mondale Williams,U.S. House,2,Independent,Hinds,6,15,
Lajena Williams,U.S. House,2,Reform,Hinds,6,0,
Barack Obama,President,,Democrat,Hinds,8,217,
Barbara Dale Washer,President,,Reform,Hinds,8,1,
Gary Johnson,President,,Libertarian,Hinds,8,10,
Jill Stein,President,,Green,Hinds,8,1,
Mitt Romney,President,,Republican,Hinds,8,187,
Virgil Goode,President,,Constitution,Hinds,8,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,8,195,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,8,200,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,8,2,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,8,8,
Gregg Harper,U.S. House,3,Republican,Hinds,8,260,
"John ""Luke"" Pannell",U.S. House,3,Reform,Hinds,8,113,
Barack Obama,President,,Democrat,Hinds,9,352,
Barbara Dale Washer,President,,Reform,Hinds,9,0,
Gary Johnson,President,,Libertarian,Hinds,9,20,
Jill Stein,President,,Green,Hinds,9,6,
Mitt Romney,President,,Republican,Hinds,9,495,
Virgil Goode,President,,Constitution,Hinds,9,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Hinds,9,308,
Roger F. Wicker,U.S. Senate,,Republican,Hinds,9,535,
Shawn O'Hara,U.S. Senate,,Reform,Hinds,9,6,
Thomas Cramer,U.S. Senate,,Constitution,Hinds,9,14,
Gregg Harper,U.S. House,3,Republican,Hinds,9,623,
"John ""Luke"" Pannell",U.S. House,3,Reform,Hinds,9,165,
Barack Obama,President,,Democrat,Hinds,10,307,
