candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Union,Macedonia,34,
Mitt Romney,President,,Republican,Union,Macedonia,229,
Virgil Goode,President,,Constitution,Union,Macedonia,2,
Gary Johnson,President,,Libertarian,Union,Macedonia,0,
Jill Stein,President,,Green,Union,Macedonia,1,
Barbara Dale Washer,President,,Reform,Union,Macedonia,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Union,Macedonia,30,
Roger F. Wicker,U.S. Senate,,Republican,Union,Macedonia,226,
Thomas Cramer,U.S. Senate,,Constitution,Union,Macedonia,2,
Shawn O'Hara,U.S. Senate,,Reform,Union,Macedonia,2,
Brad Morris,U.S. House,1,Democrat,Union,Macedonia,32,
Alan Nunnelee,U.S. House,1,Republican,Union,Macedonia,211,
Danny Bedwell,U.S. House,1,Libertarian,Union,Macedonia,3,
Jim R. Bourland,U.S. House,1,Constitution,Union,Macedonia,1,
Chris Potts,U.S. House,1,Reform,Union,Macedonia,4,
Barack Obama,President,,Democrat,Union,Blythe,29,
Mitt Romney,President,,Republican,Union,Blythe,170,
Virgil Goode,President,,Constitution,Union,Blythe,1,
Gary Johnson,President,,Libertarian,Union,Blythe,0,
Jill Stein,President,,Green,Union,Blythe,1,
Barbara Dale Washer,President,,Reform,Union,Blythe,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Union,Blythe,27,
Roger F. Wicker,U.S. Senate,,Republican,Union,Blythe,168,
Thomas Cramer,U.S. Senate,,Constitution,Union,Blythe,2,
Shawn O'Hara,U.S. Senate,,Reform,Union,Blythe,1,
Brad Morris,U.S. House,1,Democrat,Union,Blythe,28,
Alan Nunnelee,U.S. House,1,Republican,Union,Blythe,161,
Danny Bedwell,U.S. House,1,Libertarian,Union,Blythe,2,
Jim R. Bourland,U.S. House,1,Constitution,Union,Blythe,4,
Chris Potts,U.S. House,1,Reform,Union,Blythe,2,
Barack Obama,President,,Democrat,Union,Myrtle,208,
Mitt Romney,President,,Republican,Union,Myrtle,729,
Virgil Goode,President,,Constitution,Union,Myrtle,6,
Gary Johnson,President,,Libertarian,Union,Myrtle,6,
Jill Stein,President,,Green,Union,Myrtle,0,
Barbara Dale Washer,President,,Reform,Union,Myrtle,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Union,Myrtle,193,
Roger F. Wicker,U.S. Senate,,Republican,Union,Myrtle,730,
Thomas Cramer,U.S. Senate,,Constitution,Union,Myrtle,10,
Shawn O'Hara,U.S. Senate,,Reform,Union,Myrtle,5,
