candidate,office,district,party,county,precinct,votes,winner
Gary Johnson,President,,Libertarian,Copiah,Crystal Springs East,11,
Jill Stein,President,,Green,Copiah,Crystal Springs East,4,
Barbara Dale Washer,President,,Reform,Copiah,Crystal Springs East,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs East,642,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Crystal Springs East,1136,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Crystal Springs East,23,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Crystal Springs East,21,
Bill Marcy,U.S. House,2,Republican,Copiah,Crystal Springs East,1018,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs East,776,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Crystal Springs East,29,
Lajena Williams,U.S. House,2,Reform,Copiah,Crystal Springs East,13,
Barack Obama,President,,Democrat,Copiah,Crystal Springs North,320,
Mitt Romney,President,,Republican,Copiah,Crystal Springs North,87,
Virgil Goode,President,,Constitution,Copiah,Crystal Springs North,1,
Gary Johnson,President,,Libertarian,Copiah,Crystal Springs North,0,
Jill Stein,President,,Green,Copiah,Crystal Springs North,1,
Barbara Dale Washer,President,,Reform,Copiah,Crystal Springs North,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs North,262,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Crystal Springs North,102,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Crystal Springs North,6,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Crystal Springs North,8,
Bill Marcy,U.S. House,2,Republican,Copiah,Crystal Springs North,82,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs North,305,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Crystal Springs North,3,
Lajena Williams,U.S. House,2,Reform,Copiah,Crystal Springs North,4,
Barack Obama,President,,Democrat,Copiah,Crystal Springs South,1154,
Mitt Romney,President,,Republican,Copiah,Crystal Springs South,401,
Virgil Goode,President,,Constitution,Copiah,Crystal Springs South,3,
Gary Johnson,President,,Libertarian,Copiah,Crystal Springs South,7,
Jill Stein,President,,Green,Copiah,Crystal Springs South,0,
Barbara Dale Washer,President,,Reform,Copiah,Crystal Springs South,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs South,985,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Crystal Springs South,449,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Crystal Springs South,26,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Crystal Springs South,15,
Bill Marcy,U.S. House,2,Republican,Copiah,Crystal Springs South,374,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs South,1106,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Crystal Springs South,18,
Lajena Williams,U.S. House,2,Reform,Copiah,Crystal Springs South,8,
Barack Obama,President,,Democrat,Copiah,Crystal Springs West,425,
Mitt Romney,President,,Republican,Copiah,Crystal Springs West,501,
Virgil Goode,President,,Constitution,Copiah,Crystal Springs West,3,
Gary Johnson,President,,Libertarian,Copiah,Crystal Springs West,3,
Jill Stein,President,,Green,Copiah,Crystal Springs West,0,
Barbara Dale Washer,President,,Reform,Copiah,Crystal Springs West,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Crystal Springs West,371,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Crystal Springs West,510,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Crystal Springs West,5,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Crystal Springs West,13,
Bill Marcy,U.S. House,2,Republican,Copiah,Crystal Springs West,465,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Crystal Springs West,429,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Crystal Springs West,5,
Lajena Williams,U.S. House,2,Reform,Copiah,Crystal Springs West,5,
Barack Obama,President,,Democrat,Copiah,Dentville,44,
Mitt Romney,President,,Republican,Copiah,Dentville,141,
Virgil Goode,President,,Constitution,Copiah,Dentville,0,
Gary Johnson,President,,Libertarian,Copiah,Dentville,0,
Jill Stein,President,,Green,Copiah,Dentville,0,
Barbara Dale Washer,President,,Reform,Copiah,Dentville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Dentville,41,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Dentville,138,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Dentville,0,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Dentville,1,
Bill Marcy,U.S. House,2,Republican,Copiah,Dentville,105,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Dentville,65,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Dentville,2,
Lajena Williams,U.S. House,2,Reform,Copiah,Dentville,0,
Barack Obama,President,,Democrat,Copiah,Georgetown North,180,
Mitt Romney,President,,Republican,Copiah,Georgetown North,71,
Virgil Goode,President,,Constitution,Copiah,Georgetown North,0,
Gary Johnson,President,,Libertarian,Copiah,Georgetown North,0,
Jill Stein,President,,Green,Copiah,Georgetown North,0,
Barbara Dale Washer,President,,Reform,Copiah,Georgetown North,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Georgetown North,151,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Georgetown North,72,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Georgetown North,2,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Georgetown North,2,
Bill Marcy,U.S. House,2,Republican,Copiah,Georgetown North,66,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Georgetown North,178,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Georgetown North,4,
Lajena Williams,U.S. House,2,Reform,Copiah,Georgetown North,0,
Barack Obama,President,,Democrat,Copiah,Georgetown South,175,
Mitt Romney,President,,Republican,Copiah,Georgetown South,222,
Virgil Goode,President,,Constitution,Copiah,Georgetown South,1,
Gary Johnson,President,,Libertarian,Copiah,Georgetown South,0,
Jill Stein,President,,Green,Copiah,Georgetown South,0,
Barbara Dale Washer,President,,Reform,Copiah,Georgetown South,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Georgetown South,133,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Georgetown South,229,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Georgetown South,5,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Georgetown South,5,
Bill Marcy,U.S. House,2,Republican,Copiah,Georgetown South,183,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Georgetown South,180,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Georgetown South,6,
Lajena Williams,U.S. House,2,Reform,Copiah,Georgetown South,3,
Barack Obama,President,,Democrat,Copiah,Hazelhurst East,1114,
Mitt Romney,President,,Republican,Copiah,Hazelhurst East,50,
Virgil Goode,President,,Constitution,Copiah,Hazelhurst East,2,
Gary Johnson,President,,Libertarian,Copiah,Hazelhurst East,2,
Jill Stein,President,,Green,Copiah,Hazelhurst East,1,
Barbara Dale Washer,President,,Reform,Copiah,Hazelhurst East,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Hazelhurst East,961,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Hazelhurst East,80,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Hazelhurst East,13,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Hazelhurst East,23,
Bill Marcy,U.S. House,2,Republican,Copiah,Hazelhurst East,48,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Hazelhurst East,1084,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Hazelhurst East,5,
Lajena Williams,U.S. House,2,Reform,Copiah,Hazelhurst East,8,
Barack Obama,President,,Democrat,Copiah,Hazelhurst North,175,
Mitt Romney,President,,Republican,Copiah,Hazelhurst North,82,
Virgil Goode,President,,Constitution,Copiah,Hazelhurst North,0,
Gary Johnson,President,,Libertarian,Copiah,Hazelhurst North,1,
Jill Stein,President,,Green,Copiah,Hazelhurst North,1,
Barbara Dale Washer,President,,Reform,Copiah,Hazelhurst North,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Hazelhurst North,145,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Hazelhurst North,92,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Hazelhurst North,1,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Hazelhurst North,1,
Bill Marcy,U.S. House,2,Republican,Copiah,Hazelhurst North,76,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Hazelhurst North,175,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Hazelhurst North,2,
Lajena Williams,U.S. House,2,Reform,Copiah,Hazelhurst North,0,
Barack Obama,President,,Democrat,Copiah,Hazelhurst South,320,
Mitt Romney,President,,Republican,Copiah,Hazelhurst South,130,
Virgil Goode,President,,Constitution,Copiah,Hazelhurst South,1,
Gary Johnson,President,,Libertarian,Copiah,Hazelhurst South,0,
Jill Stein,President,,Green,Copiah,Hazelhurst South,0,
Barbara Dale Washer,President,,Reform,Copiah,Hazelhurst South,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Hazelhurst South,282,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Hazelhurst South,136,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Hazelhurst South,3,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Hazelhurst South,8,
Bill Marcy,U.S. House,2,Republican,Copiah,Hazelhurst South,103,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Hazelhurst South,329,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Hazelhurst South,4,
Lajena Williams,U.S. House,2,Reform,Copiah,Hazelhurst South,2,
Barack Obama,President,,Democrat,Copiah,Hazelhurst West,1137,
Mitt Romney,President,,Republican,Copiah,Hazelhurst West,272,
Virgil Goode,President,,Constitution,Copiah,Hazelhurst West,1,
Gary Johnson,President,,Libertarian,Copiah,Hazelhurst West,4,
Jill Stein,President,,Green,Copiah,Hazelhurst West,2,
Barbara Dale Washer,President,,Reform,Copiah,Hazelhurst West,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Hazelhurst West,996,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Hazelhurst West,310,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Hazelhurst West,13,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Hazelhurst West,21,
Bill Marcy,U.S. House,2,Republican,Copiah,Hazelhurst West,249,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Hazelhurst West,1103,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Hazelhurst West,15,
Lajena Williams,U.S. House,2,Reform,Copiah,Hazelhurst West,5,
Barack Obama,President,,Democrat,Copiah,Martinsville,242,
Mitt Romney,President,,Republican,Copiah,Martinsville,126,
Virgil Goode,President,,Constitution,Copiah,Martinsville,0,
Gary Johnson,President,,Libertarian,Copiah,Martinsville,1,
Jill Stein,President,,Green,Copiah,Martinsville,0,
Barbara Dale Washer,President,,Reform,Copiah,Martinsville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Martinsville,208,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Martinsville,133,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Martinsville,3,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Martinsville,7,
Bill Marcy,U.S. House,2,Republican,Copiah,Martinsville,107,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Martinsville,255,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Martinsville,2,
Lajena Williams,U.S. House,2,Reform,Copiah,Martinsville,1,
Barack Obama,President,,Democrat,Copiah,Shady Grove,97,
Mitt Romney,President,,Republican,Copiah,Shady Grove,315,
Virgil Goode,President,,Constitution,Copiah,Shady Grove,1,
Gary Johnson,President,,Libertarian,Copiah,Shady Grove,2,
Jill Stein,President,,Green,Copiah,Shady Grove,1,
Barbara Dale Washer,President,,Reform,Copiah,Shady Grove,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Shady Grove,93,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Shady Grove,308,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Shady Grove,4,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Shady Grove,1,
Bill Marcy,U.S. House,2,Republican,Copiah,Shady Grove,263,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Shady Grove,132,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Shady Grove,7,
Lajena Williams,U.S. House,2,Reform,Copiah,Shady Grove,2,
Barack Obama,President,,Democrat,Copiah,Stronghope Union,37,
Mitt Romney,President,,Republican,Copiah,Stronghope Union,328,
Virgil Goode,President,,Constitution,Copiah,Stronghope Union,1,
Gary Johnson,President,,Libertarian,Copiah,Stronghope Union,1,
Jill Stein,President,,Green,Copiah,Stronghope Union,2,
Barbara Dale Washer,President,,Reform,Copiah,Stronghope Union,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Stronghope Union,35,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Stronghope Union,326,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Stronghope Union,3,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Stronghope Union,1,
Bill Marcy,U.S. House,2,Republican,Copiah,Stronghope Union,293,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Stronghope Union,60,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Stronghope Union,2,
Lajena Williams,U.S. House,2,Reform,Copiah,Stronghope Union,3,
Barack Obama,President,,Democrat,Copiah,Wesson,89,
Mitt Romney,President,,Republican,Copiah,Wesson,557,
Virgil Goode,President,,Constitution,Copiah,Wesson,1,
Gary Johnson,President,,Libertarian,Copiah,Wesson,3,
Jill Stein,President,,Green,Copiah,Wesson,0,
Barbara Dale Washer,President,,Reform,Copiah,Wesson,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Wesson,98,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Wesson,533,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Wesson,4,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Wesson,3,
Bill Marcy,U.S. House,2,Republican,Copiah,Wesson,464,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Wesson,147,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Wesson,15,
Lajena Williams,U.S. House,2,Reform,Copiah,Wesson,3,
Barack Obama,President,,Democrat,Copiah,Gallman,814,
Mitt Romney,President,,Republican,Copiah,Gallman,840,
Virgil Goode,President,,Constitution,Copiah,Gallman,1,
Gary Johnson,President,,Libertarian,Copiah,Gallman,0,
Jill Stein,President,,Green,Copiah,Gallman,0,
Barbara Dale Washer,President,,Reform,Copiah,Gallman,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,Gallman,690,
Roger F. Wicker,U.S. Senate,,Republican,Copiah,Gallman,870,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,Gallman,6,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,Gallman,14,
Bill Marcy,U.S. House,2,Republican,Copiah,Gallman,785,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,Gallman,794,
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,Gallman,17,
Lajena Williams,U.S. House,2,Reform,Copiah,Gallman,2,
Barack Obama,President,,Democrat,Copiah,,7749,TRUE
Mitt Romney,President,,Republican,Copiah,,6282,
Virgil Goode,President,,Constitution,Copiah,,25,
Gary Johnson,President,,Libertarian,Copiah,,42,
Jill Stein,President,,Green,Copiah,,15,
Barbara Dale Washer,President,,Reform,Copiah,,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Copiah,,6672,TRUE
Roger F. Wicker,U.S. Senate,,Republican,Copiah,,6446,
Thomas Cramer,U.S. Senate,,Constitution,Copiah,,130,
Shawn O'Hara,U.S. Senate,,Reform,Copiah,,164,
Bill Marcy,U.S. House,2,Republican,Copiah,,5576,
Bennie G. Thompson,U.S. House,2,Democrat,Copiah,,7848,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Copiah,,153,
Lajena Williams,U.S. House,2,Reform,Copiah,,62,
