candidate,office,district,party,county,precinct,votes,winner
Virgil Goode,President,,Constitution,Franklin,Hamburg,0,
Gary Johnson,President,,Libertarian,Franklin,Hamburg,0,
Jill Stein,President,,Green,Franklin,Hamburg,0,
Barbara Dale Washer,President,,Reform,Franklin,Hamburg,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Hamburg,186,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Hamburg,60,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Hamburg,2,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Hamburg,6,
Gregg Harper,U.S. House,3,Republican,Franklin,Hamburg,103,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Hamburg,72,
Barack Obama,President,,Democrat,Franklin,Meadville,71,
Mitt Romney,President,,Republican,Franklin,Meadville,345,
Virgil Goode,President,,Constitution,Franklin,Meadville,1,
Gary Johnson,President,,Libertarian,Franklin,Meadville,2,
Jill Stein,President,,Green,Franklin,Meadville,0,
Barbara Dale Washer,President,,Reform,Franklin,Meadville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Meadville,77,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Meadville,316,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Meadville,8,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Meadville,3,
Gregg Harper,U.S. House,3,Republican,Franklin,Meadville,355,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Meadville,36,
Barack Obama,President,,Democrat,Franklin,Bude,462,
Mitt Romney,President,,Republican,Franklin,Bude,268,
Virgil Goode,President,,Constitution,Franklin,Bude,0,
Gary Johnson,President,,Libertarian,Franklin,Bude,5,
Jill Stein,President,,Green,Franklin,Bude,0,
Barbara Dale Washer,President,,Reform,Franklin,Bude,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Bude,422,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Bude,272,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Bude,7,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Bude,11,
Gregg Harper,U.S. House,3,Republican,Franklin,Bude,388,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Bude,205,
Barack Obama,President,,Democrat,Franklin,Pine Grove,13,
Mitt Romney,President,,Republican,Franklin,Pine Grove,107,
Virgil Goode,President,,Constitution,Franklin,Pine Grove,0,
Gary Johnson,President,,Libertarian,Franklin,Pine Grove,1,
Jill Stein,President,,Green,Franklin,Pine Grove,0,
Barbara Dale Washer,President,,Reform,Franklin,Pine Grove,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Pine Grove,13,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Pine Grove,102,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Pine Grove,0,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Pine Grove,3,
Gregg Harper,U.S. House,3,Republican,Franklin,Pine Grove,112,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Pine Grove,4,
Barack Obama,President,,Democrat,Franklin,Wesley Chapel,82,
Mitt Romney,President,,Republican,Franklin,Wesley Chapel,30,
Virgil Goode,President,,Constitution,Franklin,Wesley Chapel,0,
Gary Johnson,President,,Libertarian,Franklin,Wesley Chapel,0,
Jill Stein,President,,Green,Franklin,Wesley Chapel,0,
Barbara Dale Washer,President,,Reform,Franklin,Wesley Chapel,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Wesley Chapel,74,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Wesley Chapel,33,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Wesley Chapel,0,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Wesley Chapel,2,
Gregg Harper,U.S. House,3,Republican,Franklin,Wesley Chapel,54,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Wesley Chapel,38,
Barack Obama,President,,Democrat,Franklin,Eddiceton,60,
Mitt Romney,President,,Republican,Franklin,Eddiceton,306,
Virgil Goode,President,,Constitution,Franklin,Eddiceton,1,
Gary Johnson,President,,Libertarian,Franklin,Eddiceton,2,
Jill Stein,President,,Green,Franklin,Eddiceton,2,
Barbara Dale Washer,President,,Reform,Franklin,Eddiceton,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Eddiceton,66,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Eddiceton,296,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Eddiceton,2,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Eddiceton,2,
Gregg Harper,U.S. House,3,Republican,Franklin,Eddiceton,318,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Eddiceton,28,
Barack Obama,President,,Democrat,Franklin,Lucien,24,
Mitt Romney,President,,Republican,Franklin,Lucien,162,
Virgil Goode,President,,Constitution,Franklin,Lucien,1,
Gary Johnson,President,,Libertarian,Franklin,Lucien,0,
Jill Stein,President,,Green,Franklin,Lucien,0,
Barbara Dale Washer,President,,Reform,Franklin,Lucien,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Lucien,22,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Lucien,163,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Lucien,0,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Lucien,3,
Gregg Harper,U.S. House,3,Republican,Franklin,Lucien,168,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Lucien,11,
Barack Obama,President,,Democrat,Franklin,Mccall,74,
Mitt Romney,President,,Republican,Franklin,Mccall,247,
Virgil Goode,President,,Constitution,Franklin,Mccall,1,
Gary Johnson,President,,Libertarian,Franklin,Mccall,0,
Jill Stein,President,,Green,Franklin,Mccall,0,
Barbara Dale Washer,President,,Reform,Franklin,Mccall,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Mccall,61,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Mccall,244,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Mccall,2,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Mccall,1,
Gregg Harper,U.S. House,3,Republican,Franklin,Mccall,255,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Mccall,31,
Barack Obama,President,,Democrat,Franklin,Bad Bayou,22,
Mitt Romney,President,,Republican,Franklin,Bad Bayou,344,
Virgil Goode,President,,Constitution,Franklin,Bad Bayou,2,
Gary Johnson,President,,Libertarian,Franklin,Bad Bayou,2,
Jill Stein,President,,Green,Franklin,Bad Bayou,0,
Barbara Dale Washer,President,,Reform,Franklin,Bad Bayou,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Bad Bayou,16,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Bad Bayou,344,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Bad Bayou,3,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Bad Bayou,4,
Gregg Harper,U.S. House,3,Republican,Franklin,Bad Bayou,352,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Bad Bayou,12,
Barack Obama,President,,Democrat,Franklin,Cains,57,
Mitt Romney,President,,Republican,Franklin,Cains,197,
Virgil Goode,President,,Constitution,Franklin,Cains,0,
Gary Johnson,President,,Libertarian,Franklin,Cains,0,
Jill Stein,President,,Green,Franklin,Cains,0,
Barbara Dale Washer,President,,Reform,Franklin,Cains,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Cains,55,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Cains,195,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Cains,1,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Cains,2,
Gregg Harper,U.S. House,3,Republican,Franklin,Cains,203,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Cains,28,
Barack Obama,President,,Democrat,Franklin,Whittington,32,
Mitt Romney,President,,Republican,Franklin,Whittington,236,
Virgil Goode,President,,Constitution,Franklin,Whittington,2,
Gary Johnson,President,,Libertarian,Franklin,Whittington,2,
Jill Stein,President,,Green,Franklin,Whittington,3,
Barbara Dale Washer,President,,Reform,Franklin,Whittington,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,Whittington,31,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,Whittington,232,
Thomas Cramer,U.S. Senate,,Constitution,Franklin,Whittington,4,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,Whittington,3,
Gregg Harper,U.S. House,3,Republican,Franklin,Whittington,252,
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,Whittington,10,
Barack Obama,President,,Democrat,Franklin,,1726,
Mitt Romney,President,,Republican,Franklin,,2735,TRUE
Virgil Goode,President,,Constitution,Franklin,,8,
Gary Johnson,President,,Libertarian,Franklin,,15,
Jill Stein,President,,Green,Franklin,,5,
Barbara Dale Washer,President,,Reform,Franklin,,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Franklin,,1579,
Roger F. Wicker,U.S. Senate,,Republican,Franklin,,2686,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Franklin,,45,
Shawn O'Hara,U.S. Senate,,Reform,Franklin,,52,
Gregg Harper,U.S. House,3,Republican,Franklin,,3124,TRUE
"John ""Luke"" Pannell",U.S. House,3,Reform,Franklin,,711,
