candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Lafayette,Oxford 1,2,
Newt Gingrich,President,,Republican,Lafayette,Oxford 1,125,
Jon Huntsman,President,,Republican,Lafayette,Oxford 1,0,
Gary Johnson,President,,Republican,Lafayette,Oxford 1,1,
Ron Paul,President,,Republican,Lafayette,Oxford 1,35,
Rick Perry,President,,Republican,Lafayette,Oxford 1,5,
Mitt Romney,President,,Republican,Lafayette,Oxford 1,235,
Rick Santorum,President,,Republican,Lafayette,Oxford 1,113,
E. Allen Hathcock,U.S. Senate,,Republican,Lafayette,Oxford 1,20,
Robert Maloney,U.S. Senate,,Republican,Lafayette,Oxford 1,29,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Oxford 1,448,
Robert Estes,U.S. House,1,Republican,Lafayette,Oxford 1,43,
Alan Nunnelee,U.S. House,1,Republican,Lafayette,Oxford 1,361,
Henry Ross,U.S. House,1,Republican,Lafayette,Oxford 1,98,
Michele Bachmann,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Newt Gingrich,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,70,
Jon Huntsman,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Gary Johnson,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,0,
Ron Paul,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,6,
Rick Perry,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,1,
Mitt Romney,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,26,
Rick Santorum,President,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,64,
E. Allen Hathcock,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,10,
Robert Maloney,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,6,
Roger F. Wicker,U.S. Senate,,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,144,
Robert Estes,U.S. House,1,Republican,Lafayette,Denmark-Laf Springs-Pine Bluff,31,
