candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Panola,Pleasant Mount,0,
Newt Gingrich,President,,Republican,Panola,Pleasant Mount,21,
Jon Huntsman,President,,Republican,Panola,Pleasant Mount,0,
Gary Johnson,President,,Republican,Panola,Pleasant Mount,0,
Ron Paul,President,,Republican,Panola,Pleasant Mount,1,
Rick Perry,President,,Republican,Panola,Pleasant Mount,0,
Mitt Romney,President,,Republican,Panola,Pleasant Mount,12,
Rick Santorum,President,,Republican,Panola,Pleasant Mount,24,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,Pleasant Mount,4,
Robert Maloney,U.S. Senate,,Republican,Panola,Pleasant Mount,3,
Roger F. Wicker,U.S. Senate,,Republican,Panola,Pleasant Mount,49,
Bill Marcy,U.S. House,2,Republican,Panola,Pleasant Mount,45,
Michele Bachmann,President,,Republican,Panola,East Sardis,0,
Newt Gingrich,President,,Republican,Panola,East Sardis,46,
Jon Huntsman,President,,Republican,Panola,East Sardis,0,
Gary Johnson,President,,Republican,Panola,East Sardis,0,
Ron Paul,President,,Republican,Panola,East Sardis,3,
Rick Perry,President,,Republican,Panola,East Sardis,0,
Mitt Romney,President,,Republican,Panola,East Sardis,45,
Rick Santorum,President,,Republican,Panola,East Sardis,35,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,East Sardis,5,
Robert Maloney,U.S. Senate,,Republican,Panola,East Sardis,8,
Roger F. Wicker,U.S. Senate,,Republican,Panola,East Sardis,113,
Bill Marcy,U.S. House,2,Republican,Panola,East Sardis,106,
Michele Bachmann,President,,Republican,Panola,West Sardis,0,
Newt Gingrich,President,,Republican,Panola,West Sardis,4,
Jon Huntsman,President,,Republican,Panola,West Sardis,0,
Gary Johnson,President,,Republican,Panola,West Sardis,0,
Ron Paul,President,,Republican,Panola,West Sardis,1,
Rick Perry,President,,Republican,Panola,West Sardis,0,
Mitt Romney,President,,Republican,Panola,West Sardis,7,
Rick Santorum,President,,Republican,Panola,West Sardis,10,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,West Sardis,0,
Robert Maloney,U.S. Senate,,Republican,Panola,West Sardis,1,
Roger F. Wicker,U.S. Senate,,Republican,Panola,West Sardis,20,
Bill Marcy,U.S. House,2,Republican,Panola,West Sardis,20,
Michele Bachmann,President,,Republican,Panola,Cold Springs,0,
Newt Gingrich,President,,Republican,Panola,Cold Springs,7,
Jon Huntsman,President,,Republican,Panola,Cold Springs,0,
Gary Johnson,President,,Republican,Panola,Cold Springs,0,
Ron Paul,President,,Republican,Panola,Cold Springs,1,
Rick Perry,President,,Republican,Panola,Cold Springs,0,
Mitt Romney,President,,Republican,Panola,Cold Springs,8,
Rick Santorum,President,,Republican,Panola,Cold Springs,1,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,Cold Springs,1,
Robert Maloney,U.S. Senate,,Republican,Panola,Cold Springs,1,
Roger F. Wicker,U.S. Senate,,Republican,Panola,Cold Springs,14,
Bill Marcy,U.S. House,2,Republican,Panola,Cold Springs,12,
Michele Bachmann,President,,Republican,Panola,South Sardis,1,
Newt Gingrich,President,,Republican,Panola,South Sardis,35,
Jon Huntsman,President,,Republican,Panola,South Sardis,0,
Gary Johnson,President,,Republican,Panola,South Sardis,0,
Ron Paul,President,,Republican,Panola,South Sardis,3,
Rick Perry,President,,Republican,Panola,South Sardis,0,
Mitt Romney,President,,Republican,Panola,South Sardis,36,
Rick Santorum,President,,Republican,Panola,South Sardis,27,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,South Sardis,5,
Robert Maloney,U.S. Senate,,Republican,Panola,South Sardis,8,
Roger F. Wicker,U.S. Senate,,Republican,Panola,South Sardis,90,
Bill Marcy,U.S. House,2,Republican,Panola,South Sardis,81,
Michele Bachmann,President,,Republican,Panola,Pleasant Grove,0,
Newt Gingrich,President,,Republican,Panola,Pleasant Grove,13,
Jon Huntsman,President,,Republican,Panola,Pleasant Grove,0,
Gary Johnson,President,,Republican,Panola,Pleasant Grove,0,
Ron Paul,President,,Republican,Panola,Pleasant Grove,0,
Rick Perry,President,,Republican,Panola,Pleasant Grove,0,
Mitt Romney,President,,Republican,Panola,Pleasant Grove,16,
Rick Santorum,President,,Republican,Panola,Pleasant Grove,12,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,Pleasant Grove,3,
Robert Maloney,U.S. Senate,,Republican,Panola,Pleasant Grove,2,
Roger F. Wicker,U.S. Senate,,Republican,Panola,Pleasant Grove,32,
Bill Marcy,U.S. House,2,Republican,Panola,Pleasant Grove,28,
Michele Bachmann,President,,Republican,Panola,Longtown,0,
Newt Gingrich,President,,Republican,Panola,Longtown,5,
Jon Huntsman,President,,Republican,Panola,Longtown,0,
Gary Johnson,President,,Republican,Panola,Longtown,0,
Ron Paul,President,,Republican,Panola,Longtown,0,
Rick Perry,President,,Republican,Panola,Longtown,0,
Mitt Romney,President,,Republican,Panola,Longtown,18,
Rick Santorum,President,,Republican,Panola,Longtown,10,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,Longtown,0,
Robert Maloney,U.S. Senate,,Republican,Panola,Longtown,2,
Roger F. Wicker,U.S. Senate,,Republican,Panola,Longtown,31,
Bill Marcy,U.S. House,2,Republican,Panola,Longtown,26,
Michele Bachmann,President,,Republican,Panola,Crenshaw,0,
Newt Gingrich,President,,Republican,Panola,Crenshaw,12,
Jon Huntsman,President,,Republican,Panola,Crenshaw,0,
Gary Johnson,President,,Republican,Panola,Crenshaw,0,
Ron Paul,President,,Republican,Panola,Crenshaw,4,
Rick Perry,President,,Republican,Panola,Crenshaw,1,
Mitt Romney,President,,Republican,Panola,Crenshaw,27,
Rick Santorum,President,,Republican,Panola,Crenshaw,16,
E. Allen Hathcock,U.S. Senate,,Republican,Panola,Crenshaw,5,
