candidate,office,district,party,county,precinct,votes,winner
Virgil Goode,President,,Constitution,Chickasaw,Anchor 001,7,
Gary Johnson,President,,Libertarian,Chickasaw,Anchor 001,2,
Barack Obama,President,,Democrat,Chickasaw,Anchor 001,138,
Mitt Romney,President,,Republican,Chickasaw,Anchor 001,450,
Jill Stein,President,,Green,Chickasaw,Anchor 001,0,
Barbara Dale Washer,President,,Reform,Chickasaw,Anchor 001,1,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,Anchor 001,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,Anchor 001,127,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,Anchor 001,4,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Anchor 001,457,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,Anchor 001,3,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,Anchor 001,5,
Brad Morris,U.S. House,1,Democrat,Chickasaw,Anchor 001,128,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Anchor 001,437,
Chris Potts,U.S. House,1,Reform,Chickasaw,Anchor 001,2,
Virgil Goode,President,,Constitution,Chickasaw,Buena Vista 002,8,
Gary Johnson,President,,Libertarian,Chickasaw,Buena Vista 002,0,
Barack Obama,President,,Democrat,Chickasaw,Buena Vista 002,455,
Mitt Romney,President,,Republican,Chickasaw,Buena Vista 002,94,
Jill Stein,President,,Green,Chickasaw,Buena Vista 002,0,
Barbara Dale Washer,President,,Reform,Chickasaw,Buena Vista 002,0,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,Buena Vista 002,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,Buena Vista 002,423,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,Buena Vista 002,5,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Buena Vista 002,112,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,Buena Vista 002,4,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,Buena Vista 002,12,
Brad Morris,U.S. House,1,Democrat,Chickasaw,Buena Vista 002,416,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Buena Vista 002,98,
Chris Potts,U.S. House,1,Reform,Chickasaw,Buena Vista 002,3,
Virgil Goode,President,,Constitution,Chickasaw,Egypt 003,8,
Gary Johnson,President,,Libertarian,Chickasaw,Egypt 003,1,
Barack Obama,President,,Democrat,Chickasaw,Egypt 003,269,
Mitt Romney,President,,Republican,Chickasaw,Egypt 003,123,
Jill Stein,President,,Green,Chickasaw,Egypt 003,1,
Barbara Dale Washer,President,,Reform,Chickasaw,Egypt 003,0,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,Egypt 003,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,Egypt 003,258,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,Egypt 003,0,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Egypt 003,140,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,Egypt 003,1,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,Egypt 003,1,
Brad Morris,U.S. House,1,Democrat,Chickasaw,Egypt 003,278,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Egypt 003,108,
Chris Potts,U.S. House,1,Reform,Chickasaw,Egypt 003,3,
Virgil Goode,President,,Constitution,Chickasaw,East Okolona 004,8,
Gary Johnson,President,,Libertarian,Chickasaw,East Okolona 004,0,
Barack Obama,President,,Democrat,Chickasaw,East Okolona 004,782,
Mitt Romney,President,,Republican,Chickasaw,East Okolona 004,72,
Jill Stein,President,,Green,Chickasaw,East Okolona 004,1,
Barbara Dale Washer,President,,Reform,Chickasaw,East Okolona 004,0,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,East Okolona 004,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,East Okolona 004,705,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,East Okolona 004,3,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,East Okolona 004,110,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,East Okolona 004,5,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,East Okolona 004,7,
Brad Morris,U.S. House,1,Democrat,Chickasaw,East Okolona 004,692,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,East Okolona 004,88,
Chris Potts,U.S. House,1,Reform,Chickasaw,East Okolona 004,8,
Virgil Goode,President,,Constitution,Chickasaw,North Houlka 005,1,
Gary Johnson,President,,Libertarian,Chickasaw,North Houlka 005,2,
Barack Obama,President,,Democrat,Chickasaw,North Houlka 005,344,
Mitt Romney,President,,Republican,Chickasaw,North Houlka 005,234,
Jill Stein,President,,Green,Chickasaw,North Houlka 005,1,
Barbara Dale Washer,President,,Reform,Chickasaw,North Houlka 005,0,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,North Houlka 005,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,North Houlka 005,313,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,North Houlka 005,9,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,North Houlka 005,247,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,North Houlka 005,5,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,North Houlka 005,6,
Brad Morris,U.S. House,1,Democrat,Chickasaw,North Houlka 005,324,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,North Houlka 005,218,
Chris Potts,U.S. House,1,Reform,Chickasaw,North Houlka 005,2,
Virgil Goode,President,,Constitution,Chickasaw,North Okolona 006,1,
Gary Johnson,President,,Libertarian,Chickasaw,North Okolona 006,2,
Barack Obama,President,,Democrat,Chickasaw,North Okolona 006,344,
Mitt Romney,President,,Republican,Chickasaw,North Okolona 006,234,
Jill Stein,President,,Green,Chickasaw,North Okolona 006,1,
Barbara Dale Washer,President,,Reform,Chickasaw,North Okolona 006,0,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,North Okolona 006,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,North Okolona 006,313,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,North Okolona 006,9,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,North Okolona 006,247,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,North Okolona 006,5,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,North Okolona 006,6,
Brad Morris,U.S. House,1,Democrat,Chickasaw,North Okolona 006,324,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,North Okolona 006,218,
Chris Potts,U.S. House,1,Reform,Chickasaw,North Okolona 006,2,
Virgil Goode,President,,Constitution,Chickasaw,Northwest Houston 007,2,
Gary Johnson,President,,Libertarian,Chickasaw,Northwest Houston 007,1,
Barack Obama,President,,Democrat,Chickasaw,Northwest Houston 007,796,
Mitt Romney,President,,Republican,Chickasaw,Northwest Houston 007,159,
Jill Stein,President,,Green,Chickasaw,Northwest Houston 007,3,
Barbara Dale Washer,President,,Reform,Chickasaw,Northwest Houston 007,1,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,Northwest Houston 007,9,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,Northwest Houston 007,675,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,Northwest Houston 007,12,
Roger F. Wicker,U.S. Senate,,Republican,Chickasaw,Northwest Houston 007,220,
Danny Bedwell,U.S. House,1,Libertarian,Chickasaw,Northwest Houston 007,11,
Jim R. Bourland,U.S. House,1,Constitution,Chickasaw,Northwest Houston 007,14,
Brad Morris,U.S. House,1,Democrat,Chickasaw,Northwest Houston 007,640,
Alan Nunnelee,U.S. House,1,Republican,Chickasaw,Northwest Houston 007,194,
Chris Potts,U.S. House,1,Reform,Chickasaw,Northwest Houston 007,10,
Virgil Goode,President,,Constitution,Chickasaw,Pleasant Grove Thorn 008,8,
Gary Johnson,President,,Libertarian,Chickasaw,Pleasant Grove Thorn 008,14,
Barack Obama,President,,Democrat,Chickasaw,Pleasant Grove Thorn 008,70,
Mitt Romney,President,,Republican,Chickasaw,Pleasant Grove Thorn 008,451,
Jill Stein,President,,Green,Chickasaw,Pleasant Grove Thorn 008,0,
Barbara Dale Washer,President,,Reform,Chickasaw,Pleasant Grove Thorn 008,2,
Thomas Cramer,U.S. Senate,,Constitution,Chickasaw,Pleasant Grove Thorn 008,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Chickasaw,Pleasant Grove Thorn 008,61,
Shawn O'Hara,U.S. Senate,,Reform,Chickasaw,Pleasant Grove Thorn 008,7,
