candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Lee,Pratts,4,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Pratts,2,
Will Oatis,U.S. Senate,,Democratic,Lee,Pratts,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Pratts,2,
Brad Morris,U.S. House,1,Democratic,Lee,Pratts,4,
Barack Obama,President,,Democratic,Lee,Baldwyn,54,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Baldwyn,27,
Will Oatis,U.S. Senate,,Democratic,Lee,Baldwyn,7,
Roger Weiner,U.S. Senate,,Democratic,Lee,Baldwyn,24,
Brad Morris,U.S. House,1,Democratic,Lee,Baldwyn,53,
Barack Obama,President,,Democratic,Lee,Guntown,35,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Guntown,22,
Will Oatis,U.S. Senate,,Democratic,Lee,Guntown,5,
Roger Weiner,U.S. Senate,,Democratic,Lee,Guntown,7,
Brad Morris,U.S. House,1,Democratic,Lee,Guntown,31,
Barack Obama,President,,Democratic,Lee,Friendship,0,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Friendship,0,
Will Oatis,U.S. Senate,,Democratic,Lee,Friendship,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Friendship,0,
Brad Morris,U.S. House,1,Democratic,Lee,Friendship,0,
Barack Obama,President,,Democratic,Lee,Unity,0,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Unity,2,
Will Oatis,U.S. Senate,,Democratic,Lee,Unity,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Unity,0,
Brad Morris,U.S. House,1,Democratic,Lee,Unity,2,
Barack Obama,President,,Democratic,Lee,Hebron,3,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Hebron,3,
Will Oatis,U.S. Senate,,Democratic,Lee,Hebron,1,
Roger Weiner,U.S. Senate,,Democratic,Lee,Hebron,1,
Brad Morris,U.S. House,1,Democratic,Lee,Hebron,5,
Barack Obama,President,,Democratic,Lee,Fellowship,2,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Fellowship,0,
Will Oatis,U.S. Senate,,Democratic,Lee,Fellowship,1,
Roger Weiner,U.S. Senate,,Democratic,Lee,Fellowship,1,
Brad Morris,U.S. House,1,Democratic,Lee,Fellowship,1,
Barack Obama,President,,Democratic,Lee,Oak Hill,15,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Oak Hill,13,
Will Oatis,U.S. Senate,,Democratic,Lee,Oak Hill,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Oak Hill,5,
Brad Morris,U.S. House,1,Democratic,Lee,Oak Hill,17,
Barack Obama,President,,Democratic,Lee,Tupelo 1,1,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Tupelo 1,1,
Will Oatis,U.S. Senate,,Democratic,Lee,Tupelo 1,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Tupelo 1,0,
Brad Morris,U.S. House,1,Democratic,Lee,Tupelo 1,1,
Barack Obama,President,,Democratic,Lee,Eggville,1,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Eggville,4,
Will Oatis,U.S. Senate,,Democratic,Lee,Eggville,1,
Roger Weiner,U.S. Senate,,Democratic,Lee,Eggville,0,
Brad Morris,U.S. House,1,Democratic,Lee,Eggville,3,
Barack Obama,President,,Democratic,Lee,Auburn,5,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Auburn,4,
Will Oatis,U.S. Senate,,Democratic,Lee,Auburn,2,
Roger Weiner,U.S. Senate,,Democratic,Lee,Auburn,4,
Brad Morris,U.S. House,1,Democratic,Lee,Auburn,9,
Barack Obama,President,,Democratic,Lee,East Heights,8,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,East Heights,5,
Will Oatis,U.S. Senate,,Democratic,Lee,East Heights,2,
Roger Weiner,U.S. Senate,,Democratic,Lee,East Heights,1,
Brad Morris,U.S. House,1,Democratic,Lee,East Heights,8,
Barack Obama,President,,Democratic,Lee,Corrona,0,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Corrona,0,
Will Oatis,U.S. Senate,,Democratic,Lee,Corrona,0,
Roger Weiner,U.S. Senate,,Democratic,Lee,Corrona,0,
Brad Morris,U.S. House,1,Democratic,Lee,Corrona,0,
Barack Obama,President,,Democratic,Lee,Davis Box,17,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Davis Box,12,
Will Oatis,U.S. Senate,,Democratic,Lee,Davis Box,2,
Roger Weiner,U.S. Senate,,Democratic,Lee,Davis Box,0,
Brad Morris,U.S. House,1,Democratic,Lee,Davis Box,13,
Barack Obama,President,,Democratic,Lee,Birmingham Ridge,12,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Lee,Birmingham Ridge,6,
