candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Jefferson,Union Church 1010,60,
Barack Obama,President,,Democrat,Jefferson,Harriston 1020,87,
Barack Obama,President,,Democrat,Jefferson,Red Lick 1030,148,
Barack Obama,President,,Democrat,Jefferson,Stampley 2010,129,
Barack Obama,President,,Democrat,Jefferson,Superintendent Office 2020,107,
Barack Obama,President,,Democrat,Jefferson,Rose Hill #1 Church,60,
Barack Obama,President,,Democrat,Jefferson,Chancery Clerk 3010,83,
Barack Obama,President,,Democrat,Jefferson,City Hall 3020,109,
Barack Obama,President,,Democrat,Jefferson,Cannonsburg 4010,89,
Barack Obama,President,,Democrat,Jefferson,Church Hill 4020,27,
Barack Obama,President,,Democrat,Jefferson,Old Hollywood Church 4030,194,
Barack Obama,President,,Democrat,Jefferson,Lorman 5010,100,
Barack Obama,President,,Democrat,Jefferson,Fayette Manor 5020,126,
Barack Obama,President,,Democrat,Jefferson,Highway 33 2040,45,
Barack Obama,President,,Democrat,Jefferson,Chambliss's Restaurant 5030,140,
Barack Obama,President,,Democrat,Jefferson,,1504,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Union Church 1010,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Harriston 1020,46,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Red Lick 1030,62,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Stampley 2010,56,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Superintendent Office 2020,47,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Rose Hill #1 Church,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,39,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,City Hall 3020,54,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,53,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,13,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,89,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Lorman 5010,50,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,61,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,15,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,76,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Jefferson,,727,TRUE
Will Oatis,U.S. Senate,,Democrat,Jefferson,Union Church 1010,6,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Harriston 1020,12,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Red Lick 1030,34,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Stampley 2010,14,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Superintendent Office 2020,30,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Rose Hill #1 Church,5,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,17,
Will Oatis,U.S. Senate,,Democrat,Jefferson,City Hall 3020,18,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,6,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,2,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,32,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Lorman 5010,15,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,26,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,15,
Will Oatis,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,26,
Will Oatis,U.S. Senate,,Democrat,Jefferson,,258,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Union Church 1010,14,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Harriston 1020,10,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Red Lick 1030,24,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Stampley 2010,16,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Superintendent Office 2020,11,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Rose Hill #1 Church,19,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,14,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,City Hall 3020,26,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,24,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,8,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,43,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Lorman 5010,13,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,27,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,8,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,27,
Roger Weiner,U.S. Senate,,Democrat,Jefferson,,284,
Heather McTeer,U.S. House,2,Democrat,Jefferson,Union Church 1010,9,
