candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Pearl River,Whitesand Bt. 1,0,
Newt Gingrich,President,,Republican,Pearl River,Whitesand Bt. 1,14,
Jon Huntsman,President,,Republican,Pearl River,Whitesand Bt. 1,0,
Gary Johnson,President,,Republican,Pearl River,Whitesand Bt. 1,0,
Ron Paul,President,,Republican,Pearl River,Whitesand Bt. 1,3,
Rick Perry,President,,Republican,Pearl River,Whitesand Bt. 1,0,
Mitt Romney,President,,Republican,Pearl River,Whitesand Bt. 1,10,
Rick Santorum,President,,Republican,Pearl River,Whitesand Bt. 1,21,
E. Allen Hathcock,U.S. Senate,,Republican,Pearl River,Whitesand Bt. 1,4,
Robert Maloney,U.S. Senate,,Republican,Pearl River,Whitesand Bt. 1,11,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Whitesand Bt. 1,34,
Cindy Burleson,U.S. House,4,Republican,Pearl River,Whitesand Bt. 1,6,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Whitesand Bt. 1,35,
Ron Vincent,U.S. House,4,Republican,Pearl River,Whitesand Bt. 1,7,
Michele Bachmann,President,,Republican,Pearl River,Derby Bt. 1,3,
Newt Gingrich,President,,Republican,Pearl River,Derby Bt. 1,40,
Jon Huntsman,President,,Republican,Pearl River,Derby Bt. 1,1,
Gary Johnson,President,,Republican,Pearl River,Derby Bt. 1,0,
Ron Paul,President,,Republican,Pearl River,Derby Bt. 1,21,
Rick Perry,President,,Republican,Pearl River,Derby Bt. 1,0,
Mitt Romney,President,,Republican,Pearl River,Derby Bt. 1,27,
Rick Santorum,President,,Republican,Pearl River,Derby Bt. 1,43,
E. Allen Hathcock,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,5,
Robert Maloney,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,25,
Roger F. Wicker,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,91,
Cindy Burleson,U.S. House,4,Republican,Pearl River,Derby Bt. 1,17,
Steven M. Palazzo,U.S. House,4,Republican,Pearl River,Derby Bt. 1,94,
Ron Vincent,U.S. House,4,Republican,Pearl River,Derby Bt. 1,14,
Michele Bachmann,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,0,
Newt Gingrich,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,39,
Jon Huntsman,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,0,
Gary Johnson,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,0,
Ron Paul,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,14,
Rick Perry,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,1,
Mitt Romney,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,17,
Rick Santorum,President,,Republican,Pearl River,Picayune Bt. 1 Eastside Annex,34,
