candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Yazoo,Mechanicsburg,0,
Newt Gingrich,President,,Republican,Yazoo,Mechanicsburg,59,
Jon Huntsman,President,,Republican,Yazoo,Mechanicsburg,0,
Gary Johnson,President,,Republican,Yazoo,Mechanicsburg,1,
Ron Paul,President,,Republican,Yazoo,Mechanicsburg,11,
Rick Perry,President,,Republican,Yazoo,Mechanicsburg,1,
Mitt Romney,President,,Republican,Yazoo,Mechanicsburg,53,
Rick Santorum,President,,Republican,Yazoo,Mechanicsburg,69,
E. Allen Hathcock,U.S. Senate,,Republican,Yazoo,Mechanicsburg,6,
Robert Maloney,U.S. Senate,,Republican,Yazoo,Mechanicsburg,5,
Roger F. Wicker,U.S. Senate,,Republican,Yazoo,Mechanicsburg,177,
Bill Marcy,U.S. House,2,Republican,Yazoo,Mechanicsburg,148,
Michele Bachmann,President,,Republican,Yazoo,East Bentonia,2,
Newt Gingrich,President,,Republican,Yazoo,East Bentonia,29,
Jon Huntsman,President,,Republican,Yazoo,East Bentonia,0,
Gary Johnson,President,,Republican,Yazoo,East Bentonia,0,
Ron Paul,President,,Republican,Yazoo,East Bentonia,2,
Rick Perry,President,,Republican,Yazoo,East Bentonia,0,
Mitt Romney,President,,Republican,Yazoo,East Bentonia,27,
Rick Santorum,President,,Republican,Yazoo,East Bentonia,36,
E. Allen Hathcock,U.S. Senate,,Republican,Yazoo,East Bentonia,2,
Robert Maloney,U.S. Senate,,Republican,Yazoo,East Bentonia,6,
Roger F. Wicker,U.S. Senate,,Republican,Yazoo,East Bentonia,85,
Bill Marcy,U.S. House,2,Republican,Yazoo,East Bentonia,76,
Michele Bachmann,President,,Republican,Yazoo,West Bentonia,2,
Newt Gingrich,President,,Republican,Yazoo,West Bentonia,36,
Jon Huntsman,President,,Republican,Yazoo,West Bentonia,1,
Gary Johnson,President,,Republican,Yazoo,West Bentonia,0,
Ron Paul,President,,Republican,Yazoo,West Bentonia,0,
Rick Perry,President,,Republican,Yazoo,West Bentonia,1,
Mitt Romney,President,,Republican,Yazoo,West Bentonia,22,
Rick Santorum,President,,Republican,Yazoo,West Bentonia,53,
E. Allen Hathcock,U.S. Senate,,Republican,Yazoo,West Bentonia,7,
Robert Maloney,U.S. Senate,,Republican,Yazoo,West Bentonia,6,
Roger F. Wicker,U.S. Senate,,Republican,Yazoo,West Bentonia,101,
Bill Marcy,U.S. House,2,Republican,Yazoo,West Bentonia,94,
Michele Bachmann,President,,Republican,Yazoo,Center Ridge,1,
Newt Gingrich,President,,Republican,Yazoo,Center Ridge,49,
Jon Huntsman,President,,Republican,Yazoo,Center Ridge,0,
Gary Johnson,President,,Republican,Yazoo,Center Ridge,0,
Ron Paul,President,,Republican,Yazoo,Center Ridge,3,
Rick Perry,President,,Republican,Yazoo,Center Ridge,0,
Mitt Romney,President,,Republican,Yazoo,Center Ridge,53,
Rick Santorum,President,,Republican,Yazoo,Center Ridge,48,
E. Allen Hathcock,U.S. Senate,,Republican,Yazoo,Center Ridge,6,
Robert Maloney,U.S. Senate,,Republican,Yazoo,Center Ridge,8,
Roger F. Wicker,U.S. Senate,,Republican,Yazoo,Center Ridge,137,
Bill Marcy,U.S. House,2,Republican,Yazoo,Center Ridge,114,
Michele Bachmann,President,,Republican,Yazoo,Dover,0,
Newt Gingrich,President,,Republican,Yazoo,Dover,29,
Jon Huntsman,President,,Republican,Yazoo,Dover,0,
Gary Johnson,President,,Republican,Yazoo,Dover,0,
Ron Paul,President,,Republican,Yazoo,Dover,3,
Rick Perry,President,,Republican,Yazoo,Dover,0,
Mitt Romney,President,,Republican,Yazoo,Dover,26,
Rick Santorum,President,,Republican,Yazoo,Dover,52,
E. Allen Hathcock,U.S. Senate,,Republican,Yazoo,Dover,5,
Robert Maloney,U.S. Senate,,Republican,Yazoo,Dover,4,
Roger F. Wicker,U.S. Senate,,Republican,Yazoo,Dover,99,
Bill Marcy,U.S. House,2,Republican,Yazoo,Dover,90,
Michele Bachmann,President,,Republican,Yazoo,Robinette,2,
Newt Gingrich,President,,Republican,Yazoo,Robinette,36,
Jon Huntsman,President,,Republican,Yazoo,Robinette,0,
Gary Johnson,President,,Republican,Yazoo,Robinette,0,
Ron Paul,President,,Republican,Yazoo,Robinette,3,
