candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Scott,Beat 1/North Forest,57,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 1/North Forest,32,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 1/North Forest,3,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 1/North Forest,8,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 1/North Forest,39,
Barack Obama,President,,Democrat,Scott,Beat 1/Harperville,86,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 1/Harperville,55,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 1/Harperville,7,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 1/Harperville,17,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 1/Harperville,69,
Barack Obama,President,,Democrat,Scott,Beat 1/Hillsboro,81,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 1/Hillsboro,46,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 1/Hillsboro,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 1/Hillsboro,14,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 1/Hillsboro,59,
Barack Obama,President,,Democrat,Scott,Beat 2/South Forest,64,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 2/South Forest,45,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 2/South Forest,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 2/South Forest,12,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 2/South Forest,56,
Barack Obama,President,,Democrat,Scott,Beat 2/Homewood,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 2/Homewood,9,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 2/Homewood,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 2/Homewood,2,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 2/Homewood,10,
Barack Obama,President,,Democrat,Scott,Beat 2/High Hill,35,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 2/High Hill,22,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 2/High Hill,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 2/High Hill,8,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 2/High Hill,34,
Barack Obama,President,,Democrat,Scott,Beat 2/Lake,45,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 2/Lake,31,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 2/Lake,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 2/Lake,10,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 2/Lake,41,
Barack Obama,President,,Democrat,Scott,Beat 2/Usry,8,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 2/Usry,6,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 2/Usry,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 2/Usry,1,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 2/Usry,7,
Barack Obama,President,,Democrat,Scott,Beat 3/Northwest Forest,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 3/Northwest Forest,4,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 3/Northwest Forest,1,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 3/Northwest Forest,3,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 3/Northwest Forest,7,
Barack Obama,President,,Democrat,Scott,Beat 3/Eastwest Morton,70,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 3/Eastwest Morton,32,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 3/Eastwest Morton,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 3/Eastwest Morton,31,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 3/Eastwest Morton,67,
Barack Obama,President,,Democrat,Scott,Beat 3/Pulaski,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 3/Pulaski,10,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 3/Pulaski,1,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 3/Pulaski,3,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 3/Pulaski,13,
Barack Obama,President,,Democrat,Scott,Beat 3/Springfield,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 3/Springfield,3,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 3/Springfield,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 3/Springfield,0,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 3/Springfield,3,
Barack Obama,President,,Democrat,Scott,Beat 3/Cooperville,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 3/Cooperville,2,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 3/Cooperville,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 3/Cooperville,0,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 3/Cooperville,2,
Barack Obama,President,,Democrat,Scott,Beat 4/North Morton,92,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/North Morton,59,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/North Morton,13,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/North Morton,22,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/North Morton,79,
Barack Obama,President,,Democrat,Scott,Beat 4/Liberty,20,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/Liberty,12,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/Liberty,3,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/Liberty,1,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/Liberty,18,
Barack Obama,President,,Democrat,Scott,Beat 4/Forkville,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/Forkville,3,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/Forkville,1,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/Forkville,1,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/Forkville,3,
Barack Obama,President,,Democrat,Scott,Beat 4/Ludlow,30,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/Ludlow,19,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/Ludlow,4,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/Ludlow,6,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/Ludlow,27,
Barack Obama,President,,Democrat,Scott,Beat 4/Clifton,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/Clifton,0,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/Clifton,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/Clifton,3,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/Clifton,3,
Barack Obama,President,,Democrat,Scott,Beat 4/Contrell,48,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 4/Contrell,26,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 4/Contrell,5,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 4/Contrell,11,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 4/Contrell,38,
Barack Obama,President,,Democrat,Scott,Beat 5/Northeast Forest,15,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 5/Northeast Forest,7,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 5/Northeast Forest,2,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 5/Northeast Forest,3,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 5/Northeast Forest,12,
Barack Obama,President,,Democrat,Scott,Beat 5/Salem,48,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 5/Salem,25,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 5/Salem,5,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 5/Salem,10,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 5/Salem,38,
Barack Obama,President,,Democrat,Scott,Beat 5/Sebastopol,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 5/Sebastopol,1,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 5/Sebastopol,0,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 5/Sebastopol,1,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 5/Sebastopol,1,
Barack Obama,President,,Democrat,Scott,Beat 5/Steele,54,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 5/Steele,38,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 5/Steele,2,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 5/Steele,9,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 5/Steele,44,
Barack Obama,President,,Democrat,Scott,Beat 5/Langs Mill,21,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,Beat 5/Langs Mill,11,
Will Oatis,U.S. Senate,,Democrat,Scott,Beat 5/Langs Mill,3,
Roger Weiner,U.S. Senate,,Democrat,Scott,Beat 5/Langs Mill,3,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,Beat 5/Langs Mill,14,
Barack Obama,President,,Democrat,Scott,,813,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Scott,,498,TRUE
Will Oatis,U.S. Senate,,Democrat,Scott,,70,
Roger Weiner,U.S. Senate,,Democrat,Scott,,179,
Crystal C. Biggs,U.S. House,3,Democrat,Scott,,684,TRUE
