candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Montgomery,Alva,18,
Mitt Romney,President,,Republican,Montgomery,Alva,28,
Virgil Goode,President,,Constitution,Montgomery,Alva,0,
Gary Johnson,President,,Libertarian,Montgomery,Alva,0,
Jill Stein,President,,Green,Montgomery,Alva,0,
Barbara Dale Washer,President,,Reform,Montgomery,Alva,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Montgomery,Alva,12,
Roger F. Wicker,U.S. Senate,,Republican,Montgomery,Alva,29,
Thomas Cramer,U.S. Senate,,Constitution,Montgomery,Alva,1,
Shawn O'Hara,U.S. Senate,,Reform,Montgomery,Alva,0,
Bill Marcy,U.S. House,2,Republican,Montgomery,Alva,19,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Alva,21,
Cobby Mondale Williams,U.S. House,2,Independent,Montgomery,Alva,1,
Lajena Williams,U.S. House,2,Reform,Montgomery,Alva,0,
Barack Obama,President,,Democrat,Montgomery,Lodi,171,
Mitt Romney,President,,Republican,Montgomery,Lodi,42,
Virgil Goode,President,,Constitution,Montgomery,Lodi,0,
Gary Johnson,President,,Libertarian,Montgomery,Lodi,0,
Jill Stein,President,,Green,Montgomery,Lodi,0,
Barbara Dale Washer,President,,Reform,Montgomery,Lodi,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Montgomery,Lodi,143,
Roger F. Wicker,U.S. Senate,,Republican,Montgomery,Lodi,42,
Thomas Cramer,U.S. Senate,,Constitution,Montgomery,Lodi,5,
Shawn O'Hara,U.S. Senate,,Reform,Montgomery,Lodi,2,
Bill Marcy,U.S. House,2,Republican,Montgomery,Lodi,33,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Lodi,170,
Cobby Mondale Williams,U.S. House,2,Independent,Montgomery,Lodi,1,
Lajena Williams,U.S. House,2,Reform,Montgomery,Lodi,1,
Barack Obama,President,,Democrat,Montgomery,Mt Pisgah,20,
Mitt Romney,President,,Republican,Montgomery,Mt Pisgah,145,
Virgil Goode,President,,Constitution,Montgomery,Mt Pisgah,0,
Gary Johnson,President,,Libertarian,Montgomery,Mt Pisgah,0,
Jill Stein,President,,Green,Montgomery,Mt Pisgah,0,
Barbara Dale Washer,President,,Reform,Montgomery,Mt Pisgah,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Montgomery,Mt Pisgah,18,
Roger F. Wicker,U.S. Senate,,Republican,Montgomery,Mt Pisgah,141,
Thomas Cramer,U.S. Senate,,Constitution,Montgomery,Mt Pisgah,3,
Shawn O'Hara,U.S. Senate,,Reform,Montgomery,Mt Pisgah,1,
Bill Marcy,U.S. House,2,Republican,Montgomery,Mt Pisgah,122,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Mt Pisgah,37,
Cobby Mondale Williams,U.S. House,2,Independent,Montgomery,Mt Pisgah,1,
Lajena Williams,U.S. House,2,Reform,Montgomery,Mt Pisgah,0,
Barack Obama,President,,Democrat,Montgomery,Nations,33,
Mitt Romney,President,,Republican,Montgomery,Nations,220,
Virgil Goode,President,,Constitution,Montgomery,Nations,0,
Gary Johnson,President,,Libertarian,Montgomery,Nations,1,
Jill Stein,President,,Green,Montgomery,Nations,0,
Barbara Dale Washer,President,,Reform,Montgomery,Nations,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Montgomery,Nations,27,
Roger F. Wicker,U.S. Senate,,Republican,Montgomery,Nations,213,
Thomas Cramer,U.S. Senate,,Constitution,Montgomery,Nations,3,
Shawn O'Hara,U.S. Senate,,Reform,Montgomery,Nations,1,
Bill Marcy,U.S. House,2,Republican,Montgomery,Nations,164,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Nations,66,
Cobby Mondale Williams,U.S. House,2,Independent,Montgomery,Nations,6,
Lajena Williams,U.S. House,2,Reform,Montgomery,Nations,0,
Barack Obama,President,,Democrat,Montgomery,Poplar Creek,13,
Mitt Romney,President,,Republican,Montgomery,Poplar Creek,90,
Virgil Goode,President,,Constitution,Montgomery,Poplar Creek,0,
