candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Marshall,1 North Holly Springs,0,
Newt Gingrich,President,,Republican,Marshall,1 North Holly Springs,15,
Jon Huntsman,President,,Republican,Marshall,1 North Holly Springs,0,
Gary Johnson,President,,Republican,Marshall,1 North Holly Springs,0,
Ron Paul,President,,Republican,Marshall,1 North Holly Springs,3,
Rick Perry,President,,Republican,Marshall,1 North Holly Springs,1,
Mitt Romney,President,,Republican,Marshall,1 North Holly Springs,25,
Rick Santorum,President,,Republican,Marshall,1 North Holly Springs,26,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,1 North Holly Springs,3,
Robert Maloney,U.S. Senate,,Republican,Marshall,1 North Holly Springs,1,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 North Holly Springs,66,
Robert Estes,U.S. House,1,Republican,Marshall,1 North Holly Springs,11,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 North Holly Springs,29,
Henry Ross,U.S. House,1,Republican,Marshall,1 North Holly Springs,28,
Michele Bachmann,President,,Republican,Marshall,1 Red Banks,2,
Newt Gingrich,President,,Republican,Marshall,1 Red Banks,47,
Jon Huntsman,President,,Republican,Marshall,1 Red Banks,1,
Gary Johnson,President,,Republican,Marshall,1 Red Banks,0,
Ron Paul,President,,Republican,Marshall,1 Red Banks,7,
Rick Perry,President,,Republican,Marshall,1 Red Banks,1,
Mitt Romney,President,,Republican,Marshall,1 Red Banks,22,
Rick Santorum,President,,Republican,Marshall,1 Red Banks,48,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,1 Red Banks,5,
Robert Maloney,U.S. Senate,,Republican,Marshall,1 Red Banks,11,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 Red Banks,107,
Robert Estes,U.S. House,1,Republican,Marshall,1 Red Banks,30,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 Red Banks,62,
Henry Ross,U.S. House,1,Republican,Marshall,1 Red Banks,32,
Michele Bachmann,President,,Republican,Marshall,1 West Holly Springs,0,
Newt Gingrich,President,,Republican,Marshall,1 West Holly Springs,13,
Jon Huntsman,President,,Republican,Marshall,1 West Holly Springs,0,
Gary Johnson,President,,Republican,Marshall,1 West Holly Springs,0,
Ron Paul,President,,Republican,Marshall,1 West Holly Springs,7,
Rick Perry,President,,Republican,Marshall,1 West Holly Springs,1,
Mitt Romney,President,,Republican,Marshall,1 West Holly Springs,22,
Rick Santorum,President,,Republican,Marshall,1 West Holly Springs,25,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,1 West Holly Springs,0,
Robert Maloney,U.S. Senate,,Republican,Marshall,1 West Holly Springs,2,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,1 West Holly Springs,65,
Robert Estes,U.S. House,1,Republican,Marshall,1 West Holly Springs,10,
Alan Nunnelee,U.S. House,1,Republican,Marshall,1 West Holly Springs,42,
Henry Ross,U.S. House,1,Republican,Marshall,1 West Holly Springs,14,
Michele Bachmann,President,,Republican,Marshall,2 North Cayce,0,
Newt Gingrich,President,,Republican,Marshall,2 North Cayce,40,
Jon Huntsman,President,,Republican,Marshall,2 North Cayce,0,
Gary Johnson,President,,Republican,Marshall,2 North Cayce,0,
Ron Paul,President,,Republican,Marshall,2 North Cayce,4,
Rick Perry,President,,Republican,Marshall,2 North Cayce,0,
Mitt Romney,President,,Republican,Marshall,2 North Cayce,31,
Rick Santorum,President,,Republican,Marshall,2 North Cayce,28,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 North Cayce,9,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 North Cayce,8,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 North Cayce,73,
Robert Estes,U.S. House,1,Republican,Marshall,2 North Cayce,19,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 North Cayce,55,
Henry Ross,U.S. House,1,Republican,Marshall,2 North Cayce,21,
Michele Bachmann,President,,Republican,Marshall,2 Early Grove,0,
Newt Gingrich,President,,Republican,Marshall,2 Early Grove,4,
Jon Huntsman,President,,Republican,Marshall,2 Early Grove,0,
Gary Johnson,President,,Republican,Marshall,2 Early Grove,0,
Ron Paul,President,,Republican,Marshall,2 Early Grove,1,
Rick Perry,President,,Republican,Marshall,2 Early Grove,0,
Mitt Romney,President,,Republican,Marshall,2 Early Grove,5,
Rick Santorum,President,,Republican,Marshall,2 Early Grove,17,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 Early Grove,0,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 Early Grove,2,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Early Grove,22,
Robert Estes,U.S. House,1,Republican,Marshall,2 Early Grove,3,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 Early Grove,17,
Henry Ross,U.S. House,1,Republican,Marshall,2 Early Grove,5,
Michele Bachmann,President,,Republican,Marshall,2 Hudsonville,0,
Newt Gingrich,President,,Republican,Marshall,2 Hudsonville,7,
Jon Huntsman,President,,Republican,Marshall,2 Hudsonville,0,
Gary Johnson,President,,Republican,Marshall,2 Hudsonville,0,
Ron Paul,President,,Republican,Marshall,2 Hudsonville,5,
Rick Perry,President,,Republican,Marshall,2 Hudsonville,0,
Mitt Romney,President,,Republican,Marshall,2 Hudsonville,10,
Rick Santorum,President,,Republican,Marshall,2 Hudsonville,15,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 Hudsonville,2,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 Hudsonville,3,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Hudsonville,31,
Robert Estes,U.S. House,1,Republican,Marshall,2 Hudsonville,6,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 Hudsonville,25,
Henry Ross,U.S. House,1,Republican,Marshall,2 Hudsonville,6,
Michele Bachmann,President,,Republican,Marshall,2 Mt Pleasant,1,
Newt Gingrich,President,,Republican,Marshall,2 Mt Pleasant,66,
Jon Huntsman,President,,Republican,Marshall,2 Mt Pleasant,0,
Gary Johnson,President,,Republican,Marshall,2 Mt Pleasant,1,
Ron Paul,President,,Republican,Marshall,2 Mt Pleasant,9,
Rick Perry,President,,Republican,Marshall,2 Mt Pleasant,2,
Mitt Romney,President,,Republican,Marshall,2 Mt Pleasant,67,
Rick Santorum,President,,Republican,Marshall,2 Mt Pleasant,108,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 Mt Pleasant,13,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 Mt Pleasant,20,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Mt Pleasant,207,
Robert Estes,U.S. House,1,Republican,Marshall,2 Mt Pleasant,36,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 Mt Pleasant,140,
Henry Ross,U.S. House,1,Republican,Marshall,2 Mt Pleasant,67,
Michele Bachmann,President,,Republican,Marshall,2 North Holly Springs,0,
Newt Gingrich,President,,Republican,Marshall,2 North Holly Springs,19,
Jon Huntsman,President,,Republican,Marshall,2 North Holly Springs,0,
Gary Johnson,President,,Republican,Marshall,2 North Holly Springs,0,
Ron Paul,President,,Republican,Marshall,2 North Holly Springs,4,
Rick Perry,President,,Republican,Marshall,2 North Holly Springs,0,
Mitt Romney,President,,Republican,Marshall,2 North Holly Springs,14,
Rick Santorum,President,,Republican,Marshall,2 North Holly Springs,14,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 North Holly Springs,1,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 North Holly Springs,2,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 North Holly Springs,47,
Robert Estes,U.S. House,1,Republican,Marshall,2 North Holly Springs,4,
Alan Nunnelee,U.S. House,1,Republican,Marshall,2 North Holly Springs,19,
Henry Ross,U.S. House,1,Republican,Marshall,2 North Holly Springs,28,
Michele Bachmann,President,,Republican,Marshall,2 Slayden,0,
Newt Gingrich,President,,Republican,Marshall,2 Slayden,22,
Jon Huntsman,President,,Republican,Marshall,2 Slayden,0,
Gary Johnson,President,,Republican,Marshall,2 Slayden,0,
Ron Paul,President,,Republican,Marshall,2 Slayden,3,
Rick Perry,President,,Republican,Marshall,2 Slayden,1,
Mitt Romney,President,,Republican,Marshall,2 Slayden,24,
Rick Santorum,President,,Republican,Marshall,2 Slayden,65,
E. Allen Hathcock,U.S. Senate,,Republican,Marshall,2 Slayden,8,
Robert Maloney,U.S. Senate,,Republican,Marshall,2 Slayden,11,
Roger F. Wicker,U.S. Senate,,Republican,Marshall,2 Slayden,83,
Robert Estes,U.S. House,1,Republican,Marshall,2 Slayden,15,
