candidate,office,district,party,county,precinct,votes,winner
Mitt Romney,President,,Republican,Forrest,Kamper Park,571,
Virgil Goode,President,,Constitution,Forrest,Kamper Park,7,
Gary Johnson,President,,Libertarian,Forrest,Kamper Park,27,
Jill Stein,President,,Green,Forrest,Kamper Park,9,
Barbara Dale Washer,President,,Reform,Forrest,Kamper Park,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Kamper Park,501,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Kamper Park,578,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Kamper Park,26,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Kamper Park,23,
Matt Moore,U.S. House,4,Democrat,Forrest,Kamper Park,463,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Kamper Park,556,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Kamper Park,7,
Ron Williams,U.S. House,4,Libertarian,Forrest,Kamper Park,90,
Barack Obama,President,,Democrat,Forrest,Westside,603,
Mitt Romney,President,,Republican,Forrest,Westside,396,
Virgil Goode,President,,Constitution,Forrest,Westside,2,
Gary Johnson,President,,Libertarian,Forrest,Westside,15,
Jill Stein,President,,Green,Forrest,Westside,3,
Barbara Dale Washer,President,,Reform,Forrest,Westside,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Westside,559,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Westside,415,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Westside,13,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Westside,15,
Matt Moore,U.S. House,4,Democrat,Forrest,Westside,539,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Westside,396,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Westside,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Westside,50,
Barack Obama,President,,Democrat,Forrest,Rawls Springs,403,
Mitt Romney,President,,Republican,Forrest,Rawls Springs,458,
Virgil Goode,President,,Constitution,Forrest,Rawls Springs,2,
Gary Johnson,President,,Libertarian,Forrest,Rawls Springs,4,
Jill Stein,President,,Green,Forrest,Rawls Springs,2,
Barbara Dale Washer,President,,Reform,Forrest,Rawls Springs,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Rawls Springs,383,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Rawls Springs,450,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Rawls Springs,10,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Rawls Springs,12,
Matt Moore,U.S. House,4,Democrat,Forrest,Rawls Springs,366,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Rawls Springs,430,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Rawls Springs,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Rawls Springs,42,
Barack Obama,President,,Democrat,Forrest,Hattiesburg Cultural Center,694,
Mitt Romney,President,,Republican,Forrest,Hattiesburg Cultural Center,43,
Virgil Goode,President,,Constitution,Forrest,Hattiesburg Cultural Center,0,
Gary Johnson,President,,Libertarian,Forrest,Hattiesburg Cultural Center,2,
Jill Stein,President,,Green,Forrest,Hattiesburg Cultural Center,2,
Barbara Dale Washer,President,,Reform,Forrest,Hattiesburg Cultural Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Hattiesburg Cultural Center,613,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Hattiesburg Cultural Center,67,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Hattiesburg Cultural Center,6,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Hattiesburg Cultural Center,22,
Matt Moore,U.S. House,4,Democrat,Forrest,Hattiesburg Cultural Center,603,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Hattiesburg Cultural Center,68,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Hattiesburg Cultural Center,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Hattiesburg Cultural Center,28,
Barack Obama,President,,Democrat,Forrest,Train Depot,381,
Mitt Romney,President,,Republican,Forrest,Train Depot,47,
Virgil Goode,President,,Constitution,Forrest,Train Depot,2,
Gary Johnson,President,,Libertarian,Forrest,Train Depot,0,
Jill Stein,President,,Green,Forrest,Train Depot,0,
Barbara Dale Washer,President,,Reform,Forrest,Train Depot,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Train Depot,335,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Train Depot,66,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Train Depot,6,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Train Depot,12,
Matt Moore,U.S. House,4,Democrat,Forrest,Train Depot,315,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Train Depot,62,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Train Depot,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Train Depot,22,
Barack Obama,President,,Democrat,Forrest,Burger Center,518,
Mitt Romney,President,,Republican,Forrest,Burger Center,2,
Virgil Goode,President,,Constitution,Forrest,Burger Center,0,
Gary Johnson,President,,Libertarian,Forrest,Burger Center,0,
Jill Stein,President,,Green,Forrest,Burger Center,0,
Barbara Dale Washer,President,,Reform,Forrest,Burger Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Burger Center,425,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Burger Center,29,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Burger Center,9,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Burger Center,7,
Matt Moore,U.S. House,4,Democrat,Forrest,Burger Center,403,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Burger Center,26,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Burger Center,5,
Ron Williams,U.S. House,4,Libertarian,Forrest,Burger Center,12,
Barack Obama,President,,Democrat,Forrest,North Heights,759,
Mitt Romney,President,,Republican,Forrest,North Heights,99,
Virgil Goode,President,,Constitution,Forrest,North Heights,1,
Gary Johnson,President,,Libertarian,Forrest,North Heights,4,
Jill Stein,President,,Green,Forrest,North Heights,0,
Barbara Dale Washer,President,,Reform,Forrest,North Heights,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,North Heights,664,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,North Heights,140,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,North Heights,9,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,North Heights,13,
Matt Moore,U.S. House,4,Democrat,Forrest,North Heights,655,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,North Heights,123,
Robert W. Claunch,U.S. House,4,Reform,Forrest,North Heights,2,
Ron Williams,U.S. House,4,Libertarian,Forrest,North Heights,22,
Barack Obama,President,,Democrat,Forrest,Eatonville,170,
Mitt Romney,President,,Republican,Forrest,Eatonville,554,
Virgil Goode,President,,Constitution,Forrest,Eatonville,0,
Gary Johnson,President,,Libertarian,Forrest,Eatonville,7,
Jill Stein,President,,Green,Forrest,Eatonville,3,
Barbara Dale Washer,President,,Reform,Forrest,Eatonville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Eatonville,160,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Eatonville,540,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Eatonville,11,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Eatonville,6,
Matt Moore,U.S. House,4,Democrat,Forrest,Eatonville,153,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Eatonville,526,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Eatonville,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Eatonville,32,
Barack Obama,President,,Democrat,Forrest,Glendale,699,
Mitt Romney,President,,Republican,Forrest,Glendale,296,
Virgil Goode,President,,Constitution,Forrest,Glendale,1,
Gary Johnson,President,,Libertarian,Forrest,Glendale,2,
Jill Stein,President,,Green,Forrest,Glendale,0,
Barbara Dale Washer,President,,Reform,Forrest,Glendale,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Glendale,640,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Glendale,322,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Glendale,6,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Glendale,9,
Matt Moore,U.S. House,4,Democrat,Forrest,Glendale,607,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Glendale,317,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Glendale,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Glendale,27,
Barack Obama,President,,Democrat,Forrest,Bar Mac,289,
Mitt Romney,President,,Republican,Forrest,Bar Mac,1666,
Virgil Goode,President,,Constitution,Forrest,Bar Mac,3,
Gary Johnson,President,,Libertarian,Forrest,Bar Mac,13,
Jill Stein,President,,Green,Forrest,Bar Mac,2,
Barbara Dale Washer,President,,Reform,Forrest,Bar Mac,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Bar Mac,286,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Bar Mac,1620,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Bar Mac,19,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Bar Mac,17,
Matt Moore,U.S. House,4,Democrat,Forrest,Bar Mac,270,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Bar Mac,1578,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Bar Mac,6,
Ron Williams,U.S. House,4,Libertarian,Forrest,Bar Mac,77,
Barack Obama,President,,Democrat,Forrest,Petal Civic Center,212,
Mitt Romney,President,,Republican,Forrest,Petal Civic Center,1123,
Virgil Goode,President,,Constitution,Forrest,Petal Civic Center,2,
Gary Johnson,President,,Libertarian,Forrest,Petal Civic Center,19,
Jill Stein,President,,Green,Forrest,Petal Civic Center,3,
Barbara Dale Washer,President,,Reform,Forrest,Petal Civic Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Petal Civic Center,214,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Petal Civic Center,1089,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Petal Civic Center,33,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Petal Civic Center,12,
Matt Moore,U.S. House,4,Democrat,Forrest,Petal Civic Center,187,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Petal Civic Center,1052,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Petal Civic Center,5,
Ron Williams,U.S. House,4,Libertarian,Forrest,Petal Civic Center,85,
Barack Obama,President,,Democrat,Forrest,Leeville,126,
Mitt Romney,President,,Republican,Forrest,Leeville,875,
Virgil Goode,President,,Constitution,Forrest,Leeville,1,
Gary Johnson,President,,Libertarian,Forrest,Leeville,3,
Jill Stein,President,,Green,Forrest,Leeville,3,
Barbara Dale Washer,President,,Reform,Forrest,Leeville,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Leeville,120,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Leeville,870,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Leeville,9,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Leeville,3,
Matt Moore,U.S. House,4,Democrat,Forrest,Leeville,104,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Leeville,835,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Leeville,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Leeville,52,
Barack Obama,President,,Democrat,Forrest,Petal Masonic,160,
Mitt Romney,President,,Republican,Forrest,Petal Masonic,1000,
Virgil Goode,President,,Constitution,Forrest,Petal Masonic,3,
Gary Johnson,President,,Libertarian,Forrest,Petal Masonic,13,
Jill Stein,President,,Green,Forrest,Petal Masonic,2,
Barbara Dale Washer,President,,Reform,Forrest,Petal Masonic,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Petal Masonic,152,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Petal Masonic,977,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Petal Masonic,21,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Petal Masonic,18,
Matt Moore,U.S. House,4,Democrat,Forrest,Petal Masonic,145,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Petal Masonic,949,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Petal Masonic,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Petal Masonic,53,
Barack Obama,President,,Democrat,Forrest,Sunrise,451,
Mitt Romney,President,,Republican,Forrest,Sunrise,2128,
Virgil Goode,President,,Constitution,Forrest,Sunrise,1,
Gary Johnson,President,,Libertarian,Forrest,Sunrise,14,
Jill Stein,President,,Green,Forrest,Sunrise,3,
Barbara Dale Washer,President,,Reform,Forrest,Sunrise,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Sunrise,421,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Sunrise,2100,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Sunrise,26,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Sunrise,17,
Matt Moore,U.S. House,4,Democrat,Forrest,Sunrise,402,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Sunrise,2040,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Sunrise,10,
Ron Williams,U.S. House,4,Libertarian,Forrest,Sunrise,107,
Barack Obama,President,,Democrat,Forrest,Dixie Pine Central,876,
Mitt Romney,President,,Republican,Forrest,Dixie Pine Central,170,
Virgil Goode,President,,Constitution,Forrest,Dixie Pine Central,1,
Gary Johnson,President,,Libertarian,Forrest,Dixie Pine Central,1,
Jill Stein,President,,Green,Forrest,Dixie Pine Central,3,
Barbara Dale Washer,President,,Reform,Forrest,Dixie Pine Central,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Dixie Pine Central,755,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Dixie Pine Central,190,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Dixie Pine Central,13,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Dixie Pine Central,31,
Matt Moore,U.S. House,4,Democrat,Forrest,Dixie Pine Central,732,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Dixie Pine Central,185,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Dixie Pine Central,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Dixie Pine Central,41,
Barack Obama,President,,Democrat,Forrest,Rowan,737,
Mitt Romney,President,,Republican,Forrest,Rowan,2,
Virgil Goode,President,,Constitution,Forrest,Rowan,0,
Gary Johnson,President,,Libertarian,Forrest,Rowan,0,
Jill Stein,President,,Green,Forrest,Rowan,0,
Barbara Dale Washer,President,,Reform,Forrest,Rowan,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Rowan,620,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Rowan,29,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Rowan,7,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Rowan,20,
Matt Moore,U.S. House,4,Democrat,Forrest,Rowan,601,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Rowan,31,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Rowan,3,
Ron Williams,U.S. House,4,Libertarian,Forrest,Rowan,15,
Barack Obama,President,,Democrat,Forrest,Salvation Army,1092,
Mitt Romney,President,,Republican,Forrest,Salvation Army,44,
Virgil Goode,President,,Constitution,Forrest,Salvation Army,2,
Gary Johnson,President,,Libertarian,Forrest,Salvation Army,1,
Jill Stein,President,,Green,Forrest,Salvation Army,1,
Barbara Dale Washer,President,,Reform,Forrest,Salvation Army,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Salvation Army,992,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Salvation Army,92,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Salvation Army,10,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Salvation Army,16,
Matt Moore,U.S. House,4,Democrat,Forrest,Salvation Army,960,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Salvation Army,98,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Salvation Army,7,
Ron Williams,U.S. House,4,Libertarian,Forrest,Salvation Army,22,
Barack Obama,President,,Democrat,Forrest,Court Street,464,
Mitt Romney,President,,Republican,Forrest,Court Street,89,
Virgil Goode,President,,Constitution,Forrest,Court Street,0,
Gary Johnson,President,,Libertarian,Forrest,Court Street,2,
Jill Stein,President,,Green,Forrest,Court Street,1,
Barbara Dale Washer,President,,Reform,Forrest,Court Street,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Court Street,417,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Court Street,110,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Court Street,6,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Court Street,10,
Matt Moore,U.S. House,4,Democrat,Forrest,Court Street,411,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Court Street,102,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Court Street,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Court Street,22,
Barack Obama,President,,Democrat,Forrest,Camp,189,
Mitt Romney,President,,Republican,Forrest,Camp,195,
Virgil Goode,President,,Constitution,Forrest,Camp,1,
Gary Johnson,President,,Libertarian,Forrest,Camp,4,
Jill Stein,President,,Green,Forrest,Camp,2,
Barbara Dale Washer,President,,Reform,Forrest,Camp,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Camp,155,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Camp,202,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Camp,6,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Camp,5,
Matt Moore,U.S. House,4,Democrat,Forrest,Camp,154,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Camp,182,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Camp,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Camp,25,
Barack Obama,President,,Democrat,Forrest,West Petal,127,
Mitt Romney,President,,Republican,Forrest,West Petal,350,
Virgil Goode,President,,Constitution,Forrest,West Petal,2,
Gary Johnson,President,,Libertarian,Forrest,West Petal,6,
Jill Stein,President,,Green,Forrest,West Petal,0,
Barbara Dale Washer,President,,Reform,Forrest,West Petal,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,West Petal,131,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,West Petal,335,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,West Petal,5,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,West Petal,6,
Matt Moore,U.S. House,4,Democrat,Forrest,West Petal,112,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,West Petal,323,
Robert W. Claunch,U.S. House,4,Reform,Forrest,West Petal,1,
Ron Williams,U.S. House,4,Libertarian,Forrest,West Petal,28,
Barack Obama,President,,Democrat,Forrest,Mclaurin,66,
Mitt Romney,President,,Republican,Forrest,Mclaurin,261,
Virgil Goode,President,,Constitution,Forrest,Mclaurin,1,
Gary Johnson,President,,Libertarian,Forrest,Mclaurin,4,
Jill Stein,President,,Green,Forrest,Mclaurin,1,
Barbara Dale Washer,President,,Reform,Forrest,Mclaurin,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Mclaurin,55,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Mclaurin,262,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Mclaurin,2,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Mclaurin,11,
Matt Moore,U.S. House,4,Democrat,Forrest,Mclaurin,52,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Mclaurin,252,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Mclaurin,1,
Ron Williams,U.S. House,4,Libertarian,Forrest,Mclaurin,19,
Barack Obama,President,,Democrat,Forrest,Lillie Burney,499,
Mitt Romney,President,,Republican,Forrest,Lillie Burney,4,
Virgil Goode,President,,Constitution,Forrest,Lillie Burney,0,
Gary Johnson,President,,Libertarian,Forrest,Lillie Burney,0,
Jill Stein,President,,Green,Forrest,Lillie Burney,0,
Barbara Dale Washer,President,,Reform,Forrest,Lillie Burney,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Lillie Burney,443,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Lillie Burney,32,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Lillie Burney,7,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Lillie Burney,10,
Matt Moore,U.S. House,4,Democrat,Forrest,Lillie Burney,422,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Lillie Burney,29,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Lillie Burney,10,
Ron Williams,U.S. House,4,Libertarian,Forrest,Lillie Burney,8,
Barack Obama,President,,Democrat,Forrest,West Hills,196,
Mitt Romney,President,,Republican,Forrest,West Hills,380,
Virgil Goode,President,,Constitution,Forrest,West Hills,2,
Gary Johnson,President,,Libertarian,Forrest,West Hills,7,
Jill Stein,President,,Green,Forrest,West Hills,1,
Barbara Dale Washer,President,,Reform,Forrest,West Hills,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,West Hills,193,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,West Hills,374,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,West Hills,5,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,West Hills,3,
Matt Moore,U.S. House,4,Democrat,Forrest,West Hills,172,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,West Hills,371,
Robert W. Claunch,U.S. House,4,Reform,Forrest,West Hills,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,West Hills,33,
Barack Obama,President,,Democrat,Forrest,Highland Park,558,
Mitt Romney,President,,Republican,Forrest,Highland Park,263,
Virgil Goode,President,,Constitution,Forrest,Highland Park,2,
Gary Johnson,President,,Libertarian,Forrest,Highland Park,7,
Jill Stein,President,,Green,Forrest,Highland Park,1,
Barbara Dale Washer,President,,Reform,Forrest,Highland Park,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Highland Park,519,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Highland Park,275,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Highland Park,10,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Highland Park,15,
Matt Moore,U.S. House,4,Democrat,Forrest,Highland Park,488,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Highland Park,283,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Highland Park,2,
Ron Williams,U.S. House,4,Libertarian,Forrest,Highland Park,34,
Barack Obama,President,,Democrat,Forrest,Brooklyn,38,
Mitt Romney,President,,Republican,Forrest,Brooklyn,388,
Virgil Goode,President,,Constitution,Forrest,Brooklyn,1,
Gary Johnson,President,,Libertarian,Forrest,Brooklyn,1,
Jill Stein,President,,Green,Forrest,Brooklyn,1,
Barbara Dale Washer,President,,Reform,Forrest,Brooklyn,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Brooklyn,47,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Brooklyn,367,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Brooklyn,4,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Brooklyn,7,
Matt Moore,U.S. House,4,Democrat,Forrest,Brooklyn,40,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Brooklyn,350,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Brooklyn,2,
Ron Williams,U.S. House,4,Libertarian,Forrest,Brooklyn,29,
Barack Obama,President,,Democrat,Forrest,Carnes,35,
Mitt Romney,President,,Republican,Forrest,Carnes,613,
Virgil Goode,President,,Constitution,Forrest,Carnes,0,
Gary Johnson,President,,Libertarian,Forrest,Carnes,7,
Jill Stein,President,,Green,Forrest,Carnes,1,
Barbara Dale Washer,President,,Reform,Forrest,Carnes,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Forrest,Carnes,52,
Roger F. Wicker,U.S. Senate,,Republican,Forrest,Carnes,574,
Thomas Cramer,U.S. Senate,,Constitution,Forrest,Carnes,11,
Shawn O'Hara,U.S. Senate,,Reform,Forrest,Carnes,7,
Matt Moore,U.S. House,4,Democrat,Forrest,Carnes,41,
Steven M. Palazzo,U.S. House,4,Republican,Forrest,Carnes,540,
Robert W. Claunch,U.S. House,4,Reform,Forrest,Carnes,4,
Ron Williams,U.S. House,4,Libertarian,Forrest,Carnes,50,
Barack Obama,President,,Democrat,Forrest,Maxie,33,
Mitt Romney,President,,Republican,Forrest,Maxie,132,
Virgil Goode,President,,Constitution,Forrest,Maxie,0,
