candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Grenada,Box 1,82,
Mitt Romney,President,,Republican,Grenada,Box 1,627,
Virgil Goode,President,,Constitution,Grenada,Box 1,3,
Gary Johnson,President,,Libertarian,Grenada,Box 1,7,
Jill Stein,President,,Green,Grenada,Box 1,1,
Barbara Dale Washer,President,,Reform,Grenada,Box 1,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 1,92,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Box 1,608,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Box 1,4,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Box 1,3,
Bill Marcy,U.S. House,2,Republican,Grenada,Box 1,546,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 1,109,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Box 1,13,
Lajena Williams,U.S. House,2,Reform,Grenada,Box 1,3,
Barack Obama,President,,Democrat,Grenada,Box 2 Grenada County Office,559,
Mitt Romney,President,,Republican,Grenada,Box 2 Grenada County Office,303,
Virgil Goode,President,,Constitution,Grenada,Box 2 Grenada County Office,1,
Gary Johnson,President,,Libertarian,Grenada,Box 2 Grenada County Office,1,
Jill Stein,President,,Green,Grenada,Box 2 Grenada County Office,1,
Barbara Dale Washer,President,,Reform,Grenada,Box 2 Grenada County Office,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 2 Grenada County Office,517,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Box 2 Grenada County Office,306,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Box 2 Grenada County Office,1,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Box 2 Grenada County Office,5,
Bill Marcy,U.S. House,2,Republican,Grenada,Box 2 Grenada County Office,245,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 2 Grenada County Office,558,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Box 2 Grenada County Office,15,
Lajena Williams,U.S. House,2,Reform,Grenada,Box 2 Grenada County Office,6,
Barack Obama,President,,Democrat,Grenada,Box 3 City Auditorium,1135,
Mitt Romney,President,,Republican,Grenada,Box 3 City Auditorium,280,
Virgil Goode,President,,Constitution,Grenada,Box 3 City Auditorium,2,
Gary Johnson,President,,Libertarian,Grenada,Box 3 City Auditorium,1,
Jill Stein,President,,Green,Grenada,Box 3 City Auditorium,2,
Barbara Dale Washer,President,,Reform,Grenada,Box 3 City Auditorium,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 3 City Auditorium,1036,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Box 3 City Auditorium,304,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Box 3 City Auditorium,11,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Box 3 City Auditorium,6,
Bill Marcy,U.S. House,2,Republican,Grenada,Box 3 City Auditorium,259,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 3 City Auditorium,1089,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Box 3 City Auditorium,13,
Lajena Williams,U.S. House,2,Reform,Grenada,Box 3 City Auditorium,9,
Barack Obama,President,,Democrat,Grenada,Holcomb Community Center,210,
Mitt Romney,President,,Republican,Grenada,Holcomb Community Center,580,
Virgil Goode,President,,Constitution,Grenada,Holcomb Community Center,1,
Gary Johnson,President,,Libertarian,Grenada,Holcomb Community Center,2,
Jill Stein,President,,Green,Grenada,Holcomb Community Center,3,
Barbara Dale Washer,President,,Reform,Grenada,Holcomb Community Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Holcomb Community Center,198,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Holcomb Community Center,553,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Holcomb Community Center,6,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Holcomb Community Center,4,
Bill Marcy,U.S. House,2,Republican,Grenada,Holcomb Community Center,491,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Holcomb Community Center,248,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Holcomb Community Center,6,
Lajena Williams,U.S. House,2,Reform,Grenada,Holcomb Community Center,3,
Barack Obama,President,,Democrat,Grenada,Box 4,1462,
Mitt Romney,President,,Republican,Grenada,Box 4,217,
Virgil Goode,President,,Constitution,Grenada,Box 4,2,
Gary Johnson,President,,Libertarian,Grenada,Box 4,1,
Jill Stein,President,,Green,Grenada,Box 4,0,
Barbara Dale Washer,President,,Reform,Grenada,Box 4,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 4,1353,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Box 4,241,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Box 4,13,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Box 4,3,
Bill Marcy,U.S. House,2,Republican,Grenada,Box 4,191,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 4,1425,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Box 4,4,
Lajena Williams,U.S. House,2,Reform,Grenada,Box 4,9,
Barack Obama,President,,Democrat,Grenada,Box 5,321,
Mitt Romney,President,,Republican,Grenada,Box 5,1020,
Virgil Goode,President,,Constitution,Grenada,Box 5,0,
Gary Johnson,President,,Libertarian,Grenada,Box 5,2,
Jill Stein,President,,Green,Grenada,Box 5,1,
Barbara Dale Washer,President,,Reform,Grenada,Box 5,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Box 5,321,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Box 5,963,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Box 5,8,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Box 5,8,
Bill Marcy,U.S. House,2,Republican,Grenada,Box 5,859,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Box 5,379,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Box 5,17,
Lajena Williams,U.S. House,2,Reform,Grenada,Box 5,7,
Barack Obama,President,,Democrat,Grenada,The Plant,504,
Mitt Romney,President,,Republican,Grenada,The Plant,704,
Virgil Goode,President,,Constitution,Grenada,The Plant,0,
Gary Johnson,President,,Libertarian,Grenada,The Plant,2,
Jill Stein,President,,Green,Grenada,The Plant,2,
Barbara Dale Washer,President,,Reform,Grenada,The Plant,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,The Plant,450,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,The Plant,707,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,The Plant,9,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,The Plant,7,
Bill Marcy,U.S. House,2,Republican,Grenada,The Plant,630,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,The Plant,515,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,The Plant,13,
Lajena Williams,U.S. House,2,Reform,Grenada,The Plant,6,
Barack Obama,President,,Democrat,Grenada,Elliott Vol Fire Station,72,
Mitt Romney,President,,Republican,Grenada,Elliott Vol Fire Station,288,
Virgil Goode,President,,Constitution,Grenada,Elliott Vol Fire Station,1,
Gary Johnson,President,,Libertarian,Grenada,Elliott Vol Fire Station,0,
Jill Stein,President,,Green,Grenada,Elliott Vol Fire Station,0,
Barbara Dale Washer,President,,Reform,Grenada,Elliott Vol Fire Station,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Elliott Vol Fire Station,66,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Elliott Vol Fire Station,285,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Elliott Vol Fire Station,1,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Elliott Vol Fire Station,0,
Bill Marcy,U.S. House,2,Republican,Grenada,Elliott Vol Fire Station,231,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Elliott Vol Fire Station,101,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Elliott Vol Fire Station,13,
Lajena Williams,U.S. House,2,Reform,Grenada,Elliott Vol Fire Station,2,
Barack Obama,President,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,123,
Mitt Romney,President,,Republican,Grenada,Sweethome Hol #2 Fire Stat,240,
Virgil Goode,President,,Constitution,Grenada,Sweethome Hol #2 Fire Stat,0,
Gary Johnson,President,,Libertarian,Grenada,Sweethome Hol #2 Fire Stat,1,
Jill Stein,President,,Green,Grenada,Sweethome Hol #2 Fire Stat,0,
Barbara Dale Washer,President,,Reform,Grenada,Sweethome Hol #2 Fire Stat,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Sweethome Hol #2 Fire Stat,121,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Sweethome Hol #2 Fire Stat,227,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Sweethome Hol #2 Fire Stat,2,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Sweethome Hol #2 Fire Stat,0,
Bill Marcy,U.S. House,2,Republican,Grenada,Sweethome Hol #2 Fire Stat,201,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Sweethome Hol #2 Fire Stat,129,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Sweethome Hol #2 Fire Stat,9,
Lajena Williams,U.S. House,2,Reform,Grenada,Sweethome Hol #2 Fire Stat,1,
Barack Obama,President,,Democrat,Grenada,Gore Springs Comm Center,151,
Mitt Romney,President,,Republican,Grenada,Gore Springs Comm Center,359,
Virgil Goode,President,,Constitution,Grenada,Gore Springs Comm Center,2,
Gary Johnson,President,,Libertarian,Grenada,Gore Springs Comm Center,1,
Jill Stein,President,,Green,Grenada,Gore Springs Comm Center,1,
Barbara Dale Washer,President,,Reform,Grenada,Gore Springs Comm Center,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Gore Springs Comm Center,159,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Gore Springs Comm Center,342,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Gore Springs Comm Center,0,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Gore Springs Comm Center,4,
Bill Marcy,U.S. House,2,Republican,Grenada,Gore Springs Comm Center,306,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Gore Springs Comm Center,175,
Cobby Mondale Williams,U.S. House,2,Independent,Grenada,Gore Springs Comm Center,8,
Lajena Williams,U.S. House,2,Reform,Grenada,Gore Springs Comm Center,1,
Barack Obama,President,,Democrat,Grenada,Futheyville 1st Pentecost,184,
Mitt Romney,President,,Republican,Grenada,Futheyville 1st Pentecost,476,
Virgil Goode,President,,Constitution,Grenada,Futheyville 1st Pentecost,2,
Gary Johnson,President,,Libertarian,Grenada,Futheyville 1st Pentecost,1,
Jill Stein,President,,Green,Grenada,Futheyville 1st Pentecost,0,
Barbara Dale Washer,President,,Reform,Grenada,Futheyville 1st Pentecost,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Grenada,Futheyville 1st Pentecost,188,
Roger F. Wicker,U.S. Senate,,Republican,Grenada,Futheyville 1st Pentecost,461,
Thomas Cramer,U.S. Senate,,Constitution,Grenada,Futheyville 1st Pentecost,3,
Shawn O'Hara,U.S. Senate,,Reform,Grenada,Futheyville 1st Pentecost,3,
Bill Marcy,U.S. House,2,Republican,Grenada,Futheyville 1st Pentecost,418,
Bennie G. Thompson,U.S. House,2,Democrat,Grenada,Futheyville 1st Pentecost,210,
