candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Kemper,Scooba A-L,263,
Mitt Romney,President,,Republican,Kemper,Scooba A-L,116,
Virgil Goode,President,,Constitution,Kemper,Scooba A-L,0,
Gary Johnson,President,,Libertarian,Kemper,Scooba A-L,3,
Jill Stein,President,,Green,Kemper,Scooba A-L,0,
Barbara Dale Washer,President,,Reform,Kemper,Scooba A-L,0,
Thomas Cramer,U.S. Senate,,Constitution,Kemper,Scooba A-L,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Kemper,Scooba A-L,223,
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Scooba A-L,6,
Roger F. Wicker,U.S. Senate,,Republican,Kemper,Scooba A-L,132,
Gregg Harper,U.S. House,3,Republican,Kemper,Scooba A-L,180,
"John ""Luke"" Pannell",U.S. House,3,Reform,Kemper,Scooba A-L,133,
Barack Obama,President,,Democrat,Kemper,Scooba M-Z,238,
Mitt Romney,President,,Republican,Kemper,Scooba M-Z,124,
Virgil Goode,President,,Constitution,Kemper,Scooba M-Z,1,
Gary Johnson,President,,Libertarian,Kemper,Scooba M-Z,1,
Jill Stein,President,,Green,Kemper,Scooba M-Z,1,
Barbara Dale Washer,President,,Reform,Kemper,Scooba M-Z,0,
Thomas Cramer,U.S. Senate,,Constitution,Kemper,Scooba M-Z,9,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Kemper,Scooba M-Z,202,
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Scooba M-Z,5,
Roger F. Wicker,U.S. Senate,,Republican,Kemper,Scooba M-Z,136,
Gregg Harper,U.S. House,3,Republican,Kemper,Scooba M-Z,179,
"John ""Luke"" Pannell",U.S. House,3,Reform,Kemper,Scooba M-Z,122,
Barack Obama,President,,Democrat,Kemper,Farmers Market,14,
Mitt Romney,President,,Republican,Kemper,Farmers Market,15,
Virgil Goode,President,,Constitution,Kemper,Farmers Market,0,
Gary Johnson,President,,Libertarian,Kemper,Farmers Market,0,
Jill Stein,President,,Green,Kemper,Farmers Market,0,
