candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,DeSoto,Ingrams Mill,0,
Newt Gingrich,President,,Republican,DeSoto,Ingrams Mill,70,
Jon Huntsman,President,,Republican,DeSoto,Ingrams Mill,0,
Gary Johnson,President,,Republican,DeSoto,Ingrams Mill,0,
Ron Paul,President,,Republican,DeSoto,Ingrams Mill,9,
Rick Perry,President,,Republican,DeSoto,Ingrams Mill,0,
Mitt Romney,President,,Republican,DeSoto,Ingrams Mill,49,
Rick Santorum,President,,Republican,DeSoto,Ingrams Mill,97,
E. Allen Hathcock,U.S. Senate,,Republican,DeSoto,Ingrams Mill,16,
Robert Maloney,U.S. Senate,,Republican,DeSoto,Ingrams Mill,18,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Ingrams Mill,187,
Robert Estes,U.S. House,1,Republican,DeSoto,Ingrams Mill,37,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Ingrams Mill,122,
Henry Ross,U.S. House,1,Republican,DeSoto,Ingrams Mill,64,
Michele Bachmann,President,,Republican,DeSoto,Lewisburg East,0,
Newt Gingrich,President,,Republican,DeSoto,Lewisburg East,38,
Jon Huntsman,President,,Republican,DeSoto,Lewisburg East,0,
Gary Johnson,President,,Republican,DeSoto,Lewisburg East,0,
Ron Paul,President,,Republican,DeSoto,Lewisburg East,6,
Rick Perry,President,,Republican,DeSoto,Lewisburg East,1,
Mitt Romney,President,,Republican,DeSoto,Lewisburg East,39,
Rick Santorum,President,,Republican,DeSoto,Lewisburg East,50,
E. Allen Hathcock,U.S. Senate,,Republican,DeSoto,Lewisburg East,8,
Robert Maloney,U.S. Senate,,Republican,DeSoto,Lewisburg East,4,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Lewisburg East,118,
Robert Estes,U.S. House,1,Republican,DeSoto,Lewisburg East,22,
Alan Nunnelee,U.S. House,1,Republican,DeSoto,Lewisburg East,61,
Henry Ross,U.S. House,1,Republican,DeSoto,Lewisburg East,50,
Michele Bachmann,President,,Republican,DeSoto,Miller,2,
Newt Gingrich,President,,Republican,DeSoto,Miller,137,
Jon Huntsman,President,,Republican,DeSoto,Miller,0,
Gary Johnson,President,,Republican,DeSoto,Miller,0,
Ron Paul,President,,Republican,DeSoto,Miller,43,
Rick Perry,President,,Republican,DeSoto,Miller,1,
Mitt Romney,President,,Republican,DeSoto,Miller,179,
Rick Santorum,President,,Republican,DeSoto,Miller,272,
E. Allen Hathcock,U.S. Senate,,Republican,DeSoto,Miller,50,
Robert Maloney,U.S. Senate,,Republican,DeSoto,Miller,45,
Roger F. Wicker,U.S. Senate,,Republican,DeSoto,Miller,515,
Robert Estes,U.S. House,1,Republican,DeSoto,Miller,92,
