candidate,office,district,party,county,precinct,votes,winner
Lajena Williams,U.S. House,2,Reform,Warren,Beechwood,3,
Virgil Goode,President,,Constitution,Warren,Moose Lodge,0,
Gary Johnson,President,,Libertarian,Warren,Moose Lodge,9,
Jill Stein,President,,Green,Warren,Moose Lodge,1,
Barbara Dale Washer,President,,Reform,Warren,Moose Lodge,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Warren,Moose Lodge,244,
Roger F. Wicker,U.S. Senate,,Republican,Warren,Moose Lodge,697,
Thomas Cramer,U.S. Senate,,Constitution,Warren,Moose Lodge,12,
Shawn O'Hara,U.S. Senate,,Reform,Warren,Moose Lodge,9,
Bill Marcy,U.S. House,2,Republican,Warren,Moose Lodge,682,
Bennie G. Thompson,U.S. House,2,Democrat,Warren,Moose Lodge,261,
Cobby Mondale Williams,U.S. House,2,Independent,Warren,Moose Lodge,14,
Lajena Williams,U.S. House,2,Reform,Warren,Moose Lodge,4,
Virgil Goode,President,,Constitution,Warren,Tingleville,1,
Gary Johnson,President,,Libertarian,Warren,Tingleville,0,
Jill Stein,President,,Green,Warren,Tingleville,0,
Barbara Dale Washer,President,,Reform,Warren,Tingleville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Warren,Tingleville,644,
Roger F. Wicker,U.S. Senate,,Republican,Warren,Tingleville,471,
Thomas Cramer,U.S. Senate,,Constitution,Warren,Tingleville,12,
Shawn O'Hara,U.S. Senate,,Reform,Warren,Tingleville,10,
Bill Marcy,U.S. House,2,Republican,Warren,Tingleville,452,
Bennie G. Thompson,U.S. House,2,Democrat,Warren,Tingleville,701,
Cobby Mondale Williams,U.S. House,2,Independent,Warren,Tingleville,12,
Lajena Williams,U.S. House,2,Reform,Warren,Tingleville,3,
Virgil Goode,President,,Constitution,Warren,Plumbers & Pipefitters,3,
Gary Johnson,President,,Libertarian,Warren,Plumbers & Pipefitters,4,
Jill Stein,President,,Green,Warren,Plumbers & Pipefitters,1,
Barbara Dale Washer,President,,Reform,Warren,Plumbers & Pipefitters,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Warren,Plumbers & Pipefitters,282,
Roger F. Wicker,U.S. Senate,,Republican,Warren,Plumbers & Pipefitters,604,
Thomas Cramer,U.S. Senate,,Constitution,Warren,Plumbers & Pipefitters,6,
Shawn O'Hara,U.S. Senate,,Reform,Warren,Plumbers & Pipefitters,10,
Bill Marcy,U.S. House,2,Republican,Warren,Plumbers & Pipefitters,545,
Bennie G. Thompson,U.S. House,2,Democrat,Warren,Plumbers & Pipefitters,306,
Cobby Mondale Williams,U.S. House,2,Independent,Warren,Plumbers & Pipefitters,24,
Lajena Williams,U.S. House,2,Reform,Warren,Plumbers & Pipefitters,2,
Virgil Goode,President,,Constitution,Warren,YMCA,0,
Gary Johnson,President,,Libertarian,Warren,YMCA,6,
Jill Stein,President,,Green,Warren,YMCA,0,
Barbara Dale Washer,President,,Reform,Warren,YMCA,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Warren,YMCA,194,
Roger F. Wicker,U.S. Senate,,Republican,Warren,YMCA,353,
Thomas Cramer,U.S. Senate,,Constitution,Warren,YMCA,5,
Shawn O'Hara,U.S. Senate,,Reform,Warren,YMCA,6,
Bill Marcy,U.S. House,2,Republican,Warren,YMCA,336,
Bennie G. Thompson,U.S. House,2,Democrat,Warren,YMCA,211,
Cobby Mondale Williams,U.S. House,2,Independent,Warren,YMCA,7,
Lajena Williams,U.S. House,2,Reform,Warren,YMCA,4,
Virgil Goode,President,,Constitution,Warren,,21,
Gary Johnson,President,,Libertarian,Warren,,96,
Jill Stein,President,,Green,Warren,,17,
Barbara Dale Washer,President,,Reform,Warren,,14,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Warren,,9409,
Roger F. Wicker,U.S. Senate,,Republican,Warren,,10610,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Warren,,234,
Shawn O'Hara,U.S. Senate,,Reform,Warren,,209,
Bill Marcy,U.S. House,2,Republican,Warren,,9959,
Bennie G. Thompson,U.S. House,2,Democrat,Warren,,10399,TRUE
Cobby Mondale Williams,U.S. House,2,Independent,Warren,,303,
Lajena Williams,U.S. House,2,Reform,Warren,,80,
