candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Rankin,West Pearl,4,
Newt Gingrich,President,,Republican,Rankin,West Pearl,80,
Jon Huntsman,President,,Republican,Rankin,West Pearl,1,
Gary Johnson,President,,Republican,Rankin,West Pearl,0,
Ron Paul,President,,Republican,Rankin,West Pearl,6,
Rick Perry,President,,Republican,Rankin,West Pearl,1,
Mitt Romney,President,,Republican,Rankin,West Pearl,101,
Rick Santorum,President,,Republican,Rankin,West Pearl,85,
E. Allen Hathcock,U.S. Senate,,Republican,Rankin,West Pearl,4,
Robert Maloney,U.S. Senate,,Republican,Rankin,West Pearl,14,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,West Pearl,248,
Robert J. Allen,U.S. House,3,Republican,Rankin,West Pearl,11,
Gregg Harper,U.S. House,3,Republican,Rankin,West Pearl,258,
Michele Bachmann,President,,Republican,Rankin,Clear Branch,1,
Newt Gingrich,President,,Republican,Rankin,Clear Branch,96,
Jon Huntsman,President,,Republican,Rankin,Clear Branch,0,
Gary Johnson,President,,Republican,Rankin,Clear Branch,0,
Ron Paul,President,,Republican,Rankin,Clear Branch,8,
Rick Perry,President,,Republican,Rankin,Clear Branch,4,
Mitt Romney,President,,Republican,Rankin,Clear Branch,66,
Rick Santorum,President,,Republican,Rankin,Clear Branch,80,
E. Allen Hathcock,U.S. Senate,,Republican,Rankin,Clear Branch,12,
Robert Maloney,U.S. Senate,,Republican,Rankin,Clear Branch,14,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,Clear Branch,228,
Robert J. Allen,U.S. House,3,Republican,Rankin,Clear Branch,21,
Gregg Harper,U.S. House,3,Republican,Rankin,Clear Branch,231,
Michele Bachmann,President,,Republican,Rankin,Cleary,1,
Newt Gingrich,President,,Republican,Rankin,Cleary,154,
Jon Huntsman,President,,Republican,Rankin,Cleary,1,
Gary Johnson,President,,Republican,Rankin,Cleary,1,
Ron Paul,President,,Republican,Rankin,Cleary,19,
Rick Perry,President,,Republican,Rankin,Cleary,0,
Mitt Romney,President,,Republican,Rankin,Cleary,200,
Rick Santorum,President,,Republican,Rankin,Cleary,192,
E. Allen Hathcock,U.S. Senate,,Republican,Rankin,Cleary,27,
Robert Maloney,U.S. Senate,,Republican,Rankin,Cleary,33,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,Cleary,496,
Robert J. Allen,U.S. House,3,Republican,Rankin,Cleary,55,
Gregg Harper,U.S. House,3,Republican,Rankin,Cleary,508,
Michele Bachmann,President,,Republican,Rankin,East Steen Creek,0,
Newt Gingrich,President,,Republican,Rankin,East Steen Creek,173,
Jon Huntsman,President,,Republican,Rankin,East Steen Creek,0,
Gary Johnson,President,,Republican,Rankin,East Steen Creek,0,
Ron Paul,President,,Republican,Rankin,East Steen Creek,24,
Rick Perry,President,,Republican,Rankin,East Steen Creek,1,
Mitt Romney,President,,Republican,Rankin,East Steen Creek,206,
Rick Santorum,President,,Republican,Rankin,East Steen Creek,254,
E. Allen Hathcock,U.S. Senate,,Republican,Rankin,East Steen Creek,29,
Robert Maloney,U.S. Senate,,Republican,Rankin,East Steen Creek,40,
Roger F. Wicker,U.S. Senate,,Republican,Rankin,East Steen Creek,568,
Robert J. Allen,U.S. House,3,Republican,Rankin,East Steen Creek,69,
Gregg Harper,U.S. House,3,Republican,Rankin,East Steen Creek,574,
Michele Bachmann,President,,Republican,Rankin,Mountain Creek,0,
Newt Gingrich,President,,Republican,Rankin,Mountain Creek,59,
Jon Huntsman,President,,Republican,Rankin,Mountain Creek,0,
Gary Johnson,President,,Republican,Rankin,Mountain Creek,0,
Ron Paul,President,,Republican,Rankin,Mountain Creek,5,
Rick Perry,President,,Republican,Rankin,Mountain Creek,1,
Mitt Romney,President,,Republican,Rankin,Mountain Creek,32,
Rick Santorum,President,,Republican,Rankin,Mountain Creek,42,
E. Allen Hathcock,U.S. Senate,,Republican,Rankin,Mountain Creek,9,
Robert Maloney,U.S. Senate,,Republican,Rankin,Mountain Creek,9,
