candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Lincoln,Alexander Jr High,65,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,34,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,20,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Alexander Jr High,11,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Alexander Jr High,61,
Barack Obama,President,,Democrat,Lincoln,East Lincoln,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,East Lincoln,0,
Will Oatis,U.S. Senate,,Democrat,Lincoln,East Lincoln,0,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,East Lincoln,5,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,East Lincoln,3,
Barack Obama,President,,Democrat,Lincoln,Fair River,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Fair River,1,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Fair River,0,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Fair River,0,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Fair River,1,
Barack Obama,President,,Democrat,Lincoln,Forrestry,33,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Forrestry,17,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Forrestry,3,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Forrestry,10,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Forrestry,30,
Barack Obama,President,,Democrat,Lincoln,Governmental Complex,67,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Governmental Complex,37,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Governmental Complex,6,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Governmental Complex,19,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Governmental Complex,56,
Barack Obama,President,,Democrat,Lincoln,High School,60,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,High School,40,
Will Oatis,U.S. Senate,,Democrat,Lincoln,High School,11,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,High School,8,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,High School,55,
Barack Obama,President,,Democrat,Lincoln,Big Springs,21,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Big Springs,10,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Big Springs,2,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Big Springs,7,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Big Springs,18,
Barack Obama,President,,Democrat,Lincoln,Brignal,85,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Brignal,44,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Brignal,14,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Brignal,16,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Brignal,75,
Barack Obama,President,,Democrat,Lincoln,Heucks Retreat,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Heucks Retreat,5,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Heucks Retreat,1,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Heucks Retreat,3,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Heucks Retreat,9,
Barack Obama,President,,Democrat,Lincoln,Little Bahala,18,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Little Bahala,5,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Little Bahala,7,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Little Bahala,4,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Little Bahala,15,
Barack Obama,President,,Democrat,Lincoln,Montgomery,12,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Montgomery,8,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Montgomery,4,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Montgomery,0,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Montgomery,9,
Barack Obama,President,,Democrat,Lincoln,New Sight,42,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,New Sight,22,
Will Oatis,U.S. Senate,,Democrat,Lincoln,New Sight,10,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,New Sight,10,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,New Sight,40,
Barack Obama,President,,Democrat,Lincoln,Pearlhaven,27,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Pearlhaven,16,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Pearlhaven,5,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Pearlhaven,4,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Pearlhaven,24,
Barack Obama,President,,Democrat,Lincoln,Rogers Circle,42,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Rogers Circle,18,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Rogers Circle,7,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Rogers Circle,17,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Rogers Circle,42,
Barack Obama,President,,Democrat,Lincoln,Bogue Chitto,57,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,34,
Will Oatis,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,6,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,Bogue Chitto,16,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,Bogue Chitto,52,
Barack Obama,President,,Democrat,Lincoln,City Hall,7,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lincoln,City Hall,2,
Will Oatis,U.S. Senate,,Democrat,Lincoln,City Hall,0,
Roger Weiner,U.S. Senate,,Democrat,Lincoln,City Hall,4,
Crystal C. Biggs,U.S. House,3,Democrat,Lincoln,City Hall,6,
Barack Obama,President,,Democrat,Lincoln,Enterprise,5,
