candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Jackson,Hwy 57,0,
Newt Gingrich,President,,Republican,Jackson,Hwy 57,33,
Jon Huntsman,President,,Republican,Jackson,Hwy 57,0,
Gary Johnson,President,,Republican,Jackson,Hwy 57,0,
Ron Paul,President,,Republican,Jackson,Hwy 57,10,
Rick Perry,President,,Republican,Jackson,Hwy 57,2,
Mitt Romney,President,,Republican,Jackson,Hwy 57,30,
Rick Santorum,President,,Republican,Jackson,Hwy 57,70,
E. Allen Hathcock,U.S. Senate,,Republican,Jackson,Hwy 57,12,
Robert Maloney,U.S. Senate,,Republican,Jackson,Hwy 57,8,
Roger F. Wicker,U.S. Senate,,Republican,Jackson,Hwy 57,122,
Cindy Burleson,U.S. House,4,Republican,Jackson,Hwy 57,6,
Steven M. Palazzo,U.S. House,4,Republican,Jackson,Hwy 57,108,
Ron Vincent,U.S. House,4,Republican,Jackson,Hwy 57,28,
Michele Bachmann,President,,Republican,Jackson,North Vancleave,3,
Newt Gingrich,President,,Republican,Jackson,North Vancleave,137,
Jon Huntsman,President,,Republican,Jackson,North Vancleave,0,
Gary Johnson,President,,Republican,Jackson,North Vancleave,0,
Ron Paul,President,,Republican,Jackson,North Vancleave,39,
Rick Perry,President,,Republican,Jackson,North Vancleave,4,
Mitt Romney,President,,Republican,Jackson,North Vancleave,156,
Rick Santorum,President,,Republican,Jackson,North Vancleave,174,
E. Allen Hathcock,U.S. Senate,,Republican,Jackson,North Vancleave,33,
Robert Maloney,U.S. Senate,,Republican,Jackson,North Vancleave,47,
Roger F. Wicker,U.S. Senate,,Republican,Jackson,North Vancleave,409,
Cindy Burleson,U.S. House,4,Republican,Jackson,North Vancleave,43,
Steven M. Palazzo,U.S. House,4,Republican,Jackson,North Vancleave,327,
Ron Vincent,U.S. House,4,Republican,Jackson,North Vancleave,128,
Michele Bachmann,President,,Republican,Jackson,East Central,6,
Newt Gingrich,President,,Republican,Jackson,East Central,448,
Jon Huntsman,President,,Republican,Jackson,East Central,2,
