candidate,office,district,party,county,precinct,votes,winner
Kevin Blackwell,State Senate,19,Republican,DeSoto,Lewisburg East,82,
Pat Nelson,State Senate,19,Republican,DeSoto,Lewisburg East,94,
David Parker,State Senate,19,Republican,DeSoto,Lewisburg East,162,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Lewisburg East,20,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Miller,590,
Pat Nelson,State Senate,19,Republican,DeSoto,Miller,611,
David Parker,State Senate,19,Republican,DeSoto,Miller,794,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Miller,265,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Fairhaven,400,
Pat Nelson,State Senate,19,Republican,DeSoto,Fairhaven,306,
David Parker,State Senate,19,Republican,DeSoto,Fairhaven,493,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Fairhaven,227,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Olive Branch South,600,
Pat Nelson,State Senate,19,Republican,DeSoto,Olive Branch South,579,
David Parker,State Senate,19,Republican,DeSoto,Olive Branch South,913,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Olive Branch South,183,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Olive Branch North,546,
Pat Nelson,State Senate,19,Republican,DeSoto,Olive Branch North,367,
David Parker,State Senate,19,Republican,DeSoto,Olive Branch North,606,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Olive Branch North,159,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Mineral Wells,499,
Pat Nelson,State Senate,19,Republican,DeSoto,Mineral Wells,468,
David Parker,State Senate,19,Republican,DeSoto,Mineral Wells,808,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Mineral Wells,212,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Greenbrook North,560,
Pat Nelson,State Senate,19,Republican,DeSoto,Greenbrook North,502,
David Parker,State Senate,19,Republican,DeSoto,Greenbrook North,567,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Greenbrook North,364,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Southaven North,382,
Pat Nelson,State Senate,19,Republican,DeSoto,Southaven North,615,
David Parker,State Senate,19,Republican,DeSoto,Southaven North,475,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Southaven North,176,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Greenbrook South,594,
Pat Nelson,State Senate,19,Republican,DeSoto,Greenbrook South,945,
David Parker,State Senate,19,Republican,DeSoto,Greenbrook South,895,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Greenbrook South,269,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Summershill,457,
Pat Nelson,State Senate,19,Republican,DeSoto,Summershill,411,
David Parker,State Senate,19,Republican,DeSoto,Summershill,733,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Summershill,170,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Pleasant Hill North,584,
Pat Nelson,State Senate,19,Republican,DeSoto,Pleasant Hill North,457,
David Parker,State Senate,19,Republican,DeSoto,Pleasant Hill North,582,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Pleasant Hill North,143,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Elmore,205,
Pat Nelson,State Senate,19,Republican,DeSoto,Elmore,278,
David Parker,State Senate,19,Republican,DeSoto,Elmore,202,
"Michael ""Mike"" Smith",State Senate,19,Democratic,DeSoto,Elmore,50,
Kevin Blackwell,State Senate,19,Republican,DeSoto,Cherry Valley,163,
Pat Nelson,State Senate,19,Republican,DeSoto,Cherry Valley,248,
David Parker,State Senate,19,Republican,DeSoto,Cherry Valley,255,
