candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Tippah,Threeforks,38,
Mitt Romney,President,,Republican,Tippah,Threeforks,232,
Virgil Goode,President,,Constitution,Tippah,Threeforks,1,
Gary Johnson,President,,Libertarian,Tippah,Threeforks,0,
Jill Stein,President,,Green,Tippah,Threeforks,0,
Barbara Dale Washer,President,,Reform,Tippah,Threeforks,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,Threeforks,42,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Threeforks,221,
Thomas Cramer,U.S. Senate,,Constitution,Tippah,Threeforks,3,
Shawn O'Hara,U.S. Senate,,Reform,Tippah,Threeforks,1,
Brad Morris,U.S. House,1,Democrat,Tippah,Threeforks,40,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Threeforks,214,
Danny Bedwell,U.S. House,1,Libertarian,Tippah,Threeforks,2,
Jim R. Bourland,U.S. House,1,Constitution,Tippah,Threeforks,2,
Chris Potts,U.S. House,1,Reform,Tippah,Threeforks,5,
Barack Obama,President,,Democrat,Tippah,Brownfield,14,
Mitt Romney,President,,Republican,Tippah,Brownfield,99,
Virgil Goode,President,,Constitution,Tippah,Brownfield,0,
Gary Johnson,President,,Libertarian,Tippah,Brownfield,0,
Jill Stein,President,,Green,Tippah,Brownfield,0,
Barbara Dale Washer,President,,Reform,Tippah,Brownfield,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,Brownfield,26,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Brownfield,83,
Thomas Cramer,U.S. Senate,,Constitution,Tippah,Brownfield,0,
Shawn O'Hara,U.S. Senate,,Reform,Tippah,Brownfield,0,
Brad Morris,U.S. House,1,Democrat,Tippah,Brownfield,20,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Brownfield,84,
Danny Bedwell,U.S. House,1,Libertarian,Tippah,Brownfield,2,
Jim R. Bourland,U.S. House,1,Constitution,Tippah,Brownfield,0,
Chris Potts,U.S. House,1,Reform,Tippah,Brownfield,0,
Barack Obama,President,,Democrat,Tippah,Walnut,103,
Mitt Romney,President,,Republican,Tippah,Walnut,348,
Virgil Goode,President,,Constitution,Tippah,Walnut,0,
Gary Johnson,President,,Libertarian,Tippah,Walnut,6,
Jill Stein,President,,Green,Tippah,Walnut,1,
Barbara Dale Washer,President,,Reform,Tippah,Walnut,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,Walnut,131,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Walnut,296,
Thomas Cramer,U.S. Senate,,Constitution,Tippah,Walnut,5,
Shawn O'Hara,U.S. Senate,,Reform,Tippah,Walnut,9,
Brad Morris,U.S. House,1,Democrat,Tippah,Walnut,117,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Walnut,300,
Danny Bedwell,U.S. House,1,Libertarian,Tippah,Walnut,11,
Jim R. Bourland,U.S. House,1,Constitution,Tippah,Walnut,1,
Chris Potts,U.S. House,1,Reform,Tippah,Walnut,6,
Barack Obama,President,,Democrat,Tippah,Chalybeate,82,
Mitt Romney,President,,Republican,Tippah,Chalybeate,425,
Virgil Goode,President,,Constitution,Tippah,Chalybeate,2,
Gary Johnson,President,,Libertarian,Tippah,Chalybeate,2,
Jill Stein,President,,Green,Tippah,Chalybeate,0,
Barbara Dale Washer,President,,Reform,Tippah,Chalybeate,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,Chalybeate,97,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Chalybeate,387,
Thomas Cramer,U.S. Senate,,Constitution,Tippah,Chalybeate,4,
Shawn O'Hara,U.S. Senate,,Reform,Tippah,Chalybeate,4,
Brad Morris,U.S. House,1,Democrat,Tippah,Chalybeate,86,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Chalybeate,381,
Danny Bedwell,U.S. House,1,Libertarian,Tippah,Chalybeate,10,
Jim R. Bourland,U.S. House,1,Constitution,Tippah,Chalybeate,8,
Chris Potts,U.S. House,1,Reform,Tippah,Chalybeate,9,
Barack Obama,President,,Democrat,Tippah,Tiplersville,137,
Mitt Romney,President,,Republican,Tippah,Tiplersville,125,
Virgil Goode,President,,Constitution,Tippah,Tiplersville,0,
Gary Johnson,President,,Libertarian,Tippah,Tiplersville,3,
Jill Stein,President,,Green,Tippah,Tiplersville,0,
Barbara Dale Washer,President,,Reform,Tippah,Tiplersville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,Tiplersville,138,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Tiplersville,111,
Thomas Cramer,U.S. Senate,,Constitution,Tippah,Tiplersville,1,
Shawn O'Hara,U.S. Senate,,Reform,Tippah,Tiplersville,2,
Brad Morris,U.S. House,1,Democrat,Tippah,Tiplersville,129,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Tiplersville,106,
Danny Bedwell,U.S. House,1,Libertarian,Tippah,Tiplersville,3,
Jim R. Bourland,U.S. House,1,Constitution,Tippah,Tiplersville,1,
Chris Potts,U.S. House,1,Reform,Tippah,Tiplersville,6,
Barack Obama,President,,Democrat,Tippah,North Falkner,55,
Mitt Romney,President,,Republican,Tippah,North Falkner,130,
Virgil Goode,President,,Constitution,Tippah,North Falkner,3,
Gary Johnson,President,,Libertarian,Tippah,North Falkner,2,
Jill Stein,President,,Green,Tippah,North Falkner,0,
Barbara Dale Washer,President,,Reform,Tippah,North Falkner,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tippah,North Falkner,61,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,North Falkner,122,
