candidate,office,district,party,county,precinct,votes,winner
Jill Stein,President,,Green,Greene,Leaf,2,
Barbara Dale Washer,President,,Reform,Greene,Leaf,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Greene,Leaf,52,
Roger F. Wicker,U.S. Senate,,Republican,Greene,Leaf,81,
Thomas Cramer,U.S. Senate,,Constitution,Greene,Leaf,2,
Shawn O'Hara,U.S. Senate,,Reform,Greene,Leaf,5,
Matt Moore,U.S. House,4,Democrat,Greene,Leaf,45,
Steven M. Palazzo,U.S. House,4,Republican,Greene,Leaf,79,
Robert W. Claunch,U.S. House,4,Reform,Greene,Leaf,2,
Ron Williams,U.S. House,4,Libertarian,Greene,Leaf,12,
Barack Obama,President,,Democrat,Greene,Mclain,208,
Mitt Romney,President,,Republican,Greene,Mclain,198,
Virgil Goode,President,,Constitution,Greene,Mclain,0,
Gary Johnson,President,,Libertarian,Greene,Mclain,3,
Jill Stein,President,,Green,Greene,Mclain,0,
Barbara Dale Washer,President,,Reform,Greene,Mclain,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Greene,Mclain,203,
Roger F. Wicker,U.S. Senate,,Republican,Greene,Mclain,159,
Thomas Cramer,U.S. Senate,,Constitution,Greene,Mclain,10,
Shawn O'Hara,U.S. Senate,,Reform,Greene,Mclain,20,
Matt Moore,U.S. House,4,Democrat,Greene,Mclain,179,
Steven M. Palazzo,U.S. House,4,Republican,Greene,Mclain,169,
Robert W. Claunch,U.S. House,4,Reform,Greene,Mclain,5,
Ron Williams,U.S. House,4,Libertarian,Greene,Mclain,29,
Barack Obama,President,,Democrat,Greene,Jonathan,17,
Mitt Romney,President,,Republican,Greene,Jonathan,304,
Virgil Goode,President,,Constitution,Greene,Jonathan,1,
Gary Johnson,President,,Libertarian,Greene,Jonathan,1,
Jill Stein,President,,Green,Greene,Jonathan,0,
Barbara Dale Washer,President,,Reform,Greene,Jonathan,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Greene,Jonathan,50,
Roger F. Wicker,U.S. Senate,,Republican,Greene,Jonathan,247,
Thomas Cramer,U.S. Senate,,Constitution,Greene,Jonathan,7,
Shawn O'Hara,U.S. Senate,,Reform,Greene,Jonathan,8,
Matt Moore,U.S. House,4,Democrat,Greene,Jonathan,24,
Steven M. Palazzo,U.S. House,4,Republican,Greene,Jonathan,261,
Robert W. Claunch,U.S. House,4,Reform,Greene,Jonathan,0,
Ron Williams,U.S. House,4,Libertarian,Greene,Jonathan,29,
Barack Obama,President,,Democrat,Greene,,1325,
Mitt Romney,President,,Republican,Greene,,4531,TRUE
Virgil Goode,President,,Constitution,Greene,,19,
Gary Johnson,President,,Libertarian,Greene,,35,
Jill Stein,President,,Green,Greene,,6,
Barbara Dale Washer,President,,Reform,Greene,,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Greene,,1462,
Roger F. Wicker,U.S. Senate,,Republican,Greene,,3884,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Greene,,113,
Shawn O'Hara,U.S. Senate,,Reform,Greene,,191,
Matt Moore,U.S. House,4,Democrat,Greene,,1275,
Steven M. Palazzo,U.S. House,4,Republican,Greene,,4034,TRUE
Robert W. Claunch,U.S. House,4,Reform,Greene,,34,
Ron Williams,U.S. House,4,Libertarian,Greene,,356,
