candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democratic,Prentiss,Baldwyn,55,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Baldwyn,24,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Baldwyn,9,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Baldwyn,17,
Brad Morris,U.S. House,1,Democratic,Prentiss,Baldwyn,43,
Barack Obama,President,,Democratic,Prentiss,Blackland,9,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Blackland,8,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Blackland,1,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Blackland,6,
Brad Morris,U.S. House,1,Democratic,Prentiss,Blackland,11,
Barack Obama,President,,Democratic,Prentiss,Booneville,11,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Booneville,11,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Booneville,2,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Booneville,3,
Brad Morris,U.S. House,1,Democratic,Prentiss,Booneville,19,
Barack Obama,President,,Democratic,Prentiss,Cross Roads,9,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Cross Roads,11,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Cross Roads,1,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Cross Roads,3,
Brad Morris,U.S. House,1,Democratic,Prentiss,Cross Roads,10,
Barack Obama,President,,Democratic,Prentiss,East Booneville,20,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,East Booneville,11,
Will Oatis,U.S. Senate,,Democratic,Prentiss,East Booneville,5,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,East Booneville,6,
Brad Morris,U.S. House,1,Democratic,Prentiss,East Booneville,22,
Barack Obama,President,,Democratic,Prentiss,Ingram,3,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Ingram,4,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Ingram,0,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Ingram,1,
Brad Morris,U.S. House,1,Democratic,Prentiss,Ingram,5,
Barack Obama,President,,Democratic,Prentiss,Marietta,9,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Marietta,9,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Marietta,0,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Marietta,4,
Brad Morris,U.S. House,1,Democratic,Prentiss,Marietta,16,
Barack Obama,President,,Democratic,Prentiss,North Booneville,32,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,North Booneville,32,
Will Oatis,U.S. Senate,,Democratic,Prentiss,North Booneville,1,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,North Booneville,3,
Brad Morris,U.S. House,1,Democratic,Prentiss,North Booneville,36,
Barack Obama,President,,Democratic,Prentiss,New Site,20,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,New Site,17,
Will Oatis,U.S. Senate,,Democratic,Prentiss,New Site,1,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,New Site,3,
Brad Morris,U.S. House,1,Democratic,Prentiss,New Site,21,
Barack Obama,President,,Democratic,Prentiss,Cairo,11,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Cairo,6,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Cairo,4,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Cairo,3,
Brad Morris,U.S. House,1,Democratic,Prentiss,Cairo,13,
Barack Obama,President,,Democratic,Prentiss,Thrasher,16,
Albert N. Gore Jr.,U.S. Senate,,Democratic,Prentiss,Thrasher,13,
Will Oatis,U.S. Senate,,Democratic,Prentiss,Thrasher,0,
Roger Weiner,U.S. Senate,,Democratic,Prentiss,Thrasher,8,
